Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/2/2026 4:23:39 PM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 15;5;2;0.671141,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.01,2,0.09366821,394.2005,-0.01640414,0.1751303,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.02,2,0.09612795,394.2018,-0.01739722,0.1809798,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.03,2,0.09362026,394.2041,-0.01552329,0.1658113,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.04,2,0.09533642,394.1991,-0.01586776,0.1664397,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.05,2,0.09331432,394.1935,-0.01902962,0.2039303,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.06,2,0.09278925,394.1925,-0.01634128,0.1761118,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.07,2,0.09545127,394.1938,-0.01534011,0.1607114,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.08,2,0.09379447,394.1965,-0.01659353,0.1769137,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.09,2,0.09376721,394.2012,-0.01704988,0.181832,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.1,2,0.09487224,394.1949,-0.01590994,0.1676985,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.11,2,0.09520805,394.2012,-0.01549303,0.1627281,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.12,2,0.09487686,394.1917,-0.01984626,0.2091792,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.13,2,0.0963328,394.1964,-0.02189028,0.227236,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.14,2,0.0962775,394.1929,-0.0187929,0.1951951,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.15,2,0.09444907,394.2016,-0.01983519,0.2100094,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.16,2,0.09365945,394.2007,-0.01791255,0.1912519,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.17,2,0.09436619,394.1981,-0.01688408,0.1789209,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.18,2,0.09402531,394.2074,-0.01779668,0.1892754,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.19,2,0.09096282,394.1869,-0.01936039,0.2128385,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.2,2,0.09217273,394.2084,-0.01796268,0.1948806,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.21,2,0.09185709,394.2103,-0.015588,0.1696984,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.22,2,0.09296213,394.1983,-0.01784183,0.1919258,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.23,2,0.09349807,394.1949,-0.01878406,0.2009031,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.24,2,0.09333288,394.2021,-0.01673465,0.1793007,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.25,2,0.09268155,394.2031,-0.01907036,0.2057623,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.26,2,0.09311488,394.1938,-0.02413911,0.2592401,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.27,2,0.09023617,394.2022,-0.02298074,0.2546733,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.28,2,0.09187453,394.1926,-0.02413145,0.2626566,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.29,2,0.0929135,394.1813,-0.02727857,0.2935911,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.3,2,0.09315954,394.2081,-0.02601645,0.2792676,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.31,2,0.09190258,394.2051,-0.02678738,0.2914758,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.32,2,0.09735502,394.1569,-0.02511292,0.257952,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.33,2,0.09486018,394.143,-0.02851478,0.300598,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.34,2,0.09643415,394.1408,-0.02427945,0.2517723,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.35,2,0.09697546,394.1294,-0.02620809,0.2702549,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.36,2,0.09966949,394.1201,-0.02641526,0.2650285,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.37,2,0.09800102,394.1415,-0.02865148,0.292359,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.38,2,0.09819163,394.1288,-0.02641254,0.2689897,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.39,2,0.09686376,394.1297,-0.02520829,0.2602448,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.4,2,0.09852049,394.1297,-0.02668495,0.2708569,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.41,2,0.09682039,394.1282,-0.02624619,0.2710812,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.42,2,0.09830293,394.1293,-0.02490471,0.2533465,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.43,2,0.09864003,394.1309,-0.02709382,0.2746737,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.44,2,0.09834582,394.1386,-0.02646837,0.2691357,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.45,2,0.09794268,394.1338,-0.0257783,0.2631979,5.94535,-7.9965,-33.5947,-0.008899689,
2,0.46,2,0.09838553,394.0956,-0.02688861,0.2732985,5.94535,-7.9965,-33.5947,-0.008899689,
