Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/4/2026 2:18:25 PM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 20;25;2;2.512563,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.01,2,0.09914916,391.0414,-0.04452768,0.4490979,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.02,2,0.09876343,391.0392,-0.04374847,0.4429623,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.03,2,0.1002539,391.0408,-0.04382175,0.4371076,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.04,2,0.09866368,391.0397,-0.04478483,0.453914,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.05,2,0.09938723,391.0329,-0.0440346,0.443061,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.06,2,0.09954701,391.0403,-0.04304202,0.4323788,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.07,2,0.1002592,391.0355,-0.04297374,0.4286263,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.08,2,0.09802998,391.0375,-0.044663,0.4556055,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.09,2,0.09858555,391.0326,-0.04399657,0.4462781,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.1,2,0.0991218,391.0419,-0.0428446,0.4322419,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.11,2,0.1009958,391.0345,-0.04162595,0.4121553,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.12,2,0.09998341,391.0362,-0.04341366,0.4342087,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.13,2,0.09999988,391.0378,-0.04264972,0.4264977,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.14,2,0.09979854,391.0352,-0.04341789,0.4350554,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.15,2,0.09824251,391.0359,-0.04204731,0.4279951,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.16,2,0.1003636,391.0289,-0.04263136,0.4247693,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.17,2,0.09708823,391.0329,-0.04264843,0.4392751,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.18,2,0.0972284,391.019,-0.04082257,0.4198626,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.19,2,0.09823939,391.0328,-0.04211917,0.4287401,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.2,2,0.09740941,391.0453,-0.04327746,0.4442842,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.21,2,0.09746626,391.0318,-0.04612793,0.4732708,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.22,2,0.09721491,391.0397,-0.04871095,0.5010647,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.23,2,0.09876711,391.0392,-0.05103244,0.5166947,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.24,2,0.09785312,391.0476,-0.05207692,0.5321948,-4.33315,-8.272,-33.9797,-0.01560211,
2,0.25,2,0.09711529,391.0645,-0.04896558,0.5042005,-4.33315,-8.272,-33.9797,-0.01560211,
