id,family,campaign,method,traj,step,moved,sign,status,file,fine_size_x,mass_scale,force_source,n_window,Fn_half_N,Fn_cv_pct,Ft_half_N,scof,contact_radius_mm,H_MPa,residual_depth_mm,residual_rel_pct,pile_up_mm,pile_up_max_mm,pile_up_ratio,profile_method,profile_n_fail_flags,profile_n_warn_flags,AE_over_IE_pct,KE_over_IE_pct,PW_over_IE_pct,MW_over_IE_pct,ETOTAL_drift_pct,wallclock_s,family_resolved,q_quasi_static,q_hourglass,q_energy_total,q_artificial_energy,q_force_magnitude,q_strain_level,q_friction_physics,q_steady_state,q_settling,q_recovery,parse_error,u_X,u_h,u_q,u_s,u_eps_soft,u_beta,u_K,u_mu_eff,u_phi,g_X,g_h,g_q,g_s,g_eps_soft,g_beta,g_K,g_mu_eff,g_phi,p_E,p_E_star,p_Q,p_X,p_alpha,p_attack_angle_deg,p_b,p_dilation_angle,p_eps_max,p_eps_soft,p_flow_stress_ratio,p_friction_angle,p_h,p_mu_eff,p_n_points,p_nu,p_p_ref_MPa,p_phi,p_rho,p_sigma_y0,p_soft_drop,p_tau0
00011,glassy_pc,CDP_drucker_prager_unified,morris,1,0,,0,FAIL,Design_00011_Results.csv,0.015,5000.0,RF2,11,0.9669128439643166,4.484720859163758,0.48111535202373157,0.49757882008389875,0.12287187078897964,81.54409299253366,0.0002044260618276894,0.5110651545692235,0.012184259481728077,nan,59.60228051547645,at_final_position,0,0,2.94047781176374,0.1198735574425424,12.398949847983058,0.0,15.163680156174383,692.0,1,FAIL,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0.6666666667,0.3333333333,1,0.3333333333,0,0.3333333333,0.3333333333,0,5,0.3,0.1166666667,0.35,0.05333333333,1,0.852,0.1833333333,0,367.1514699,433.0127019,5.833333333,5,0,30,8,0,2.5,0.05333333333,0.852,1,0.3,0.1833333333,60,0.39,140,0,1.1e-09,50,17.5,25.66666667
00019,glassy_pc,CDP_drucker_prager_unified,morris,1,8,s,-1,FAIL,Design_00019_Results.csv,0.015,5000.0,RF2,11,0.9777583913369612,4.2461595248518265,0.586006148294969,0.5993363529140154,0.12287187078897964,82.4587466027638,3.187068796250969e-05,0.07967671990627423,0.006656692363321781,nan,208.86566274164585,at_final_position,0,0,5.052956731629861,0.11335206036696233,55.815407633154344,0.0,22.48316433020682,914.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0,1,0.3333333333,1,0.6666666667,1,1,0.6666666667,5,0,0.35,0.1166666667,0.12,23.66666667,1,0.45,0.6666666667,367.1514699,433.0127019,17.5,5,0.3,30,8,0,2.5,0.12,1,23.66666667,0,0.45,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,21
00020,glassy_pc,CDP_drucker_prager_unified,morris,1,9,X,1,FAIL,Design_00020_Results.csv,0.015,5000.0,RF2,11,2.1171079115434126,5.922982700630146,1.7310674082149158,0.8176566715264572,0.12287187078897964,178.54519721375823,0.0018842752324417233,4.710688081104308,0.022224638611078262,nan,11.794794215003632,at_final_position,0,0,7.050709524058482,0.048918545243856255,8.26487098761059,0.0,2.4545213423339507,3019.0,1,PASS,WARN,FAIL,WARN,PASS,PASS,PASS,SKIP,PASS,WARN,,0.6666666667,0,1,0.3333333333,1,0.6666666667,1,1,0.6666666667,26.20741394,0,0.35,0.1166666667,0.12,23.66666667,1,0.45,0.6666666667,1924.41811,2269.628624,17.5,26.20741394,0.3,30,8,0,2.5,0.12,1,23.66666667,0,0.45,60,0.39,140,0.6666666667,1.1e-09,50,5.833333333,21
00021,glassy_pc,CDP_drucker_prager_unified,morris,2,0,,0,WARN,Design_00021_Results.csv,0.015,5000.0,RF2,11,2.7862899736924605,2.9938369947978556,0.6748559962619435,0.24220594505015125,0.12287187078897964,234.9803192058198,0.003238107543438673,8.095268858596683,0.016926122829318047,nan,5.227165127240813,at_final_position,0,0,1.4863390206645506,0.01614448964869173,2.812570483758032,0.0,4.327219977684649,1100.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.6666666667,0,1,0,0.3333333333,0,0.6666666667,0,0.6666666667,26.20741394,0,0.35,0,0.05333333333,1,0.926,0.05,0.6666666667,1924.41811,2269.628624,17.5,26.20741394,0.03333333333,30,8,0,2.5,0.05333333333,0.926,1,0,0.05,60,0.39,140,0.6666666667,1.1e-09,50,0,2.333333333
00022,glassy_pc,CDP_drucker_prager_unified,morris,2,1,phi,-1,WARN,Design_00022_Results.csv,0.015,5000.0,RF2,11,2.769353671507402,2.9367674214244075,0.6653708707202565,0.24026215126148365,0.12287187078897964,233.5520049488018,0.003774092299863696,9.43523074965924,0.01675421930849552,nan,4.439271214723766,at_final_position,0,0,1.4816970273145456,0.019390734359879022,2.822883326704133,0.0,4.344683774873401,1185.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,0,1,0,0.3333333333,0,0.6666666667,0,0,26.20741394,0,0.35,0,0.05333333333,1,0.926,0.05,0,1924.41811,2269.628624,17.5,26.20741394,0,30,8,0,2.5,0.05333333333,0.926,1,0,0.05,60,0.39,140,0,1.1e-09,50,0,7
00023,glassy_pc,CDP_drucker_prager_unified,morris,2,2,X,-1,WARN,Design_00023_Results.csv,0.015,5000.0,RF2,11,0.9921766302802346,3.194433358209593,0.03772143240679394,0.03801886806801702,0.12287187078897964,83.67470130283628,0.00037942652124911547,0.9485663031227887,0.0001739833824103698,nan,0.45854301865245645,at_final_position,0,0,1.4533109261037669,0.08974047930562576,21.808262189961383,0.0,124.99392443262226,398.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,1,0,0.3333333333,0,0.6666666667,0,0,5,0,0.35,0,0.05333333333,1,0.926,0.05,0,367.1514699,433.0127019,17.5,5,0,30,8,0,2.5,0.05333333333,0.926,1,0,0.05,60,0.39,140,0,1.1e-09,50,0,7
00024,glassy_pc,CDP_drucker_prager_unified,morris,2,3,beta,1,WARN,Design_00024_Results.csv,0.015,5000.0,RF2,11,1.0051217783581128,3.2119815789692323,0.03156865963881666,0.03140779586965543,0.12287187078897964,84.76642364912003,0.0004435238952282816,1.108809738070704,2.36671075981576e-05,nan,0.053361516375518274,at_final_position,0,0,1.6160656706485852,0.09881575225898233,24.978543461850638,0.0,140.2600893377862,392.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,1,0,0.3333333333,0.6666666667,0.6666666667,0,0,5,0,0.35,0,0.05333333333,23.66666667,0.926,0.05,0,367.1514699,433.0127019,17.5,5,0,30,8,0,2.5,0.05333333333,0.926,23.66666667,0,0.05,60,0.39,140,0,1.1e-09,50,0,7
00025,glassy_pc,CDP_drucker_prager_unified,morris,2,4,K,-1,WARN,Design_00025_Results.csv,0.015,5000.0,RF2,11,1.0051882646300576,3.203883947939543,0.03158799440345981,0.03142495342908249,0.12287187078897964,84.77203073436668,0.0004438163305167109,1.1095408262917772,3.6502646253211424e-05,nan,0.0822471904328383,at_final_position,0,0,1.6173381793110182,0.09902747853600806,24.97408246712593,0.0,140.24054211549327,333.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,1,0,0.3333333333,0.6666666667,0,0,0,5,0,0.35,0,0.05333333333,23.66666667,0.778,0.05,0,367.1514699,433.0127019,17.5,5,0,30,8,0,2.5,0.05333333333,0.778,23.66666667,0,0.05,60,0.39,140,0,1.1e-09,50,0,7
00026,glassy_pc,CDP_drucker_prager_unified,morris,2,5,mu_eff,1,FAIL,Design_00026_Results.csv,0.015,5000.0,RF2,11,1.002718286080794,3.362786418196631,0.4837803000753576,0.48246881181977075,0.12287187078897964,84.5637263750152,1.6396079445257783e-05,0.04099019861314446,0.0010750035289674997,nan,65.56466944165861,at_final_position,0,0,3.3012104737009156,0.09641952831932464,76.9274164810406,0.0,45.23558199520778,379.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0,1,0,0.3333333333,0.6666666667,0,0.6666666667,0,5,0,0.35,0,0.05333333333,23.66666667,0.778,0.3166666667,0,367.1514699,433.0127019,17.5,5,0,30,8,0,2.5,0.05333333333,0.778,23.66666667,0,0.3166666667,60,0.39,140,0,1.1e-09,50,0,44.33333333
00027,glassy_pc,CDP_drucker_prager_unified,morris,2,6,eps_soft,1,FAIL,Design_00027_Results.csv,0.015,5000.0,RF2,11,1.002718286080794,3.362786418196631,0.4837803000753576,0.48246881181977075,0.12287187078897964,84.5637263750152,1.6396079445257783e-05,0.04099019861314446,0.0010750035289674997,nan,65.56466944165861,at_final_position,0,0,3.3012104737009156,0.09641952831932464,76.9274164810406,0.0,45.23558199520778,417.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0,1,0,1,0.6666666667,0,0.6666666667,0,5,0,0.35,0,0.12,23.66666667,0.778,0.3166666667,0,367.1514699,433.0127019,17.5,5,0,30,8,0,2.5,0.12,0.778,23.66666667,0,0.3166666667,60,0.39,140,0,1.1e-09,50,0,44.33333333
