id,family,campaign,method,traj,step,moved,sign,status,file,fine_size_x,mass_scale,force_source,n_window,Fn_half_N,Fn_cv_pct,Ft_half_N,scof,contact_radius_mm,H_MPa,residual_depth_mm,residual_rel_pct,pile_up_mm,pile_up_max_mm,pile_up_ratio,profile_method,profile_n_fail_flags,profile_n_warn_flags,AE_over_IE_pct,KE_over_IE_pct,PW_over_IE_pct,MW_over_IE_pct,ETOTAL_drift_pct,wallclock_s,family_resolved,q_quasi_static,q_hourglass,q_energy_total,q_artificial_energy,q_force_magnitude,q_strain_level,q_friction_physics,q_steady_state,q_settling,q_recovery,parse_error,u_X,u_h,u_w,u_eps_c,u_beta,u_K,u_mu_eff,u_phi,g_X,g_h,g_w,g_eps_c,g_beta,g_K,g_mu_eff,g_phi,p_E,p_E_star,p_Q,p_X,p_alpha,p_attack_angle_deg,p_b,p_branch,p_dilation_angle,p_eps_c,p_eps_max,p_eps_soft,p_flow_stress_ratio,p_friction_angle,p_h,p_mu_eff,p_n_points,p_nu,p_p_ref_MPa,p_phi,p_rho,p_sigma_y0,p_soft_drop,p_tau0,p_w
00033,glassy_pc,CDP_drucker_prager_unified,morris,3,5,mu_eff,-1,WARN,Design_00033_Results.csv,0.007,5000.0,RF2,11,3.25076226754622,4.088092901016324,1.5851069472052834,0.48761084839395935,0.12287187078897964,274.15134910669485,0.02382119931280613,59.552998282015324,0.02443377859890461,nan,1.025715719769372,at_final_position,0,0,1.8894621399541227,0.012074890830995664,3.22087807528176,0.0008905135091717667,2.718190098261182,29611.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,1,0,0.6666666667,0,0,0.3333333333,1,60,0.45,-0.35,0.08666666667,1,0.778,0.1833333333,1,4405.817639,5196.152423,0,60,0.1833333333,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,1,0.45,0.1833333333,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00034,glassy_pc,CDP_drucker_prager_unified,morris,3,6,X,-1,WARN,Design_00034_Results.csv,0.007,5000.0,RF2,11,1.7435983202674172,2.5283416676127013,0.6525599577210166,0.374260487714242,0.12287187078897964,147.04545963685516,0.00878060981631279,21.951524540781975,0.015043403953313828,nan,1.713252754423263,at_final_position,0,0,0.6642726159748535,0.01205424497182234,3.6738108509350713,0.0013689485544177277,6.521590045762644,6189.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,1,0,0.6666666667,0,0,0.3333333333,1,11.44714243,0.45,-0.35,0.08666666667,1,0.778,0.1833333333,1,840.5670336,991.3516141,0,11.44714243,0.1833333333,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,1,0.45,0.1833333333,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00035,glassy_pc,CDP_drucker_prager_unified,morris,3,7,w,1,WARN,Design_00035_Results.csv,0.007,5000.0,RF2,11,1.9242194349115544,2.5221982444896165,0.6272829283367504,0.32599344802147423,0.12287187078897964,162.2780476212797,0.007407997734844685,18.51999433711171,0.010261911898851395,nan,1.3852477101312917,at_final_position,0,0,0.4702804004180298,0.018053256881266997,3.840153829795608,0.0005939720853427431,8.03002063126259,5820.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,1,0.6666666667,0.6666666667,0,0,0.3333333333,1,11.44714243,0.45,0.1166666667,0.08666666667,1,0.778,0.1833333333,1,840.5670336,991.3516141,5.833333333,11.44714243,0.1833333333,30,11.53846154,1,0,0.08666666667,2.5,0.08666666667,0.778,1,0.45,0.1833333333,60,0.39,140,1,1.1e-09,50,0,0,0.1166666667
00036,glassy_pc,CDP_drucker_prager_unified,morris,3,8,beta,1,WARN,Design_00036_Results.csv,0.007,5000.0,RF2,11,1.9586691639640115,2.454404821772032,0.582088524645025,0.2971857296548118,0.12287187078897964,165.1833476459475,0.0057020834647119045,14.255208661779761,0.006918282248079777,nan,1.21329024573114,at_final_position,0,0,0.46646144823032676,0.021957860287944872,4.471633394744916,0.0006673724646557994,10.469144507159037,10868.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,1,0.6666666667,0.6666666667,0.6666666667,0,0.3333333333,1,11.44714243,0.45,0.1166666667,0.08666666667,23.66666667,0.778,0.1833333333,1,840.5670336,991.3516141,5.833333333,11.44714243,0.1833333333,30,11.53846154,1,0,0.08666666667,2.5,0.08666666667,0.778,23.66666667,0.45,0.1833333333,60,0.39,140,1,1.1e-09,50,0,0,0.1166666667
00038,glassy_pc,CDP_drucker_prager_unified,morris,4,1,h,1,FAIL,Design_00038_Results.csv,0.007,5000.0,RF2,11,1.1425637982108376,3.8956989795717067,0.643541466106068,0.563243354212519,0.12287187078897964,96.35752507869816,0.0001944292598636821,0.48607314965920523,0.007133049890398979,nan,36.68712155464713,at_final_position,0,0,2.712845876627695,0.18253728985950854,15.96527705658466,0.011760084863268617,10.784485632922117,7574.0,1,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,0.6666666667,1,0,0,1,0.6666666667,5,0.45,0.1166666667,0.12,1,0.778,0.45,0.6666666667,367.1514699,433.0127019,5.833333333,5,0.3,30,8.333333333,1,0,0.12,2.5,0.12,0.778,1,0.45,0.45,60,0.39,140,0.6666666667,1.1e-09,50,0,21,0.1166666667
00039,glassy_pc,CDP_drucker_prager_unified,morris,4,2,w,-1,FAIL,Design_00039_Results.csv,0.007,5000.0,RF2,11,1.1273210698908025,5.5360592161500435,0.6350931037556041,0.5633648839874182,0.12287187078897964,95.07203749484026,0.0006608138210140169,1.6520345525350422,0.01176361832767725,nan,17.801713513839665,at_final_position,0,0,6.156207769174711,0.38395872051064955,11.673773230740629,0.040745188847447204,5.4779314622550705,9303.0,1,PASS,WARN,FAIL,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,0,1,0,0,1,0.6666666667,5,0.45,-0.35,0.12,1,0.778,0.45,0.6666666667,367.1514699,433.0127019,0,5,0.3,30,8.333333333,-1,0,0.12,2.5,0.12,0.778,1,0.45,0.45,60,0.39,140,0.6666666667,1.1e-09,50,17.5,21,-0.35
00040,glassy_pc,CDP_drucker_prager_unified,morris,4,3,eps_c,-1,FAIL,Design_00040_Results.csv,0.007,5000.0,RF2,11,1.096160964532332,4.959588153410111,0.6523485833948309,0.5951211587553202,0.12287187078897964,92.44416617751392,0.0009283308172598481,2.3208270431496203,0.012780587188899517,nan,13.767276655345716,at_final_position,0,0,5.728894449957875,0.37388867862383235,10.463962711762512,0.03983873101201682,5.338689334825571,4666.0,1,PASS,WARN,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,0,0.3333333333,0,0,1,0.6666666667,5,0.45,-0.35,0.05333333333,1,0.778,0.45,0.6666666667,367.1514699,433.0127019,0,5,0.3,30,18.75,-1,0,0.05333333333,2.5,0.05333333333,0.778,1,0.45,0.45,60,0.39,140,0.6666666667,1.1e-09,50,17.5,21,-0.35
00044,glassy_pc,CDP_drucker_prager_unified,morris,4,7,X,1,WARN,Design_00044_Results.csv,0.007,5000.0,RF2,11,2.483679077842019,2.9794035510440424,1.3001490181142634,0.5234770585755052,0.12287187078897964,209.4597863203419,0.01751263625919819,43.78159064799547,0.02317913994193077,nan,1.3235665720948413,at_final_position,0,0,0.9813124610552615,0.010044281477263517,3.401136510930157,0.0010275928265909909,2.7652733571707375,11001.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,1,0,0.3333333333,0,0.6666666667,0.3333333333,0,26.20741394,0.45,-0.35,0.05333333333,1,0.926,0.1833333333,0,1924.41811,2269.628624,0,26.20741394,0,30,18.75,-1,0,0.05333333333,2.5,0.05333333333,0.926,1,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,17.5,25.66666667,-0.35
00045,glassy_pc,CDP_drucker_prager_unified,morris,4,8,beta,1,WARN,Design_00045_Results.csv,0.007,5000.0,RF2,11,2.6286878152327104,3.0516232768986558,1.2208866206082432,0.4644471715254485,0.12287187078897964,221.68902294733286,0.017124071717262268,42.81017929315567,0.019509058445692062,nan,1.13927684769187,at_final_position,0,0,0.8676942013235968,0.0075428300609762826,3.502116463321562,0.0005778284107228745,2.9808301364895358,20733.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,1,0,0.3333333333,0.6666666667,0.6666666667,0.3333333333,0,26.20741394,0.45,-0.35,0.05333333333,23.66666667,0.926,0.1833333333,0,1924.41811,2269.628624,0,26.20741394,0,30,18.75,-1,0,0.05333333333,2.5,0.05333333333,0.926,23.66666667,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,17.5,25.66666667,-0.35
00046,glassy_pc,CDP_drucker_prager_unified,morris,5,0,,0,WARN,Design_00046_Results.csv,0.007,5000.0,RF2,11,3.111220294778997,2.3178459407034415,1.288553768938238,0.4141634621953922,0.12287187078897964,262.38314923767757,0.015037734061479568,37.59433515369892,0.017194854095578194,nan,1.1434471460447138,at_final_position,0,0,0.6845658275202611,0.0077633039045455895,3.911206711424163,0.00043537851505509275,3.16732434537198,8602.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,0.3333333333,1,0,0.3333333333,0.6666666667,0.3333333333,0.6666666667,26.20741394,0.15,0.35,0.02,12.33333333,0.926,0.1833333333,0.6666666667,1924.41811,2269.628624,17.5,26.20741394,0.1222222222,30,50,1,0,0.02,2.5,0.02,0.926,12.33333333,0.15,0.1833333333,60,0.39,140,0.6666666667,1.1e-09,50,0,8.555555556,0.35
00047,glassy_pc,CDP_drucker_prager_unified,morris,5,1,h,1,WARN,Design_00047_Results.csv,0.007,5000.0,RF2,11,3.2436232566833496,2.3199429619644727,1.2664083459160544,0.3904301596391237,0.12287187078897964,273.5492843298016,0.014702866785228252,36.75716696307063,0.014505923725664616,nan,0.9866051252153422,at_final_position,0,0,0.5514918041532137,0.008243609421266347,3.598274480119443,0.00029293200459281287,3.31008977698957,9055.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,1,1,0,0.3333333333,0.6666666667,0.3333333333,0.6666666667,26.20741394,0.45,0.35,0.02,12.33333333,0.926,0.1833333333,0.6666666667,1924.41811,2269.628624,17.5,26.20741394,0.1222222222,30,50,1,0,0.02,2.5,0.02,0.926,12.33333333,0.45,0.1833333333,60,0.39,140,0.6666666667,1.1e-09,50,0,8.555555556,0.35
00048,glassy_pc,CDP_drucker_prager_unified,morris,5,2,beta,1,WARN,Design_00048_Results.csv,0.007,5000.0,RF2,11,3.4431656273928555,2.122140118633192,1.2514568675648083,0.3634611293771552,0.12287187078897964,290.37758662680477,0.0120060034096241,30.01500852406025,0.010364076122641563,nan,0.8632411443706275,at_final_position,0,0,0.6072458889116856,0.012837927793578268,3.741447417505116,0.00027686991763147456,3.856472957345668,12165.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,1,1,0,1,0.6666666667,0.3333333333,0.6666666667,26.20741394,0.45,0.35,0.02,35,0.926,0.1833333333,0.6666666667,1924.41811,2269.628624,17.5,26.20741394,0.1222222222,30,50,1,0,0.02,2.5,0.02,0.926,35,0.45,0.1833333333,60,0.39,140,0.6666666667,1.1e-09,50,0,8.555555556,0.35
00049,glassy_pc,CDP_drucker_prager_unified,morris,5,3,mu_eff,1,WARN,Design_00049_Results.csv,0.007,5000.0,RF2,11,3.49662353775718,2.268219088664992,2.566779440099543,0.7340737177974664,0.12287187078897964,294.88593175961165,0.010854233987629414,27.135584969073534,0.016608111560344696,nan,1.530104434755413,at_final_position,0,0,0.6884824254403203,0.01031122057071786,5.45132239248697,0.000508985864831536,1.8326206735866053,10691.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,0.6666666667,1,1,0,1,0.6666666667,1,0.6666666667,26.20741394,0.45,0.35,0.02,35,0.926,0.45,0.6666666667,1924.41811,2269.628624,17.5,26.20741394,0.3,30,50,1,0,0.02,2.5,0.02,0.926,35,0.45,0.45,60,0.39,140,0.6666666667,1.1e-09,50,0,21,0.35
00050,glassy_pc,CDP_drucker_prager_unified,morris,5,4,X,-1,FAIL,Design_00050_Results.csv,0.007,5000.0,RF2,11,1.0812802206386218,2.956720357830344,0.5413918928666548,0.5006952707845704,0.12287187078897964,91.18920636242683,0.0008916385122574866,2.2290962806437165,0.0006081127794459462,nan,0.6820171752185777,at_final_position,0,0,6.9121581600543,0.1724474451761562,97.60878844419528,0.018652221833590384,46.77520505560282,4781.0,1,PASS,WARN,PASS,FAIL,PASS,PASS,WARN,SKIP,PASS,WARN,,0,1,1,0,1,0.6666666667,1,0.6666666667,5,0.45,0.35,0.02,35,0.926,0.45,0.6666666667,367.1514699,433.0127019,17.5,5,0.3,30,50,1,0,0.02,2.5,0.02,0.926,35,0.45,0.45,60,0.39,140,0.6666666667,1.1e-09,50,0,21,0.35
00051,glassy_pc,CDP_drucker_prager_unified,morris,5,5,phi,-1,FAIL,Design_00051_Results.csv,0.007,5000.0,RF2,11,1.0808814330534502,3.0166052073248153,0.599181820045818,0.5543455569896797,0.12287187078897964,91.15557481835077,0.00043577462201938033,1.0894365550484508,0.001024147029966116,nan,2.350175935487516,at_final_position,0,0,4.991627487427679,0.1337429222250772,87.67474536882693,0.016739229751627883,31.74079687671943,5865.0,1,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,1,0,1,0.6666666667,1,0,5,0.45,0.35,0.02,35,0.926,0.45,0,367.1514699,433.0127019,17.5,5,0,30,50,1,0,0.02,2.5,0.02,0.926,35,0.45,0.45,60,0.39,140,0,1.1e-09,50,0,63,0.35
00052,glassy_pc,CDP_drucker_prager_unified,morris,5,6,K,-1,FAIL,Design_00052_Results.csv,0.007,5000.0,RF2,11,1.0852803967215798,2.9216927021732446,0.5978986458344893,0.5509162863722816,0.12287187078897964,91.52655913680707,0.00015464956231880933,0.3866239057970233,0.001005646656267345,nan,6.502744923352639,at_final_position,0,0,3.499476384916183,0.0905221097706515,71.68625733934152,0.009584278311459249,26.590407204848233,3829.0,1,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,1,0,1,0,1,0,5,0.45,0.35,0.02,35,0.778,0.45,0,367.1514699,433.0127019,17.5,5,0,30,50,1,0,0.02,2.5,0.02,0.778,35,0.45,0.45,60,0.39,140,0,1.1e-09,50,0,63,0.35
00053,glassy_pc,CDP_drucker_prager_unified,morris,5,7,eps_c,1,FAIL,Design_00053_Results.csv,0.007,5000.0,RF2,11,1.0880192843350498,3.002780921329864,0.6196381991559808,0.569510309309156,0.12287187078897964,91.75754180255923,0.00011412060121074319,0.28530150302685797,0.0020162388682365417,nan,17.667615196954774,at_final_position,0,0,2.5042395171371243,0.06344229506006188,57.10098807509615,0.007030716876884817,21.8350544017795,3897.0,1,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,1,0.6666666667,1,0,1,0,5,0.45,0.35,0.08666666667,35,0.778,0.45,0,367.1514699,433.0127019,17.5,5,0,30,11.53846154,1,0,0.08666666667,2.5,0.08666666667,0.778,35,0.45,0.45,60,0.39,140,0,1.1e-09,50,0,63,0.35
00054,glassy_pc,CDP_drucker_prager_unified,morris,5,8,w,-1,FAIL,Design_00054_Results.csv,0.007,5000.0,RF2,11,1.1882853724739768,4.5204163364313255,0.5778089924292131,0.486254401353297,0.12287187078897964,100.21343032057335,0.00024990359088405967,0.6247589772101492,0.005195749923586845,nan,20.79101746880205,at_final_position,0,0,3.298050572636198,0.18321623802453296,18.79750553586679,0.012273025241530957,9.261171935328802,7327.0,1,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,0.3333333333,0.6666666667,1,0,1,0,5,0.45,-0.1166666667,0.08666666667,35,0.778,0.45,0,367.1514699,433.0127019,0,5,0,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,35,0.45,0.45,60,0.39,140,0,1.1e-09,50,5.833333333,63,-0.1166666667
00055,glassy_pc,CDP_drucker_prager_unified,morris,6,0,,0,WARN,Design_00055_Results.csv,0.007,5000.0,RF2,11,3.2260137471285733,2.107929466296637,0.7117042920806191,0.22061415352432906,0.12287187078897964,272.0641954785663,0.013726758770644665,34.31689692661166,0.01030273362994194,nan,0.750558365750175,at_final_position,0,0,0.6593835346614183,0.010104357053310595,3.1080136257012345,0.00025517952743310947,4.5678100801923165,14165.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.6666666667,0,0.6666666667,0,1,0,0,0.3333333333,26.20741394,0,0.1166666667,0.02,35,0.778,0.05,0.3333333333,1924.41811,2269.628624,5.833333333,26.20741394,0.01666666667,30,50,1,0,0.02,2.5,0.02,0.778,35,0,0.05,60,0.39,140,0.3333333333,1.1e-09,50,0,4.666666667,0.1166666667
00056,glassy_pc,CDP_drucker_prager_unified,morris,6,1,X,-1,WARN,Design_00056_Results.csv,0.007,5000.0,RF2,11,1.0861140489578247,3.1204708496996014,0.013006711294027891,0.01197545626677826,0.12287187078897964,91.59686476559267,0.0006414277595467865,1.6035693988669664,1.4893127627146896e-05,nan,0.023218713885519906,at_final_position,0,0,0.5022097030857706,0.08862396129414096,12.20887572270057,0.004489116473144409,118.7696499592904,5522.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,0.6666666667,0,1,0,0,0.3333333333,5,0,0.1166666667,0.02,35,0.778,0.05,0.3333333333,367.1514699,433.0127019,5.833333333,5,0.01666666667,30,50,1,0,0.02,2.5,0.02,0.778,35,0,0.05,60,0.39,140,0.3333333333,1.1e-09,50,0,4.666666667,0.1166666667
00057,glassy_pc,CDP_drucker_prager_unified,morris,6,2,phi,1,WARN,Design_00057_Results.csv,0.007,5000.0,RF2,11,1.0877835533835671,3.109357278640262,0.018529217859560795,0.017033919847312808,0.12287187078897964,91.73766155507994,0.0006197814363986254,1.5494535909965634,1.3445181139104534e-05,nan,0.021693423438479666,at_final_position,0,0,0.42789310969406646,0.08629290917406733,11.936046577546728,0.004576386674838552,119.40707400159131,5285.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,0.6666666667,0,1,0,0,1,5,0,0.1166666667,0.02,35,0.778,0.05,1,367.1514699,433.0127019,5.833333333,5,0.05,30,50,1,0,0.02,2.5,0.02,0.778,35,0,0.05,60,0.39,140,1,1.1e-09,50,0,0,0.1166666667
00060,glassy_pc,CDP_drucker_prager_unified,morris,6,5,h,1,FAIL,Design_00060_Results.csv,0.007,5000.0,RF2,11,0.985246170650829,3.041476120110245,0.33826514265754004,0.3433305834968032,0.12287187078897964,83.09022458600604,0.0006570569239556789,1.6426423098891973,0.004118498880416155,nan,6.26810057128926,at_final_position,0,0,1.9499447421099398,0.08600875796940292,40.27469295463942,0.009515759237757337,42.406571063382586,7142.0,1,PASS,PASS,PASS,FAIL,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0.6666666667,0,0,1,0,0.6666666667,1,5,0.3,-0.35,0.02,35,0.778,0.3166666667,1,367.1514699,433.0127019,0,5,0.3166666667,30,50,-1,0,0.02,2.5,0.02,0.778,35,0.3,0.3166666667,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00061,glassy_pc,CDP_drucker_prager_unified,morris,6,6,eps_c,1,FAIL,Design_00061_Results.csv,0.007,5000.0,RF2,11,1.0218545957045122,2.765007633630066,0.30469666015018115,0.2981800555881531,0.12287187078897964,86.17757711785214,0.0016197999939322472,4.049499984830618,0.0016233437927439809,nan,1.0021878002376892,at_final_position,0,0,3.135852831329892,0.13974517006835507,69.32248873525508,0.016479000026469404,69.33602540580644,10765.0,1,PASS,PASS,PASS,FAIL,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0.6666666667,0,0.6666666667,1,0,0.6666666667,1,5,0.3,-0.35,0.08666666667,35,0.778,0.3166666667,1,367.1514699,433.0127019,0,5,0.3166666667,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,35,0.3,0.3166666667,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00062,glassy_pc,CDP_drucker_prager_unified,morris,6,7,beta,-1,WARN,Design_00062_Results.csv,0.007,5000.0,RF2,11,1.0089802471074192,3.098558706569123,0.4094215821136128,0.4057775990039025,0.12287187078897964,85.09182560904459,0.0003072921826969832,0.768230456742458,0.008627602830529213,nan,28.07621969035502,at_final_position,0,0,0.9003561746238543,0.03216801414453535,11.50942635686737,0.0029769777468231333,18.948966363446885,5690.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0.6666666667,0,0.6666666667,0.3333333333,0,0.6666666667,1,5,0.3,-0.35,0.08666666667,12.33333333,0.778,0.3166666667,1,367.1514699,433.0127019,0,5,0.3166666667,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,12.33333333,0.3,0.3166666667,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00063,glassy_pc,CDP_drucker_prager_unified,morris,6,8,K,1,WARN,Design_00063_Results.csv,0.007,5000.0,RF2,11,0.9963759779930115,3.098695919694081,0.3926531591198661,0.39408131849061917,0.12287187078897964,84.02885111327286,4.158900264883414e-05,0.10397250662208535,0.008644751273095608,nan,207.86147112229307,at_final_position,0,0,0.8366709274921948,0.03547718966751264,13.30516275308964,0.00331944304834316,21.235517805103417,5862.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0.6666666667,0,0.6666666667,0.3333333333,0.6666666667,0.6666666667,1,5,0.3,-0.35,0.08666666667,12.33333333,0.926,0.3166666667,1,367.1514699,433.0127019,0,5,0.3166666667,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.926,12.33333333,0.3,0.3166666667,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00064,glassy_pc,CDP_drucker_prager_unified,morris,7,0,,0,WARN,Design_00064_Results.csv,0.007,5000.0,RF2,11,2.0990195274353027,2.304295119045563,0.49828464605591516,0.23738923794803696,0.12287187078897964,177.01972272554178,0.0035031004808843136,8.757751202210784,0.00321393646299839,nan,0.917454831951344,at_final_position,0,0,0.35470621114130796,0.017140012154405453,4.3742786642449145,0.0007673139654960137,15.198186928349152,5511.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,0,1,1,1,0,0.3333333333,0.3333333333,11.44714243,0,0.35,0.12,35,0.778,0.1833333333,0.3333333333,840.5670336,991.3516141,17.5,11.44714243,0.06111111111,30,8.333333333,1,0,0.12,2.5,0.12,0.778,35,0,0.1833333333,60,0.39,140,0.3333333333,1.1e-09,50,0,17.11111111,0.35
00070,glassy_pc,CDP_drucker_prager_unified,morris,7,6,h,1,WARN,Design_00070_Results.csv,0.007,5000.0,RF2,11,3.88107384334911,4.758433786624924,3.785246827385642,0.9753091490058392,0.12287187078897964,327.30834880152787,0.02130713313817978,53.26783284544945,0.01965520717203617,nan,0.9224707540225785,at_final_position,0,0,1.604990754182239,0.015796397939619004,5.308746377620294,0.001484839910580196,1.867621302082389,13942.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0.6666666667,1,0.3333333333,0.3333333333,0,1,1,60,0.3,0.35,0.05333333333,12.33333333,0.778,0.45,1,4405.817639,5196.152423,17.5,60,0.45,30,18.75,1,0,0.05333333333,2.5,0.05333333333,0.778,12.33333333,0.3,0.45,60,0.39,140,1,1.1e-09,50,0,0,0.35
00071,glassy_pc,CDP_drucker_prager_unified,morris,7,7,K,1,WARN,Design_00071_Results.csv,0.007,5000.0,RF2,11,3.6723862344568428,5.338480925244399,3.432717366652055,0.9347375650316816,0.12287187078897964,309.7087875875819,0.02301793359220028,57.5448339805007,0.022776413708925247,nan,0.9895073168793539,at_final_position,0,0,1.380235638703366,0.010358995173446265,5.738754423218283,0.0008625570787798797,1.292621988739401,15020.0,1,PASS,PASS,PASS,WARN,WARN,PASS,WARN,SKIP,PASS,PASS,,1,0.6666666667,1,0.3333333333,0.3333333333,0.6666666667,1,1,60,0.3,0.35,0.05333333333,12.33333333,0.926,0.45,1,4405.817639,5196.152423,17.5,60,0.45,30,18.75,1,0,0.05333333333,2.5,0.05333333333,0.926,12.33333333,0.3,0.45,60,0.39,140,1,1.1e-09,50,0,0,0.35
00072,glassy_pc,CDP_drucker_prager_unified,morris,7,8,w,-1,WARN,Design_00072_Results.csv,0.007,5000.0,RF2,11,2.77626971764998,7.801809242062937,2.6262590018185703,0.945966807591595,0.12287187078897964,234.13526611169917,0.02393304742872715,59.832618571817875,0.025234339758753777,nan,1.0543721953462837,at_final_position,0,0,2.03581684429004,0.01915352037993133,5.091471781264869,0.003354498471463737,2.0157204912380022,20783.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,1,0.6666666667,0.3333333333,0.3333333333,0.3333333333,0.6666666667,1,1,60,0.3,-0.1166666667,0.05333333333,12.33333333,0.926,0.45,1,4405.817639,5196.152423,0,60,0.45,30,18.75,-1,0,0.05333333333,2.5,0.05333333333,0.926,12.33333333,0.3,0.45,60,0.39,140,1,1.1e-09,50,5.833333333,0,-0.1166666667
00073,glassy_pc,CDP_drucker_prager_unified,morris,8,0,,0,FAIL,Design_00073_Results.csv,0.007,5000.0,RF2,11,1.866115396673029,7.289015991273614,1.7671244036067615,0.9469534449784017,0.12287187078897964,157.37787370494385,0.0007024811347946525,1.7562028369866312,0.025508258491754532,nan,36.311663371872676,at_final_position,0,0,1.1362499590603834,0.02295415544007915,4.754953191090877,0.007307959264229886,4.223998141075377,7530.0,1,PASS,PASS,FAIL,WARN,PASS,PASS,PASS,SKIP,PASS,WARN,,0.3333333333,0.6666666667,0,1,0,0.3333333333,0.6666666667,0,11.44714243,0.3,-0.35,0.12,1,0.852,0.3166666667,0,840.5670336,991.3516141,0,11.44714243,0,30,8.333333333,-1,0,0.12,2.5,0.12,0.852,1,0.3,0.3166666667,60,0.39,140,0,1.1e-09,50,17.5,44.33333333,-0.35
00074,glassy_pc,CDP_drucker_prager_unified,morris,8,1,mu_eff,-1,WARN,Design_00074_Results.csv,0.007,5000.0,RF2,11,1.641675754026933,2.6091051236106977,0.3708785393021323,0.22591461096528306,0.12287187078897964,138.44987289764495,0.010714204050600529,26.785510126501322,0.013940015807747841,nan,1.3010780588005046,at_final_position,0,0,0.5700225374742478,0.01076076000993743,2.2351505781629073,0.0015850255810840746,8.892763472989335,6065.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,0.6666666667,0,1,0,0.3333333333,0,0,11.44714243,0.3,-0.35,0.12,1,0.852,0.05,0,840.5670336,991.3516141,0,11.44714243,0,30,8.333333333,-1,0,0.12,2.5,0.12,0.852,1,0.3,0.05,60,0.39,140,0,1.1e-09,50,17.5,7,-0.35
