Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/10/2026 2:08:51 PM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 4;4;2;2.051282,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.006,2,0.09766055,391.5041,-0.03885983,0.3979071,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.016,2,0.0945207,391.5214,-0.03969581,0.4199695,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.026,2,0.09678602,391.5247,-0.04149574,0.4287369,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.036,2,0.09685177,391.5256,-0.03873461,0.399937,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.046,2,0.09476936,391.5251,-0.0398917,0.4209346,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.056,2,0.09610097,391.5218,-0.03919229,0.407824,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.066,2,0.09764652,391.5134,-0.03911003,0.4005267,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.076,2,0.09723613,391.5161,-0.03920371,0.4031805,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.086,2,0.09556305,391.5167,-0.03903292,0.408452,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.096,2,0.09554469,391.523,-0.04135897,0.4328756,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.106,2,0.09931199,391.5182,-0.04058916,0.4087036,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.116,2,0.09434354,391.5183,-0.04135026,0.4382945,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.126,2,0.09708372,391.5163,-0.03885865,0.4002592,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.136,2,0.09794805,391.5229,-0.03895533,0.3977142,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.146,2,0.09730039,391.5126,-0.0385412,0.3961053,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.156,2,0.09717248,391.5184,-0.0384646,0.3958384,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.166,2,0.09690881,391.5118,-0.03706369,0.3824595,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.176,2,0.09604668,391.5148,-0.0375784,0.3912514,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.186,2,0.09631626,391.513,-0.03812523,0.3958338,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.196,2,0.09563854,391.5068,-0.03786491,0.3959169,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.206,2,0.0936683,391.5158,-0.03772445,0.4027451,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.216,2,0.09590207,391.5417,-0.0381857,0.3981739,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.226,2,0.09611298,391.5267,-0.04062771,0.4227078,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.236,2,0.09280983,391.5248,-0.04166236,0.4489003,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.246,2,0.09389653,391.5269,-0.04722506,0.5029479,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.256,2,0.09428379,391.5208,-0.04495752,0.4768319,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.266,2,0.0939251,391.4958,-0.04504628,0.4795979,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.276,2,0.09631839,391.5151,-0.04471881,0.4642811,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.286,2,0.0950793,391.5287,-0.04571481,0.4808072,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.296,2,0.09297147,391.5068,-0.04637051,0.4987606,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.306,2,0.09488026,391.5184,-0.04776539,0.5034281,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.316,2,0.09469016,391.5325,-0.04583983,0.4841034,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.326,2,0.09451618,391.5079,-0.0461369,0.4881376,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.336,2,0.09469729,391.5211,-0.0471899,0.4983236,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.346,2,0.09359015,391.5176,-0.0477078,0.5097524,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.356,2,0.09645179,391.5121,-0.04786817,0.4962912,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.366,2,0.09707388,391.5069,-0.04774182,0.4918091,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.376,2,0.09541719,391.4981,-0.04663796,0.4887794,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.386,2,0.09709995,391.5034,-0.04498409,0.4632761,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.396,2,0.09460896,391.5158,-0.04529044,0.478712,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.406,2,0.09469664,391.5246,-0.0483954,0.5110572,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.416,2,0.09553378,391.5101,-0.04713833,0.4934205,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.426,2,0.09763312,391.5102,-0.04597657,0.4709116,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.436,2,0.09765232,391.5251,-0.04778137,0.4893009,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.446,2,0.09412229,391.5063,-0.04736603,0.5032393,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.456,2,0.09467038,391.5026,-0.04900641,0.5176531,-4.2288,-6.3961,-33.8447,-0.006099701,
2,0.466,2,0.09662654,391.5141,-0.04958126,0.5131226,-4.2288,-6.3961,-33.8447,-0.006099701,
