Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/9/2026 11:00:44 AM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 4;1;2;0.5128205,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.002,2,0.1043747,398.9798,-0.04146149,0.3972368,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.012,2,0.1022029,398.9792,-0.04029648,0.3942792,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.022,2,0.1037505,398.9905,-0.03966207,0.3822833,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.032,2,0.1055152,398.9761,-0.03878348,0.367563,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.042,2,0.101127,398.9769,-0.04156705,0.4110382,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.052,2,0.1050711,398.9785,-0.03859543,0.367327,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.062,2,0.1026745,398.9888,-0.03735928,0.3638614,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.072,2,0.1022598,398.9818,-0.0388966,0.3803703,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.082,2,0.1037179,398.9911,-0.04008381,0.3864697,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.092,2,0.1047969,398.9843,-0.03857028,0.3680479,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.102,2,0.1023411,398.984,-0.03889161,0.3800193,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.112,2,0.1036077,398.9902,-0.03933487,0.3796519,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.122,2,0.1037984,398.9885,-0.03930483,0.3786649,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.132,2,0.1015054,398.9718,-0.04074783,0.4014349,-0.7782,-4.5834,-33.6825,-0.01250076,
2,0.142,2,0.1016091,398.9813,-0.03968983,0.390613,-0.7782,-4.5834,-33.6825,-0.01250076,
