Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/2/2026 9:27:55 AM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 15;5;2;0.671141,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.012,2,0.09391756,409.4781,-0.0165946,0.1766932,4.8714,-11.928,-33.9809,-0.01190186,
2,0.022,2,0.09452979,409.4897,-0.01860409,0.1968067,4.8714,-11.928,-33.9809,-0.01190186,
2,0.032,2,0.101413,409.4829,-0.01714063,0.169018,4.8714,-11.928,-33.9809,-0.01190186,
2,0.042,2,0.09459556,409.4838,-0.01759144,0.1859647,4.8714,-11.928,-33.9809,-0.01190186,
2,0.052,2,0.09717581,409.4838,-0.0197395,0.2031318,4.8714,-11.928,-33.9809,-0.01190186,
2,0.062,2,0.09807178,409.489,-0.01775411,0.1810317,4.8714,-11.928,-33.9809,-0.01190186,
2,0.072,2,0.09686805,409.4845,-0.01707344,0.1762546,4.8714,-11.928,-33.9809,-0.01190186,
2,0.082,2,0.09447963,409.4908,-0.01974536,0.2089907,4.8714,-11.928,-33.9809,-0.01190186,
2,0.092,2,0.1003932,409.4875,-0.01768487,0.176156,4.8714,-11.928,-33.9809,-0.01190186,
2,0.102,2,0.0967816,409.4955,-0.0172423,0.1781568,4.8714,-11.928,-33.9809,-0.01190186,
2,0.112,2,0.09328995,409.4846,-0.01894875,0.2031167,4.8714,-11.928,-33.9809,-0.01190186,
2,0.122,2,0.1008695,409.4923,-0.01971186,0.1954194,4.8714,-11.928,-33.9809,-0.01190186,
2,0.132,2,0.09380276,409.4924,-0.02121652,0.2261823,4.8714,-11.928,-33.9809,-0.01190186,
2,0.142,2,0.09520862,409.4981,-0.02036709,0.2139206,4.8714,-11.928,-33.9809,-0.01190186,
2,0.152,2,0.0981466,409.5005,-0.0204219,0.2080755,4.8714,-11.928,-33.9809,-0.01190186,
2,0.162,2,0.09506634,409.4887,-0.01965249,0.206724,4.8714,-11.928,-33.9809,-0.01190186,
2,0.172,2,0.09348684,409.4937,-0.02173774,0.232522,4.8714,-11.928,-33.9809,-0.01190186,
2,0.182,2,0.09182929,409.4679,-0.02081564,0.2266775,4.8714,-11.928,-33.9809,-0.01190186,
2,0.192,2,0.09502292,409.4806,-0.01941735,0.2043439,4.8714,-11.928,-33.9809,-0.01190186,
2,0.202,2,0.09407999,409.4926,-0.01899524,0.2019053,4.8714,-11.928,-33.9809,-0.01190186,
2,0.212,2,0.09284446,409.4993,-0.02221114,0.2392296,4.8714,-11.928,-33.9809,-0.01190186,
2,0.222,2,0.09759292,409.4965,-0.01905491,0.1952489,4.8714,-11.928,-33.9809,-0.01190186,
2,0.232,2,0.09161957,409.5025,-0.02258037,0.246458,4.8714,-11.928,-33.9809,-0.01190186,
2,0.242,2,0.09474992,409.4984,-0.02340776,0.2470478,4.8714,-11.928,-33.9809,-0.01190186,
2,0.252,2,0.09727543,409.5058,-0.02338058,0.2403544,4.8714,-11.928,-33.9809,-0.01190186,
2,0.262,2,0.09037963,409.5044,-0.02330379,0.2578434,4.8714,-11.928,-33.9809,-0.01190186,
2,0.272,2,0.09553556,409.5052,-0.02463324,0.2578437,4.8714,-11.928,-33.9809,-0.01190186,
2,0.282,2,0.09787586,409.5232,-0.02632495,0.2689626,4.8714,-11.928,-33.9809,-0.01190186,
2,0.292,2,0.09425193,409.4844,-0.02356612,0.2500333,4.8714,-11.928,-33.9809,-0.01190186,
2,0.302,2,0.09494486,409.5117,-0.02415588,0.2544201,4.8714,-11.928,-33.9809,-0.01190186,
2,0.312,2,0.09848886,409.4963,-0.02420465,0.2457603,4.8714,-11.928,-33.9809,-0.01190186,
2,0.322,2,0.09519844,409.467,-0.02291552,0.2407131,4.8714,-11.928,-33.9809,-0.01190186,
2,0.332,2,0.1001573,409.4781,-0.0249428,0.2490363,4.8714,-11.928,-33.9809,-0.01190186,
2,0.342,2,0.1029403,409.4743,-0.02608201,0.2533703,4.8714,-11.928,-33.9809,-0.01190186,
2,0.352,2,0.09712813,409.4778,-0.02500001,0.257392,4.8714,-11.928,-33.9809,-0.01190186,
2,0.362,2,0.09992761,409.4712,-0.02398908,0.2400645,4.8714,-11.928,-33.9809,-0.01190186,
2,0.372,2,0.102834,409.3901,-0.02714941,0.264012,4.8714,-11.928,-33.9809,-0.01190186,
2,0.382,2,0.09575164,409.4491,-0.02688661,0.2807953,4.8714,-11.928,-33.9809,-0.01190186,
2,0.392,2,0.09944797,409.4726,-0.02320956,0.233384,4.8714,-11.928,-33.9809,-0.01190186,
