id,status,traj,step,moved,sign,file,error,z_extraction [mm],wallclock [s],KE_IE_steady_max [%],KE_IE_overall_max [%],AE_IE_final [%],E_ref [mJ],ETOTAL_drift [%],ALLIE_max [mJ],ALLPW [%],KE_final_over_IE_peak [%],F_n [N],F_t [N],F_fit_mode [-],F_fit_n [samples],F_fit_z [mm],SCOF_mean [-],SCOF_std [-],SCOF_n [samples],h_r [mm],h_p [mm],h_fp [mm],quality_flags,in_design,u_X,g_X,u_h,g_h,u_w,g_w,u_eps_c,g_eps_c,u_beta,g_beta,u_K,g_K,u_mu_eff,g_mu_eff,u_phi,g_phi
00047,OK,5,1,h,1,Design_00047_Results.csv,,1.8794749403341289,2777.0,0.056586160506504266,0.9777473731220365,0.9494636553000011,1.2561379671096802,0.059462418748954304,0.7559897899627686,1.6404468448074065,0.000995993219257505,7.332100977216448,2.9859146731240407,ramp_fit,20,1.98,0.33671775490568684,0.05606037248640915,71,0.031182001212314202,0.010359613405828937,0.02398489516831255,,1,0.6666666667,35.08821286,1.0,0.45,1.0,0.35,0.0,0.05,0.3333333333,12.33333333,0.6666666667,0.926,0.3333333333,0.1833333333,0.6666666667,0.6333333333
00048,SUSPECT,5,2,beta,1,Design_00048_Results.csv,,1.8794749403341289,2728.0,0.05994949137583728,0.9777473731220365,1.1822212976986544,1.253946304321289,0.24975085831511842,0.7211547493934631,2.2937811416708116,0.0038187692502036487,7.90789623260498,3.0798967838287354,ramp_fit,20,1.98,0.2949316392733311,0.058949929663254366,71,0.030606236471339168,0.008043645487859283,0.01695682561289655,ALLPW=2.29%>2,1,0.6666666667,35.08821286,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.6666666667,0.926,0.3333333333,0.1833333333,0.6666666667,0.6333333333
00049,SUSPECT,5,3,mu_eff,1,Design_00049_Results.csv,,1.8496420047732696,3296.0,0.043742494159172036,0.8836895478582798,1.305951227472874,2.4428210258483887,0.11525631472445556,1.294250249862671,2.4710280805049103,0.0028090736829890274,7.743090513774327,5.792380809783935,ramp_fit,20,1.98,0.6440031411544356,0.0713819835067488,70,0.03226618964729014,0.00968152460170822,0.02964752926766226,ALLPW=2.47%>2,1,0.6666666667,35.08821286,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.6666666667,0.926,1.0,0.45,0.6666666667,0.6333333333
00050,SUSPECT,5,4,X,-1,Design_00050_Results.csv,,1.8496420047732696,1514.0,3.201051829323573,14.287951576383215,0.8569120141682389,1.1188087463378906,0.04013895663705424,0.3739454746246338,2.902621752776272,0.016194193368332194,4.434360425812856,2.822508294241769,ramp_fit,20,1.98,0.5637002168168749,0.04160755534831493,67,0.0211094584387987,0.004337857552470624,0.013675726101146052,ALLPW=2.9%>2,1,0.0,12.0,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.6666666667,0.926,1.0,0.45,0.6666666667,0.6333333333
00051,SUSPECT,5,5,phi,-1,Design_00051_Results.csv,,1.8496420047732696,1547.0,3.0929103455692912,14.287951576383215,0.8803764195789484,1.0228136777877808,0.06451917649487185,0.2898426949977875,2.4470162484587674,0.012893131055082782,4.367138392584665,2.4011403015681676,ramp_fit,20,1.98,0.5459512950637057,0.022347647789135203,68,0.018893996092792388,0.004070994703424744,0.008715146241995065,ALLPW=2.45%>2,1,0.0,12.0,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.6666666667,0.926,1.0,0.45,0.0,0.0
00052,SUSPECT,5,6,K,-1,Design_00052_Results.csv,,1.8436754176610979,1322.0,2.864144654736898,14.287951576383215,0.8988081384324929,1.0557246208190918,0.037058310919302714,0.3347910940647125,2.50961188581604,0.012269157801758768,4.49205471106938,2.4938393814223154,ramp_fit,20,1.98,0.5509255907291268,0.02260527910036412,67,0.018423701438082717,0.0033746163266319363,0.013243491181391667,ALLPW=2.51%>2,1,0.0,12.0,1.0,0.45,1.0,0.35,0.0,0.05,1.0,35.0,0.0,0.778,1.0,0.45,0.0,0.0
00053,SUSPECT,5,7,eps_c,1,Design_00053_Results.csv,,1.7720763723150357,1508.0,2.8548914543341812,14.287951576383215,0.9033459726688995,1.1096529960632324,0.03699262196775315,0.4016106426715851,2.5489464189718496,0.01344801384827447,4.441361784934998,2.6127531869070877,ramp_fit,20,1.98,0.5814536478784388,0.019462454461822574,67,0.019939030201168422,0.003536344074264313,0.015565529593760973,ALLPW=2.55%>2,1,0.0,12.0,1.0,0.45,1.0,0.35,0.6666666667,0.15,1.0,35.0,0.0,0.778,1.0,0.45,0.0,0.0
00054,SUSPECT,5,8,w,-1,Design_00054_Results.csv,,1.8556085918854415,1552.0,2.7381524197342633,14.287951576383215,1.1438793614642033,1.3017266988754272,0.35617575042297506,0.6230947971343994,2.5969886351928975,0.006339962867727368,4.256768086978367,3.0976712294987268,ramp_fit,20,1.98,0.6893543115607003,0.03472581942133569,67,0.024230415355342504,0.0032350742281566946,0.02938703155987913,ALLPW=2.6%>2,1,0.0,12.0,1.0,0.45,0.3333333333,-0.1166666667,0.6666666667,0.15,1.0,35.0,0.0,0.778,1.0,0.45,0.0,0.0
00055,SUSPECT,6,0,,0,Design_00055_Results.csv,,1.8973747016706444,3382.0,0.05539048844354189,0.9362135435707096,1.265575564209648,0.7275732159614563,0.3518532066079047,0.5967106819152832,2.683101891239146,0.0026239658061189422,7.454053810664585,1.8225709438323978,ramp_fit,20,1.98,0.16236373976998408,0.054048548470577475,71,0.03046585244130586,0.009000654230484342,0.016674685727040558,ALLPW=2.68%>2,1,0.6666666667,35.08821286,0.0,0.0,0.6666666667,0.1166666667,0.0,0.05,1.0,35.0,0.0,0.778,0.0,0.05,0.3333333333,0.3166666667
00056,SUSPECT,6,1,X,-1,Design_00056_Results.csv,,1.8794749403341289,1499.0,0.16595358978088565,2.0488483081971687,0.5181444897059938,0.20413246750831604,0.056605916681521665,0.1096542552113533,3.414237793247409,0.004302350965824294,4.330597666331699,0.3950541764497756,ramp_fit,20,1.98,0.0903192076535058,0.013683647385499568,68,0.014558865254925137,0.001437235814575953,0.0025207258268776147,ALLPW=3.41%>2,1,0.0,12.0,0.0,0.0,0.6666666667,0.1166666667,0.0,0.05,1.0,35.0,0.0,0.778,0.0,0.05,0.3333333333,0.3166666667
00057,SUSPECT,6,2,phi,1,Design_00057_Results.csv,,1.867541766109785,1494.0,0.1294031318859214,2.0464172317710205,0.5044134809961732,0.1921042650938034,0.060947188618216755,0.1100723147392273,3.646170794930987,0.0038720904047464624,4.323723755564008,0.3962099484034946,ramp_fit,20,1.98,0.0786833509377489,0.020892401809164803,68,0.014940497365532348,0.0014407329143801006,0.0025864566986106385,ALLPW=3.65%>2,1,0.0,12.0,0.0,0.0,0.6666666667,0.1166666667,0.0,0.05,1.0,35.0,0.0,0.778,0.0,0.05,1.0,0.95
00058,SUSPECT,6,3,w,-1,Design_00058_Results.csv,,1.8794749403341289,1341.0,0.1294031318859214,2.0464172317710205,0.8909435865144458,0.22789445519447327,0.20838185537113293,0.156049907207489,3.3981759397212112,0.006929364697950335,3.6848949772971005,0.5279286942311695,ramp_fit,20,1.98,0.1006631058181722,0.038499104247986124,69,0.02182895562663492,0.0034723678549306307,0.0063913052029192004,ALLPW=3.4%>2,1,0.0,12.0,0.0,0.0,0.0,-0.35,0.0,0.05,1.0,35.0,0.0,0.778,0.0,0.05,1.0,0.95
00059,SUSPECT,6,4,mu_eff,1,Design_00059_Results.csv,,1.8914081145584725,2174.0,0.5114175957247857,1.8923644123479646,2.6310145980045316,0.7678757905960083,1.8331194720945372,0.3979196846485138,3.869487492953793,0.0017860839192767773,3.2526420116424557,1.7956967438970293,ramp_fit,20,1.98,0.4467077375639677,0.08034964149571856,71,0.029997900831505536,0.005269309884672278,0.046469623545208394,AE_IE_final=2.63%>2; ETOTAL_drift=1.83%>1; ALLPW=3.87%>2,1,0.0,12.0,0.0,0.0,0.0,-0.35,0.0,0.05,1.0,35.0,0.0,0.778,0.6666666667,0.3166666667,1.0,0.95
00060,SUSPECT,6,5,h,1,Design_00060_Results.csv,,1.8794749403341289,1598.0,0.5051475683801538,1.8923644123479646,1.122931223380912,0.8385250568389893,0.12929969620665624,0.4151536524295807,2.399028146341699,0.004876840098115872,3.6930793489728653,2.13230574131012,ramp_fit,20,1.98,0.4467592552756681,0.07994475474602525,70,0.02761527501303511,0.00638185561507309,0.03129984558412019,ALLPW=2.4%>2,1,0.0,12.0,0.6666666667,0.3,0.0,-0.35,0.0,0.05,1.0,35.0,0.0,0.778,0.6666666667,0.3166666667,1.0,0.95
00061,SUSPECT,6,6,eps_c,1,Design_00061_Results.csv,,1.831742243436754,1600.0,0.5494009165051413,1.8923644123479646,1.0476819276056002,0.817377507686615,0.033993639687080864,0.37536320090293884,2.2264492917433043,0.002638778631322067,3.8096844570977346,2.0766534583909166,ramp_fit,20,1.98,0.42670757809816895,0.07085786835714894,69,0.024997416908205,0.004155004927408492,0.029127138974827316,ALLPW=2.23%>2,1,0.0,12.0,0.6666666667,0.3,0.0,-0.35,0.6666666667,0.15,1.0,35.0,0.0,0.778,0.6666666667,0.3166666667,1.0,0.95
00062,SUSPECT,6,7,beta,-1,Design_00062_Results.csv,,1.8496420047732696,1962.0,0.2787320258019416,1.8923644123479646,1.4941703253355858,0.9166566729545593,0.3402234317473101,0.5090295076370239,3.179018449702701,0.002416866182080295,3.768759165491377,2.354209969724928,ramp_fit,20,1.98,0.5016471211583952,0.08769872337805801,69,0.029154568026223064,0.005499762528099203,0.04188511568042763,ALLPW=3.18%>2,1,0.0,12.0,0.6666666667,0.3,0.0,-0.35,0.6666666667,0.15,0.3333333333,12.33333333,0.0,0.778,0.6666666667,0.3166666667,1.0,0.95
00063,SUSPECT,6,8,K,1,Design_00063_Results.csv,,1.7899761336515512,1964.0,0.2787320258019416,1.8923644123479646,1.218233400934203,0.8503418564796448,0.19017277626843943,0.437275230884552,2.7795593083285595,0.0018742889780399331,3.624019040380205,2.1005680152348103,ramp_fit,20,1.98,0.4805488949410099,0.07825109566467892,70,0.027794536716991995,0.008224933387021169,0.0328758485103438,ALLPW=2.78%>2,1,0.0,12.0,0.6666666667,0.3,0.0,-0.35,0.6666666667,0.15,0.3333333333,12.33333333,0.6666666667,0.926,0.6666666667,0.3166666667,1.0,0.95
00064,SUSPECT,7,0,,0,Design_00064_Results.csv,,1.8794749403341289,1834.0,0.10283848374036458,1.2041146550303028,0.9336205426635811,0.7815245389938354,0.17205128912065965,0.37118470668792725,2.088749968921139,0.00637153162638825,5.888560574395315,1.9307615195001868,ramp_fit,20,1.98,0.2621342005534138,0.03296586799583019,70,0.025177818673680137,0.0050790800937586845,0.01162987365454016,ALLPW=2.09%>2,1,0.3333333333,20.51971136,0.0,0.0,1.0,0.35,1.0,0.2,1.0,35.0,0.0,0.778,0.3333333333,0.1833333333,0.3333333333,0.3166666667
00065,MISSING,7,1,mu_eff,1,,no *_Results.csv for this design id,,,,,,,,,,,,,,,,,,,,,,,1,0.3333333333,20.51971136,0.0,0.0,1.0,0.35,1.0,0.2,1.0,35.0,0.0,0.778,1.0,0.45,0.3333333333,0.3166666667
00066,SUSPECT,7,2,X,1,Design_00066_Results.csv,,1.8973747016706444,7747.0,0.03227942719028501,0.647459638784527,4.989711984444892,2.2822587490081787,2.9892887945421083,1.6363507509231567,3.5829475401742514,0.0007154422695051248,5.301405375344412,4.790743017196656,ramp_fit,20,1.98,0.7603669025123979,0.11250368229157806,77,0.03807927995325591,0.006140311243007507,0.07388085394359252,AE_IE_final=4.99%>2; ETOTAL_drift=2.99%>1; ALLPW=3.58%>2,1,1.0,60.0,0.0,0.0,1.0,0.35,1.0,0.2,1.0,35.0,0.0,0.778,1.0,0.45,0.3333333333,0.3166666667
00067,MISSING,7,3,beta,-1,,no *_Results.csv for this design id,,,,,,,,,,,,,,,,,,,,,,,1,1.0,60.0,0.0,0.0,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,0.0,0.778,1.0,0.45,0.3333333333,0.3166666667
00068,MISSING,7,4,phi,1,,no *_Results.csv for this design id,,,,,,,,,,,,,,,,,,,,,,,1,1.0,60.0,0.0,0.0,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,0.0,0.778,1.0,0.45,1.0,0.95
00069,MISSING,7,5,eps_c,-1,,no *_Results.csv for this design id,,,,,,,,,,,,,,,,,,,,,,,1,1.0,60.0,0.0,0.0,1.0,0.35,0.3333333333,0.1,0.3333333333,12.33333333,0.0,0.778,1.0,0.45,1.0,0.95
00070,SUSPECT,7,6,h,1,Design_00070_Results.csv,,1.9033412887828163,3684.0,0.029548952157183894,0.627673895404588,2.1536250187007626,3.003633499145508,0.20291077463186666,1.8708305358886719,3.757800400011049,0.0010049729083864872,7.297613368715558,6.980013036727906,ramp_fit,20,1.98,0.8111537365757309,0.10425209143760315,72,0.03726890524508953,0.0100309046293106,0.05696597429151887,AE_IE_final=2.15%>2; ALLPW=3.76%>2,1,1.0,60.0,0.6666666667,0.3,1.0,0.35,0.3333333333,0.1,0.3333333333,12.33333333,0.0,0.778,1.0,0.45,1.0,0.95
00071,SUSPECT,7,7,K,1,Design_00071_Results.csv,,1.8973747016706444,4351.0,0.02918738494201963,0.627673895404588,2.0781645035055765,2.8379085063934326,0.40474995654475476,1.6792405843734741,3.6914227915179056,0.0008617124043397545,7.159811394555226,6.5629977771214065,ramp_fit,20,1.98,0.7848458281087007,0.09738454124055282,72,0.037067759055496356,0.013040844065925546,0.047353010276051176,AE_IE_final=2.08%>2; ALLPW=3.69%>2,1,1.0,60.0,0.6666666667,0.3,1.0,0.35,0.3333333333,0.1,0.3333333333,12.33333333,0.6666666667,0.926,1.0,0.45,1.0,0.95
00072,SUSPECT,7,8,w,-1,Design_00072_Results.csv,,1.9152744630071599,4749.0,0.03397719612197033,0.627673895404588,3.0409628951650123,2.314542770385742,0.21565257935396093,1.4358035326004028,3.703525202577366,0.0011717127350918208,5.783583668300085,5.4801977838788725,ramp_fit,20,1.98,0.8284133994088527,0.09952918955019566,77,0.03761582480355201,0.014979936873663377,0.056105100974965474,AE_IE_final=3.04%>2; ALLPW=3.7%>2,1,1.0,60.0,0.6666666667,0.3,0.3333333333,-0.1166666667,0.3333333333,0.1,0.3333333333,12.33333333,0.6666666667,0.926,1.0,0.45,1.0,0.95
00073,SUSPECT,8,0,,0,Design_00073_Results.csv,,1.873508353221957,2802.0,0.13075175191185603,7.0675643517082944,2.0979608411817763,1.6695747375488281,1.013083437126573,1.0540618896484375,3.5849828062845437,0.0007723680469791978,4.241093015670777,3.9026751586369106,ramp_fit,20,1.98,0.8993998468909263,0.06326271969603893,72,0.034868344709423904,0.008149620479095968,0.059902301289874046,AE_IE_final=2.1%>2; ETOTAL_drift=1.01%>1; ALLPW=3.58%>2,1,0.3333333333,20.51971136,0.6666666667,0.3,0.0,-0.35,1.0,0.2,0.0,1.0,0.3333333333,0.852,0.6666666667,0.3166666667,0.0,0.0
00074,SUSPECT,8,1,mu_eff,-1,Design_00074_Results.csv,,1.8496420047732696,2615.0,0.10186353823392756,1.224704638319094,1.475520050893522,0.5102395415306091,0.06193088955316218,0.3780704736709595,2.903702999124223,0.0009898953479775764,4.447518467903136,1.161657769339425,ramp_fit,20,1.98,0.2116780626470083,0.05429893645834838,71,0.02980387930648886,0.012959054796651258,0.02742165373822429,ALLPW=2.9%>2,1,0.3333333333,20.51971136,0.6666666667,0.3,0.0,-0.35,1.0,0.2,0.0,1.0,0.3333333333,0.852,0.0,0.05,0.0,0.0
00075,SUSPECT,8,2,h,-1,Design_00075_Results.csv,,1.8794749403341289,3628.0,0.0990852564269495,1.224704638319094,4.309017050852048,0.46971502900123596,3.182360160074655,0.3253224492073059,5.238184997659732,0.0011455340880100508,3.667025034768241,1.0269136318138667,ramp_fit,20,1.98,0.2187956871760553,0.0641641349329637,73,0.03122803674624324,0.01220019022681706,0.04195263754149392,AE_IE_final=4.31%>2; ETOTAL_drift=3.18%>1; ALLPW=5.24%>2,1,0.3333333333,20.51971136,0.0,0.0,0.0,-0.35,1.0,0.2,0.0,1.0,0.3333333333,0.852,0.0,0.05,0.0,0.0
00076,SUSPECT,8,3,K,1,Design_00076_Results.csv,,1.8615751789976134,2804.0,0.09956173147517995,1.224704638319094,3.5820691675150966,0.46438780426979065,2.85304265540532,0.31942710280418396,5.223367983186531,0.001550343348317394,3.677172671045576,1.0055784778935566,ramp_fit,20,1.98,0.21536977614972805,0.0629696159716642,73,0.031182843253582962,0.013436923290410251,0.038123763140553206,AE_IE_final=3.58%>2; ETOTAL_drift=2.85%>1; ALLPW=5.22%>2,1,0.3333333333,20.51971136,0.0,0.0,0.0,-0.35,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.05,0.0,0.0
00077,SUSPECT,8,4,phi,1,Design_00077_Results.csv,,1.873508353221957,3061.0,0.08805889798158383,1.290021072802206,3.171476895544223,0.4192585051059723,2.162145282254788,0.3108248710632324,5.229088577102855,0.0011199164545316386,3.7031301259994507,0.8979629806109835,ramp_fit,20,1.98,0.188041048468549,0.058032000812484656,72,0.031052089006298994,0.014679948017563248,0.03365619767358202,AE_IE_final=3.17%>2; ETOTAL_drift=2.16%>1; ALLPW=5.23%>2,1,0.3333333333,20.51971136,0.0,0.0,0.0,-0.35,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00078,SUSPECT,8,5,X,1,Design_00078_Results.csv,,1.9152744630071599,5002.0,0.04880484464663848,0.6570806468738035,7.754790430511934,0.6388595700263977,2.144691728900659,0.5156658887863159,4.109514721804841,0.00031492918304606375,4.398805107389176,1.3248295835086275,ramp_fit,20,1.98,0.2478227693150579,0.06319001250826775,77,0.03650976625733205,0.02448397693107035,0.04874604309388877,AE_IE_final=7.75%>2; ETOTAL_drift=2.14%>1; ALLPW=4.11%>2,1,1.0,60.0,0.0,0.0,0.0,-0.35,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00079,SUSPECT,8,6,w,1,Design_00079_Results.csv,,1.9152744630071599,4135.0,0.04206984513266834,0.6570806468738035,2.3932897389750147,0.8385520577430725,0.2509572490990377,0.695591151714325,3.7189312306745625,0.00031301793892629464,5.96865873336792,1.8475451299122398,ramp_fit,20,1.98,0.23926242059427283,0.06317151588804097,74,0.03619479463302615,0.02021626915722862,0.036171770391145636,AE_IE_final=2.39%>2; ALLPW=3.72%>2,1,1.0,60.0,0.0,0.0,0.6666666667,0.1166666667,1.0,0.2,0.0,1.0,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00080,SUSPECT,8,7,beta,1,Design_00080_Results.csv,,1.8973747016706444,3402.0,0.03191253025919621,0.6570806468738035,1.617166927072499,0.978417694568634,0.1631544079012496,0.8271174430847168,2.2404409804981684,0.00044051781789701083,7.541571378707885,2.2539435505867,ramp_fit,20,1.98,0.21860338957877318,0.06267547835459321,73,0.03521440533754324,0.018043963647080066,0.027079341915811846,ALLPW=2.24%>2,1,1.0,60.0,0.0,0.0,0.6666666667,0.1166666667,1.0,0.2,0.6666666667,23.66666667,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00081,SUSPECT,8,8,eps_c,-1,Design_00081_Results.csv,,1.8914081145584725,3389.0,0.03102797478788766,0.6570806468738035,1.5759278714004712,0.9863136410713196,0.1540695757819096,0.8347027897834778,2.129329941380613,0.0005053564759842156,7.648232786996024,2.2740310856274193,ramp_fit,20,1.98,0.22036517011992274,0.06183160539500982,73,0.035159801794708886,0.01767310447852149,0.027377609571742553,ALLPW=2.13%>2,1,1.0,60.0,0.0,0.0,0.6666666667,0.1166666667,0.3333333333,0.1,0.6666666667,23.66666667,1.0,1.0,0.0,0.05,0.6666666667,0.6333333333
00082,SUSPECT,9,0,,0,Design_00082_Results.csv,,1.8914081145584725,4645.0,0.03325161246761367,0.647459638784527,2.6399761099693366,2.5017004013061523,0.35485915876433305,1.6670801639556885,3.3571869414075737,0.00031629689902104525,5.86280404499599,5.875669486182078,ramp_fit,20,1.98,0.9150529997546542,0.09819250535338413,80,0.037971380131482976,0.011411459129183111,0.06095784501734877,AE_IE_final=2.64%>2; ALLPW=3.36%>2,1,1.0,60.0,0.3333333333,0.15,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,0.3333333333,0.852,1.0,0.45,0.0,0.0
00083,SUSPECT,9,1,K,1,Design_00083_Results.csv,,1.909307875894988,5216.0,0.029496694526230514,0.647459638784527,2.4179951043780528,2.444748640060425,0.6623558978130917,1.5343728065490723,3.0387021298673234,0.0004919413565069848,5.631313419342041,5.356379195622034,ramp_fit,20,1.98,0.8640929035903664,0.08794982786009477,74,0.037824681542745514,0.014969022744910116,0.050934357071315155,AE_IE_final=2.42%>2; ALLPW=3.04%>2,1,1.0,60.0,0.3333333333,0.15,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,1.0,1.0,1.0,0.45,0.0,0.0
00084,SUSPECT,9,2,X,-1,Design_00084_Results.csv,,1.8556085918854415,2394.0,0.4390614744739712,8.572451595755586,1.2540053974517418,1.8834474086761475,0.6169442872313317,1.1245616674423218,3.065118167965041,0.0015615665079788859,4.75465590272631,4.415867730549403,ramp_fit,20,1.98,0.8363736082111974,0.09134741322499663,73,0.033894822698778165,0.010422500773741501,0.04223681559585316,ALLPW=3.07%>2,1,0.3333333333,20.51971136,0.3333333333,0.15,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,1.0,1.0,1.0,0.45,0.0,0.0
00085,OK,9,3,mu_eff,-1,Design_00085_Results.csv,,1.8914081145584725,2175.0,0.09784641371852826,1.2041146550303028,0.8387059785550842,0.8548210859298706,0.021174754652889604,0.4411686956882477,1.6909613839343924,0.002807881932734064,5.3219211850847525,2.0119571243013654,ramp_fit,20,1.98,0.3239997911182262,0.03754585440702657,70,0.028274674784431558,0.008665765989703884,0.018672449958164968,,1,0.3333333333,20.51971136,0.3333333333,0.15,1.0,0.35,1.0,0.2,0.3333333333,12.33333333,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00086,SUSPECT,9,4,beta,1,Design_00086_Results.csv,,1.8496420047732696,1772.0,0.10044600788076458,1.2041146550303028,0.8134587005381457,0.7183286547660828,0.1367785111547846,0.3325325846672058,2.0692753704812366,0.006944779514133016,5.911486489432197,1.6901152781077793,ramp_fit,20,1.98,0.24628965855023896,0.020859707493450196,69,0.02450789062832267,0.004220353163843974,0.00781170559022426,ALLPW=2.07%>2,1,0.3333333333,20.51971136,0.3333333333,0.15,1.0,0.35,1.0,0.2,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00087,SUSPECT,9,5,h,1,Design_00087_Results.csv,,1.8794749403341289,1938.0,0.09961194375484522,1.2041146550303028,0.7970628845544371,0.7148391008377075,0.13186092357131363,0.32968753576278687,2.0317703551902313,0.006849187129103782,5.962602656228201,1.6720625809260776,ramp_fit,20,1.98,0.24582908241546667,0.020429451872094224,70,0.024059159123474116,0.004371275346792108,0.007526392722391865,ALLPW=2.03%>2,1,0.3333333333,20.51971136,1.0,0.45,1.0,0.35,1.0,0.2,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00088,SUSPECT,9,6,eps_c,-1,Design_00088_Results.csv,,1.8794749403341289,1624.0,0.10409699118920947,1.2041146550303028,0.7488249355640691,0.6987167000770569,0.11607224887888877,0.3153515160083771,2.0281805477251864,0.006426669493527925,6.084215504782541,1.6273379700524464,ramp_fit,20,1.98,0.23626833936116526,0.017538466619396918,69,0.023459055547636467,0.0038874230640976357,0.006832982910048981,ALLPW=2.03%>2,1,0.3333333333,20.51971136,1.0,0.45,1.0,0.35,0.3333333333,0.1,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00089,SUSPECT,9,7,w,-1,Design_00089_Results.csv,,1.8436754176610979,1914.0,0.10429789384594557,1.2041146550303028,1.0041806372937012,0.7871482372283936,0.1573281430266309,0.3940888047218323,2.0770285085228437,0.005856468060658741,5.350052336284092,1.8731456977980476,ramp_fit,20,1.98,0.28252995437356915,0.03896156181940267,70,0.027242453395516057,0.007160079798651459,0.013522139303091084,ALLPW=2.08%>2,1,0.3333333333,20.51971136,1.0,0.45,0.3333333333,-0.1166666667,0.3333333333,0.1,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.0,0.0
00090,SUSPECT,9,8,phi,1,Design_00090_Results.csv,,1.8794749403341289,1852.0,0.10671944334783938,1.2492459890110599,1.0699415988413945,0.8228747844696045,0.18897814668421709,0.4195079207420349,2.163988483108385,0.004881666926873355,5.339443792615619,1.9962249926158362,ramp_fit,20,1.98,0.29062937844507425,0.05375517153912734,70,0.027664959122509103,0.007401750723419018,0.015004697688619987,ALLPW=2.16%>2,1,0.3333333333,20.51971136,1.0,0.45,0.3333333333,-0.1166666667,0.3333333333,0.1,1.0,35.0,1.0,1.0,0.3333333333,0.1833333333,0.6666666667,0.6333333333
