Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/9/2026 1:35:59 PM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 6;1;2;0.3389831,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.002,2,0.09115296,400.2935,-0.02909887,0.3192312,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.012,2,0.09195143,400.3937,-0.03111525,0.3383878,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.022,2,0.09407935,400.3246,-0.0288979,0.3071652,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.032,2,0.09490921,400.3409,-0.0301717,0.3179007,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.042,2,0.09440868,400.3791,-0.02870509,0.3040514,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.052,2,0.09360309,400.3524,-0.02915149,0.3114373,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.062,2,0.09117889,400.3126,-0.02878761,0.3157267,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.072,2,0.09394082,400.3461,-0.02972104,0.3163804,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.082,2,0.09297623,400.3633,-0.02994574,0.3220795,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.092,2,0.09486353,400.3459,-0.03041217,0.3205886,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.102,2,0.0929318,400.3438,-0.02948857,0.3173141,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.112,2,0.09191303,400.3415,-0.02985774,0.3248478,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.122,2,0.09281202,400.3338,-0.03023122,0.3257253,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.132,2,0.09140101,400.3392,-0.03009734,0.329289,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.142,2,0.09247909,400.3431,-0.03024767,0.3270758,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.152,2,0.09335358,400.346,-0.03243737,0.3474678,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.162,2,0.09264475,400.3542,-0.03195404,0.3449093,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.172,2,0.09276778,400.3535,-0.03018968,0.3254328,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.182,2,0.08960563,400.3459,-0.03049251,0.3402968,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.192,2,0.09037205,400.3661,-0.02957616,0.3272711,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.202,2,0.09013332,400.3501,-0.03087644,0.3425641,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.212,2,0.09128711,400.329,-0.02897834,0.3174418,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.222,2,0.0921829,400.3706,-0.03129697,0.3395095,7.33155,-2.8841,-33.9646,-0.01670074,
2,0.232,2,0.09159929,400.3559,-0.03037969,0.3316586,7.33155,-2.8841,-33.9646,-0.01670074,
