Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/2/2026 9:37:15 AM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 20;5;2;0.5025126,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.019,2,0.09126268,412.8987,-0.03323983,0.3642215,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.029,2,0.09279042,412.9004,-0.02841378,0.3062145,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.039,2,0.09618419,412.9031,-0.03034601,0.3154989,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.049,2,0.09363414,412.9016,-0.02858608,0.3052955,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.059,2,0.09498809,412.9002,-0.02905527,0.3058833,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.069,2,0.09222907,412.9004,-0.02969063,0.3219227,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.079,2,0.09186511,412.9016,-0.02894651,0.315098,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.089,2,0.09267458,412.9062,-0.03134571,0.3382341,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.099,2,0.0919279,412.9012,-0.02954737,0.3214189,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.109,2,0.09219921,412.9048,-0.03147105,0.3413375,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.119,2,0.09343131,412.9066,-0.03045472,0.3259584,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.129,2,0.09081986,412.8986,-0.02768633,0.3048488,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.139,2,0.09216546,412.9018,-0.02973036,0.322576,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.149,2,0.09389485,412.9116,-0.0263543,0.2806789,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.159,2,0.09243438,412.9061,-0.02470767,0.2672996,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.169,2,0.09214623,412.9001,-0.0256922,0.2788199,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.179,2,0.09364454,412.9005,-0.02585554,0.276103,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.189,2,0.0938118,412.8938,-0.02668434,0.2844455,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.199,2,0.09181879,412.9007,-0.02689881,0.2929554,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.209,2,0.09049971,412.9022,-0.02525824,0.2790974,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.219,2,0.09069628,412.9017,-0.02736185,0.3016866,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.229,2,0.09088406,412.9033,-0.02642918,0.290801,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.239,2,0.09123611,412.8943,-0.02611032,0.286184,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.249,2,0.09307491,412.8975,-0.02579037,0.2770926,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.259,2,0.09247466,412.9008,-0.02816048,0.3045211,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.269,2,0.09131161,412.9045,-0.02908501,0.3185248,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.279,2,0.09196682,412.901,-0.0284744,0.309616,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.289,2,0.09036499,412.9019,-0.0280249,0.3101301,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.299,2,0.09122331,412.9001,-0.03068436,0.3363653,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.309,2,0.09217294,412.8987,-0.02984333,0.3237754,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.319,2,0.09237797,412.9122,-0.02800987,0.3032094,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.329,2,0.09204803,412.9063,-0.02837323,0.3082437,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.339,2,0.0931503,412.8588,-0.027382,0.293955,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.349,2,0.09241158,412.879,-0.02957633,0.32005,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.359,2,0.09379989,412.8832,-0.02937822,0.313201,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.369,2,0.09420038,412.8769,-0.02978894,0.3162295,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.379,2,0.09671357,412.8826,-0.03212431,0.3321593,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.389,2,0.09467205,412.8775,-0.03065169,0.3237671,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.399,2,0.09392128,412.8798,-0.02960726,0.3152349,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.409,2,0.09519652,412.87,-0.02967896,0.3117651,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.419,2,0.09720292,412.8753,-0.0308453,0.3173289,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.429,2,0.09569224,412.8825,-0.03081109,0.3219811,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.439,2,0.09475866,412.8799,-0.02896458,0.3056668,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.449,2,0.09569634,412.8844,-0.02865905,0.299479,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.459,2,0.09606228,412.8553,-0.03039291,0.3163875,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.469,2,0.09473505,412.8833,-0.02953019,0.3117134,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.479,2,0.09572795,412.8753,-0.02958204,0.309022,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.489,2,0.09433984,412.8769,-0.03023483,0.3204885,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.499,2,0.09765654,412.8713,-0.02983548,0.3055145,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.509,2,0.0965656,412.8797,-0.02913155,0.3016763,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.519,2,0.09661563,412.8841,-0.02899538,0.3001106,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.529,2,0.09780762,412.8754,-0.02901424,0.2966461,4.56825,-10.8868,-33.9997,-0.01050186,
2,0.539,2,0.09447875,412.8806,-0.030482,0.3226334,4.56695,-10.8868,-34,-0.0102005,
2,0.549,2,0.09456128,412.8734,-0.02898644,0.306536,4.56695,-10.8868,-34,-0.0102005,
2,0.559,2,0.09506435,412.8892,-0.03074738,0.3234376,4.56695,-10.8868,-34,-0.0102005,
2,0.569,2,0.09707099,412.8917,-0.02932682,0.3021172,4.56695,-10.8868,-34,-0.0102005,
2,0.579,2,0.09894568,412.8635,-0.02891381,0.292219,4.56695,-10.8868,-34,-0.0102005,
2,0.589,2,0.09995893,412.849,-0.02850772,0.2851943,4.56695,-10.8868,-34,-0.0102005,
2,0.599,2,0.09914354,412.8195,-0.03004603,0.3030559,4.56695,-10.8868,-34,-0.0102005,
2,0.609,2,0.1037767,412.81,-0.03027642,0.2917458,4.56695,-10.8868,-34,-0.0102005,
2,0.619,2,0.1040097,412.8083,-0.03135797,0.3014909,4.56695,-10.8868,-34,-0.0102005,
2,0.629,2,0.103994,412.8059,-0.03178613,0.3056536,4.56695,-10.8868,-34,-0.0102005,
2,0.639,2,0.1035076,412.8109,-0.03006565,0.2904681,4.56695,-10.8868,-34,-0.0102005,
2,0.649,2,0.1033269,412.8036,-0.03174615,0.3072401,4.56695,-10.8868,-34,-0.0102005,
2,0.659,2,0.1039245,412.8066,-0.03167563,0.3047948,4.56695,-10.8868,-34,-0.0102005,
