file,z [mm],d_cmd [um],F_n [N],F_t [N],SCOF [-],w0 [um],w0_s [um],h_r [um],h_p [um],h_p_left [um],h_p_right [um],A_groove [um^2],A_pile [um^2],A_ratio [-],k_lateral [-],present
Design_00002_Results.csv,0.119332,1.49165,0.070867,0.0372336,0.525538,,,-0.0560037,-0.0124523,-0.0124523,-0.0124523,,,,,0
Design_00002_Results.csv,0.125298,1.56623,0.0769649,0.0398566,0.519033,,,-0.0611729,-0.0125061,-0.0125061,-0.0125061,,,,,0
Design_00002_Results.csv,0.131265,1.64081,0.0832014,0.0425162,0.512381,,,-0.0667709,-0.0132455,-0.0132455,-0.0132455,,,,,0
Design_00002_Results.csv,0.137232,1.71539,0.089438,0.0451758,0.50573,,,-0.0703389,-0.0130247,-0.0130247,-0.0130247,,,,,0
Design_00002_Results.csv,0.143198,1.78998,0.095976,0.0477967,0.498778,,,-0.0686985,-0.0128611,-0.0128611,-0.0128611,,,,,0
Design_00002_Results.csv,0.149165,1.86456,0.102775,0.0503841,0.491567,,,-0.0708096,-0.0141815,-0.0141815,-0.0141815,,,,,0
Design_00002_Results.csv,0.155131,1.93914,0.109574,0.0529714,0.484356,,,-0.0729818,-0.0127839,-0.0127839,-0.0127839,,,,,0
Design_00002_Results.csv,0.161098,2.01372,0.11647,0.0555816,0.477425,,,-0.0779236,-0.0137131,-0.0137131,-0.0137131,,,,,0
Design_00002_Results.csv,0.167064,2.08831,0.123798,0.0582932,0.471739,,,-0.0787755,-0.0128499,-0.0128499,-0.0128499,,,,,0
Design_00002_Results.csv,0.173031,2.16289,0.131125,0.0610048,0.466054,,,-0.0825226,-0.0128265,-0.0128265,-0.0128265,,,,,0
Design_00002_Results.csv,0.178998,2.23747,0.138452,0.0637164,0.460368,,,-0.0923215,-0.0126835,-0.0126835,-0.0126835,,,,,0
Design_00002_Results.csv,0.184964,2.31205,0.145996,0.0662953,0.454707,,,-0.0944894,-0.0120364,-0.0120364,-0.0120364,,,,,0
Design_00002_Results.csv,0.190931,2.38663,0.153583,0.0688474,0.449052,,,-0.101673,-0.012008,-0.012008,-0.012008,,,,,0
Design_00002_Results.csv,0.196897,2.46122,0.161171,0.0713996,0.443396,,,-0.112867,-0.011953,-0.011953,-0.011953,,,,,0
Design_00002_Results.csv,0.202864,2.5358,0.168916,0.0740813,0.438793,,,-0.119529,-0.0105926,-0.0105926,-0.0105926,,,,,0
Design_00002_Results.csv,0.208831,2.61038,0.176831,0.0769035,0.435329,,,-0.130815,-0.011534,-0.011534,-0.011534,,,,,0
Design_00002_Results.csv,0.214797,2.68496,0.184745,0.0797257,0.431865,,,-0.146608,-0.011542,-0.011542,-0.011542,,,,,0
Design_00002_Results.csv,0.220764,2.75955,0.19268,0.0825139,0.428315,,,-0.164977,-0.0117737,-0.0117737,-0.0117737,,,,,0
Design_00002_Results.csv,0.22673,2.83413,0.200751,0.0850705,0.424178,,,-0.182274,-0.0126025,-0.0126025,-0.0126025,,,,,0
Design_00002_Results.csv,0.232697,2.90871,0.208823,0.087627,0.420041,,,-0.199509,-0.0132924,-0.0132924,-0.0132924,,,,,0
Design_00002_Results.csv,0.238663,2.98329,0.216894,0.0901835,0.415903,,,-0.225973,-0.013848,-0.013848,-0.013848,19.8091,0,0,,1
Design_00002_Results.csv,0.24463,3.05788,0.22562,0.0931425,0.413027,,,-0.247573,-0.0143769,-0.0143769,-0.0143769,20.3825,0,0,,1
Design_00002_Results.csv,0.250597,3.13246,0.234536,0.0962177,0.410515,,,-0.270273,-0.0145479,-0.0145479,-0.0145479,20.9834,0,0,,1
Design_00002_Results.csv,0.256563,3.20704,0.243451,0.0992929,0.408003,,71.2754,-0.294654,-0.0109875,-0.0109875,-0.0109875,21.3516,0,0,,1
Design_00002_Results.csv,0.26253,3.28162,0.252381,0.10245,0.405992,71.2754,69.6715,-0.32092,-0.00875174,-0.00875174,-0.00875174,22.0047,0,0,0.987698,1
Design_00002_Results.csv,0.268496,3.35621,0.261331,0.105718,0.40466,68.0676,67.7389,-0.350015,-0.00777943,-0.00777943,-0.00777943,22.7526,0,0,0.932794,1
Design_00002_Results.csv,0.274463,3.43079,0.270281,0.108985,0.403328,63.8737,66.6758,-0.382973,-0.00577562,-0.00577562,-0.00577562,23.4971,0,0,0.865836,1
Design_00002_Results.csv,0.28043,3.50537,0.279233,0.112254,0.402017,63.4864,64.2211,-0.420646,-0.00440307,-0.00440307,-0.00440307,24.4755,0,0,0.851462,1
Design_00002_Results.csv,0.286396,3.57995,0.288207,0.115537,0.400961,61.4568,62.5795,-0.456953,-0.00164395,-0.00164395,-0.00164395,25.5315,0.00928914,0.000363831,0.815687,1
Design_00002_Results.csv,0.292363,3.65453,0.297181,0.118819,0.399906,61.501,62.1374,-0.488494,0.000135479,0.000135479,0.000135479,26.4879,0.0560016,0.00211424,0.807977,1
Design_00002_Results.csv,0.298329,3.72912,0.306156,0.122102,0.39885,62.1053,62.0688,-0.526799,0.00312797,0.00312797,0.00312797,27.8689,0.103782,0.00372393,0.807792,1
Design_00002_Results.csv,0.304296,3.8037,0.31504,0.125409,0.398107,63.2121,62.4577,-0.574681,0.00479294,0.00479294,0.00479294,29.5739,0.195688,0.0066169,0.814164,1
Design_00002_Results.csv,0.310263,3.87828,0.323889,0.128726,0.397486,63.0122,62.928,-0.619339,0.0085746,0.0085746,0.0085746,31.0333,0.407972,0.0131463,0.803824,1
Design_00002_Results.csv,0.316229,3.95286,0.332738,0.132043,0.396864,63.3823,63.3088,-0.660279,0.0105283,0.0105283,0.0105283,32.6499,0.590466,0.0180848,0.800955,1
Design_00002_Results.csv,0.322196,4.02745,0.341668,0.135321,0.39609,63.6287,63.3055,-0.700139,0.0150825,0.0150825,0.0150825,34.7953,0.856519,0.0246159,0.796665,1
Design_00002_Results.csv,0.328162,4.10203,0.350736,0.138534,0.395053,63.1989,63.4208,-0.741406,0.0207986,0.0207986,0.0207986,36.0678,1.20396,0.0333805,0.784131,1
Design_00002_Results.csv,0.334129,4.17661,0.359804,0.141747,0.394016,63.4734,63.599,-0.791838,0.0261879,0.0261879,0.0261879,37.8726,1.49472,0.0394672,0.780547,1
Design_00002_Results.csv,0.340095,4.25119,0.368876,0.144962,0.392983,64.0949,63.7375,-0.839168,0.0322043,0.0322043,0.0322043,39.788,1.67515,0.0421019,0.781319,1
Design_00002_Results.csv,0.346062,4.32578,0.378236,0.148314,0.392167,64.183,63.9445,-0.874178,0.0384966,0.0384966,0.0384966,41.3289,1.94937,0.0471672,0.775691,1
Design_00002_Results.csv,0.352029,4.40036,0.387596,0.151666,0.391351,64.0267,64.1428,-0.91439,0.0467706,0.0467706,0.0467706,43.2953,2.42405,0.0559889,0.767289,1
Design_00002_Results.csv,0.357995,4.47494,0.396956,0.155018,0.390536,64.2666,64.2582,-0.953804,0.0518203,0.0518203,0.0518203,45.2283,2.8028,0.0619701,0.763791,1
Design_00002_Results.csv,0.363962,4.54952,0.40675,0.15871,0.390195,64.5567,64.3448,-1.00652,0.0601771,0.0601771,0.0601771,47.7545,3.14619,0.0658827,0.760996,1
Design_00002_Results.csv,0.369928,4.62411,0.416763,0.162575,0.390096,64.5294,64.5426,-1.05975,0.0682645,0.0682645,0.0682645,49.4996,3.58676,0.0724603,0.754586,1
Design_00002_Results.csv,0.375895,4.69869,0.426776,0.166439,0.389996,64.8176,64.8651,-1.11937,0.0740407,0.0740407,0.0740407,51.6106,3.9718,0.0769571,0.751987,1
Design_00002_Results.csv,0.381862,4.77327,0.436766,0.170361,0.390042,65.5566,65.222,-1.16334,0.0843266,0.0843266,0.0843266,53.7326,4.33334,0.0806463,0.754667,1
Design_00002_Results.csv,0.387828,4.84785,0.446706,0.174409,0.390412,65.9843,65.745,-1.18036,0.0932366,0.0932366,0.0932366,55.4202,4.66703,0.0842118,0.753796,1
Design_00002_Results.csv,0.393795,4.92243,0.456645,0.178457,0.390781,66.6214,66.3416,-1.27307,0.10399,0.10399,0.10399,58.8483,5.07803,0.0862902,0.755358,1
Design_00002_Results.csv,0.399761,4.99702,0.466585,0.182505,0.39115,67.204,66.9271,-1.27988,0.118597,0.118597,0.118597,60.7956,5.53955,0.0911176,0.756327,1
Design_00002_Results.csv,0.405728,5.0716,0.475794,0.18649,0.39192,67.8988,67.5407,-1.33502,0.130719,0.130719,0.130719,63.5834,6.01793,0.0946462,0.758578,1
Design_00002_Results.csv,0.411695,5.14618,0.484973,0.190471,0.392706,68.4386,68.1257,-1.39127,0.144169,0.144169,0.144169,66.7127,6.59799,0.0989016,0.75912,1
Design_00002_Results.csv,0.417661,5.22076,0.494151,0.194453,0.393492,68.9612,68.7681,-1.4451,0.15718,0.15718,0.15718,69.6609,7.28599,0.104592,0.759505,1
Design_00002_Results.csv,0.423628,5.29535,0.503439,0.198435,0.394142,69.7739,69.4563,-1.50504,0.182487,0.182487,0.182487,72.7576,8.06123,0.110796,0.763097,1
Design_00002_Results.csv,0.429594,5.36993,0.512797,0.202417,0.394703,70.6514,70.3506,-1.57093,0.19765,0.19765,0.19765,77.1344,8.72306,0.113089,0.767382,1
Design_00002_Results.csv,0.435561,5.44451,0.522155,0.2064,0.395264,72.016,71.5202,-1.64362,0.21899,0.21899,0.21899,80.4321,9.35743,0.11634,0.776901,1
Design_00002_Results.csv,0.441527,5.51909,0.531736,0.210482,0.395831,73.6396,72.422,-1.68977,0.236567,0.236567,0.236567,84.0586,10.0211,0.119216,0.789105,1
Design_00002_Results.csv,0.447494,5.59368,0.541961,0.214856,0.396413,73.3812,73.1049,-1.77643,0.245221,0.245221,0.245221,88.0247,10.6272,0.12073,0.781149,1
Design_00002_Results.csv,0.453461,5.66826,0.552186,0.21923,0.396996,73.3829,73.5445,-1.84089,0.255487,0.255487,0.255487,91.4836,11.3435,0.123995,0.776085,1
Design_00002_Results.csv,0.459427,5.74284,0.562411,0.223604,0.397578,73.7745,73.6583,-1.89504,0.270617,0.270617,0.270617,94.8748,11.9603,0.126064,0.775217,1
Design_00002_Results.csv,0.465394,5.81742,0.573576,0.22867,0.398627,74.0948,73.9653,-1.96999,0.280009,0.280009,0.280009,99.0083,12.5864,0.127125,0.773649,1
Design_00002_Results.csv,0.47136,5.892,0.584842,0.23381,0.399726,74.6089,74.4164,-2.03198,0.295435,0.295435,0.295435,102.392,13.2366,0.129274,0.774143,1
Design_00002_Results.csv,0.477327,5.96659,0.596107,0.23895,0.400824,75.1873,74.8875,-2.11185,0.303747,0.303747,0.303747,106.053,13.7407,0.129565,0.775327,1
Design_00002_Results.csv,0.483294,6.04117,0.607149,0.244313,0.402343,75.659,75.4168,-2.16121,0.316186,0.316186,0.316186,110.882,14.4629,0.130435,0.775433,1
Design_00002_Results.csv,0.48926,6.11575,0.61801,0.249857,0.404201,76.2119,75.9257,-2.22421,0.333815,0.333815,0.333815,114.889,15.0002,0.130562,0.776396,1
Design_00002_Results.csv,0.495227,6.19033,0.628871,0.2554,0.40606,76.6446,76.4258,-2.28749,0.349425,0.349425,0.349425,118.328,15.685,0.132555,0.77616,1
Design_00002_Results.csv,0.501193,6.26492,0.639687,0.260858,0.407777,77.1877,76.9847,-2.34521,0.362885,0.362885,0.362885,122.253,16.2631,0.133028,0.777067,1
Design_00002_Results.csv,0.50716,6.3395,0.650323,0.265969,0.408932,77.8946,77.4576,-2.40481,0.38951,0.38951,0.38951,126.381,16.8298,0.133167,0.779631,1
Design_00002_Results.csv,0.513126,6.41408,0.660958,0.271081,0.410087,78.1035,77.9403,-2.46663,0.419804,0.419804,0.419804,129.996,17.581,0.135243,0.777237,1
Design_00002_Results.csv,0.519093,6.48866,0.671593,0.276193,0.411241,78.5753,78.4346,-2.48399,0.449267,0.449267,0.449267,134.39,18.4084,0.136978,0.777499,1
Design_00002_Results.csv,0.52506,6.56325,0.681669,0.280922,0.412084,79.1651,78.9112,-2.56231,0.475229,0.475229,0.475229,138.516,19.154,0.13828,0.778945,1
Design_00002_Results.csv,0.531026,6.63783,0.691644,0.285582,0.412872,79.8008,79.4778,-2.61262,0.504227,0.504227,0.504227,141.832,19.9249,0.140482,0.78085,1
Design_00002_Results.csv,0.536993,6.71241,0.701619,0.290242,0.413659,80.37,80.0558,-2.67027,0.548059,0.548059,0.548059,145.24,20.9821,0.144465,0.782113,1
Design_00002_Results.csv,0.542959,6.78699,0.711688,0.294857,0.414297,80.8875,80.6273,-2.74218,0.580155,0.580155,0.580155,149.476,21.9569,0.146892,0.782887,1
Design_00002_Results.csv,0.548926,6.86158,0.721851,0.299424,0.414782,81.4511,81.2155,-2.78007,0.604771,0.604771,0.604771,153.416,23.0184,0.150039,0.784119,1
Design_00002_Results.csv,0.554893,6.93616,0.732014,0.303992,0.415267,82.1535,81.8273,-2.82878,0.649497,0.649497,0.649497,156.894,24.2759,0.154728,0.786692,1
Design_00002_Results.csv,0.560859,7.01074,0.742229,0.308536,0.415689,82.8171,82.4473,-2.86904,0.673425,0.673425,0.673425,160.127,25.2695,0.157809,0.788892,1
Design_00002_Results.csv,0.566826,7.08532,0.752752,0.312944,0.415732,83.3676,83.0506,-2.9316,0.678371,0.678371,0.678371,164.198,26.1035,0.158975,0.790021,1
Design_00002_Results.csv,0.572792,7.1599,0.763274,0.317352,0.415775,83.8643,83.5827,-2.96955,0.681931,0.681931,0.681931,168,26.9747,0.160564,0.790652,1
Design_00002_Results.csv,0.578759,7.23449,0.773797,0.321759,0.415819,84.2818,84.0592,-2.99971,0.688419,0.688419,0.688419,171.893,27.9612,0.162667,0.790557,1
Design_00002_Results.csv,0.584726,7.30907,0.785076,0.327093,0.416609,84.7231,84.5542,-3.03613,0.692486,0.692486,0.692486,175.531,28.7653,0.163876,0.790706,1
Design_00002_Results.csv,0.590692,7.38365,0.796555,0.33267,0.417596,85.3476,85.0736,-3.05519,0.685631,0.685631,0.685631,177.205,29.4609,0.166253,0.792577,1
Design_00002_Results.csv,0.596659,7.45823,0.808033,0.338246,0.418583,85.9418,85.6341,-3.08602,0.666763,0.666763,0.666763,179.639,29.876,0.166312,0.79417,1
Design_00002_Results.csv,0.602625,7.53282,0.81962,0.343716,0.419351,86.5239,86.2123,-3.14974,0.666751,0.666751,0.666751,184.236,30.6866,0.166562,0.795657,1
Design_00002_Results.csv,0.608592,7.6074,0.831346,0.349048,0.41984,87.0357,86.7525,-3.18462,0.657272,0.657272,0.657272,187.44,31.3597,0.167306,0.796506,1
Design_00002_Results.csv,0.614558,7.68198,0.843072,0.354381,0.420329,87.5084,87.2536,-3.20409,0.641686,0.641686,0.641686,190.235,32.1275,0.168883,0.79701,1
Design_00002_Results.csv,0.620525,7.75656,0.854783,0.359744,0.420856,87.9461,87.7316,-3.2471,0.62552,0.62552,0.62552,194.384,32.8395,0.168942,0.797213,1
Design_00002_Results.csv,0.626492,7.83115,0.866337,0.36542,0.421769,88.4361,88.2142,-3.32197,0.611305,0.611305,0.611305,200.176,33.43,0.167003,0.797904,1
Design_00002_Results.csv,0.632458,7.90573,0.877892,0.371097,0.422682,88.9663,88.7151,-3.35251,0.602138,0.602138,0.602138,204.066,34.1247,0.167224,0.798968,1
Design_00002_Results.csv,0.638425,7.98031,0.889447,0.376773,0.423594,89.5119,89.2188,-3.45938,0.622742,0.622742,0.622742,210.316,34.7364,0.165163,0.800179,1
Design_00002_Results.csv,0.644391,8.05489,0.90015,0.382146,0.424516,89.9607,89.7545,-3.51831,0.654411,0.654411,0.654411,215.3,35.6494,0.16558,0.800535,1
Design_00002_Results.csv,0.650358,8.12947,0.910547,0.387411,0.425441,90.5791,90.4082,-3.57698,0.69839,0.69839,0.69839,221.441,36.5468,0.165041,0.802408,1
Design_00002_Results.csv,0.656325,8.20406,0.920944,0.392675,0.426366,91.581,91.0155,-3.67319,0.717623,0.717623,0.717623,227.581,36.8775,0.162041,0.807665,1
Design_00002_Results.csv,0.662291,8.27864,0.930953,0.397675,0.427163,91.941,91.7051,-3.81072,0.749745,0.749745,0.749745,233.536,37.6644,0.161279,0.807256,1
Design_00002_Results.csv,0.668258,8.35322,0.940341,0.402251,0.427755,92.7192,92.5062,-3.93756,0.785215,0.785215,0.785215,239.667,38.7803,0.161809,0.810523,1
Design_00002_Results.csv,0.674224,8.4278,0.949728,0.406826,0.428347,93.7836,92.9092,-3.91801,0.804507,0.804507,0.804507,243.592,38.641,0.15863,0.81627,1
Design_00002_Results.csv,0.680191,8.50239,0.959159,0.411404,0.428922,93.1929,93.3068,-4.02584,0.847805,0.847805,0.847805,249.801,40.9201,0.163811,0.80764,1
Design_00002_Results.csv,0.686158,8.57697,0.969908,0.416053,0.42896,93.5314,93.6561,-4.07445,0.911144,0.911144,0.911144,254.908,42.8898,0.168256,0.807119,1
Design_00002_Results.csv,0.692124,8.65155,0.980658,0.420701,0.428998,94.1166,93.8755,-4.20472,0.942113,0.942113,0.942113,261.469,43.98,0.168203,0.808737,1
Design_00002_Results.csv,0.698091,8.72613,0.991407,0.425349,0.429036,94.6611,94.3631,-4.28559,0.982582,0.982582,0.982582,267.559,45.2417,0.169091,0.81001,1
Design_00002_Results.csv,0.704057,8.80072,1.00206,0.430111,0.429223,95.1433,94.8818,-4.33488,1.00124,1.00124,1.00124,273.276,46.1289,0.1688,0.810756,1
Design_00002_Results.csv,0.710024,8.8753,1.01266,0.434925,0.429481,95.606,95.3954,-4.48749,1.00428,1.00428,1.00428,280.668,46.7493,0.166564,0.811346,1
Design_00002_Results.csv,0.71599,8.94988,1.02326,0.439739,0.429739,96.171,95.9309,-4.55179,1.01959,1.01959,1.01959,286.215,47.4781,0.165882,0.81281,1
Design_00002_Results.csv,0.721957,9.02446,1.03424,0.444902,0.430165,96.8033,96.4493,-4.54383,1.02048,1.02048,1.02048,290.974,47.9419,0.164764,0.814844,1
Design_00002_Results.csv,0.727924,9.09905,1.04599,0.450779,0.430935,97.2169,96.9617,-4.58803,1.03255,1.03255,1.03255,295.497,48.9046,0.165499,0.815043,1
Design_00002_Results.csv,0.73389,9.17363,1.05775,0.456656,0.431704,97.6557,97.432,-4.64609,1.03742,1.03742,1.03742,300.024,49.7528,0.165829,0.815465,1
Design_00002_Results.csv,0.739857,9.24821,1.0695,0.462533,0.432474,98.0522,97.854,-4.6915,1.03733,1.03733,1.03733,306.07,50.4374,0.164791,0.815545,1
Design_00002_Results.csv,0.745823,9.32279,1.08244,0.469109,0.433355,98.4912,98.3163,-4.78335,1.02598,1.02598,1.02598,312.343,50.9991,0.163279,0.815991,1
Design_00002_Results.csv,0.75179,9.39737,1.09541,0.475701,0.434238,99.0661,98.7948,-4.95245,1.00229,1.00229,1.00229,316.329,51.3084,0.1622,0.817568,1
Design_00002_Results.csv,0.757757,9.47196,1.10838,0.482294,0.435122,99.5698,99.2746,-4.90118,0.967715,0.967715,0.967715,321.083,51.7411,0.161146,0.818562,1
Design_00002_Results.csv,0.763723,9.54654,1.12063,0.488738,0.436109,99.9712,99.7739,-4.95001,0.939475,0.939475,0.939475,329.685,52.7741,0.160075,0.818723,1
Design_00002_Results.csv,0.76969,9.62112,1.13245,0.495093,0.437158,100.489,100.262,-4.99801,0.893604,0.893604,0.893604,335.218,53.748,0.160337,0.819844,1
Design_00002_Results.csv,0.775656,9.6957,1.14426,0.501448,0.438207,101.018,100.733,-5.09788,0.912372,0.912372,0.912372,341.971,54.6473,0.159801,0.821069,1
Design_00002_Results.csv,0.781623,9.77029,1.15571,0.507665,0.439257,101.455,101.26,-5.23046,0.957102,0.957102,0.957102,350.675,55.6694,0.158749,0.821544,1
Design_00002_Results.csv,0.787589,9.84487,1.16618,0.513512,0.440311,102.079,101.854,-5.22252,1.00398,1.00398,1.00398,355.849,56.671,0.159255,0.823538,1
Design_00002_Results.csv,0.793556,9.91945,1.17665,0.51936,0.441364,102.862,102.559,-5.49382,1.0504,1.0504,1.0504,363.671,57.3842,0.157792,0.826804,1
Design_00002_Results.csv,0.799523,9.99403,1.18712,0.525207,0.442418,103.841,103.1,-5.39219,1.10325,1.10325,1.10325,363.88,57.2575,0.157353,0.831633,1
Design_00002_Results.csv,0.805489,10.0686,1.19806,0.529693,0.442134,103.619,103.576,-5.37121,1.1624,1.1624,1.1624,368.596,60.0512,0.162919,0.826856,1
Design_00002_Results.csv,0.811456,10.1432,1.20903,0.534061,0.441735,103.983,103.914,-5.38991,1.23389,1.23389,1.23389,371.916,61.8071,0.166186,0.826784,1
Design_00002_Results.csv,0.817422,10.2178,1.22001,0.538428,0.441336,104.215,104.113,-5.40259,1.29876,1.29876,1.29876,375.335,63.6175,0.169495,0.825675,1
Design_00002_Results.csv,0.823389,10.2924,1.23244,0.544083,0.441459,104.638,104.48,-5.42891,1.36016,1.36016,1.36016,379.939,65.2102,0.171633,0.826097,1
Design_00002_Results.csv,0.829356,10.3669,1.24597,0.550716,0.441981,105.084,104.906,-5.50271,1.41951,1.41951,1.41951,386.347,66.5463,0.172245,0.82671,1
Design_00002_Results.csv,0.835322,10.4415,1.25951,0.55735,0.442502,105.686,105.344,-5.53586,1.46199,1.46199,1.46199,394.115,67.9125,0.172317,0.828554,1
Design_00002_Results.csv,0.841289,10.5161,1.27261,0.563832,0.443048,105.97,105.829,-5.58815,1.50095,1.50095,1.50095,402.676,69.2206,0.171902,0.827904,1
Design_00002_Results.csv,0.847255,10.5907,1.28414,0.569766,0.443682,106.577,106.329,-5.66767,1.51024,1.51024,1.51024,407.469,70.0229,0.171848,0.829791,1
Design_00002_Results.csv,0.853222,10.6653,1.29566,0.575701,0.444315,107.083,106.742,-5.73916,1.51073,1.51073,1.51073,412.848,70.7047,0.171261,0.830888,1
Design_00002_Results.csv,0.859189,10.7399,1.30719,0.581635,0.444949,107.337,107.196,-5.80339,1.50863,1.50863,1.50863,417.627,71.4912,0.171184,0.83004,1
Design_00002_Results.csv,0.865155,10.8144,1.32059,0.58811,0.445332,107.789,107.624,-5.86642,1.49405,1.49405,1.49405,421.659,72.0495,0.170872,0.830735,1
Design_00002_Results.csv,0.871122,10.889,1.33428,0.59467,0.445677,108.289,108.011,-5.92481,1.47614,1.47614,1.47614,426.937,72.4021,0.169585,0.831811,1
Design_00002_Results.csv,0.877088,10.9636,1.34797,0.60123,0.446021,108.631,108.43,-5.97679,1.48263,1.48263,1.48263,434.953,73.3483,0.168635,0.831669,1
Design_00002_Results.csv,0.883055,11.0382,1.36178,0.607976,0.446448,109.011,108.915,-6.02159,1.47094,1.47094,1.47094,438.614,74.2187,0.169212,0.831834,1
Design_00002_Results.csv,0.889021,11.1128,1.3757,0.614898,0.446956,109.729,109.408,-6.0717,1.44108,1.44108,1.44108,448.213,74.5642,0.166359,0.834578,1
Design_00002_Results.csv,0.894988,11.1874,1.38962,0.621821,0.447464,110.262,109.945,-6.13582,1.40358,1.40358,1.40358,451.459,75.066,0.166274,0.835912,1
Design_00002_Results.csv,0.900955,11.2619,1.40331,0.628781,0.448065,110.78,110.529,-6.19914,1.35655,1.35655,1.35655,454.725,75.6903,0.166453,0.837139,1
Design_00002_Results.csv,0.906921,11.3365,1.41579,0.635941,0.449155,111.346,111.138,-6.36659,1.31273,1.31273,1.31273,463.046,76.5159,0.165245,0.838724,1
Design_00002_Results.csv,0.912888,11.4111,1.42826,0.643101,0.450245,112.165,111.834,-6.3756,1.28172,1.28172,1.28172,470.459,77.5935,0.164932,0.842207,1
Design_00002_Results.csv,0.918854,11.4857,1.44073,0.650261,0.451335,113.043,112.374,-6.44392,1.26523,1.26523,1.26523,481.718,78.7286,0.163433,0.846123,1
Design_00002_Results.csv,0.924821,11.5603,1.45253,0.656458,0.451932,112.941,112.828,-6.49173,1.34301,1.34301,1.34301,484.851,80.1873,0.165385,0.842703,1
Design_00002_Results.csv,0.930788,11.6348,1.46418,0.662427,0.452412,113.164,113.13,-6.54942,1.4141,1.4141,1.4141,490.818,82.0545,0.167179,0.841743,1
Design_00002_Results.csv,0.936754,11.7094,1.47582,0.668396,0.452892,113.372,113.231,-6.61377,1.49013,1.49013,1.49013,497.628,83.9997,0.1688,0.840681,1
Design_00002_Results.csv,0.942721,11.784,1.48768,0.674526,0.453401,113.447,113.435,-6.68795,1.56007,1.56007,1.56007,503.552,86.2571,0.171297,0.838648,1
Design_00002_Results.csv,0.948687,11.8586,1.49981,0.680847,0.453943,113.756,113.66,-6.74729,1.62026,1.62026,1.62026,512.029,88.5145,0.17287,0.838361,1
Design_00002_Results.csv,0.954654,11.9332,1.51194,0.687168,0.454485,114.066,113.955,-6.80961,1.67598,1.67598,1.67598,514.583,90.3381,0.175556,0.838102,1
Design_00002_Results.csv,0.960621,12.0078,1.52424,0.693589,0.455036,114.551,114.352,-6.82797,1.73458,1.73458,1.73458,519.716,91.9434,0.176911,0.839127,1
Design_00002_Results.csv,0.966587,12.0823,1.53806,0.700866,0.455667,115.035,114.741,-7.1347,1.78514,1.78514,1.78514,534.964,93.6347,0.17503,0.840149,1
Design_00002_Results.csv,0.972554,12.1569,1.55188,0.708143,0.456299,115.31,115.219,-7.13616,1.85933,1.85933,1.85933,542.058,95.9744,0.177055,0.83965,1
Design_00002_Results.csv,0.97852,12.2315,1.56569,0.71542,0.45693,115.979,115.708,-7.128,1.91992,1.91992,1.91992,545.693,97.747,0.179124,0.842019,1
Design_00002_Results.csv,0.984487,12.3061,1.57667,0.72083,0.457184,116.507,116.219,-7.20186,1.96777,1.96777,1.96777,554.2,99.1392,0.178887,0.84337,1
Design_00002_Results.csv,0.990453,12.3807,1.5867,0.725626,0.457314,117.079,116.711,-7.16489,2.03036,2.03036,2.03036,556.731,100.825,0.181103,0.845037,1
Design_00002_Results.csv,0.99642,12.4553,1.59674,0.730421,0.457444,117.278,117.082,-7.71512,2.09674,2.09674,2.09674,564.235,103.022,0.182588,0.844015,1
Design_00002_Results.csv,1.00239,12.5298,1.60867,0.736534,0.457844,117.464,117.302,-7.42556,2.08517,2.08517,2.08517,564.848,104.052,0.184212,0.842916,1
Design_00002_Results.csv,1.00835,12.6044,1.62343,0.744622,0.458652,117.385,117.41,-7.43369,2.13691,2.13691,2.13691,573.561,106.573,0.18581,0.839935,1
Design_00002_Results.csv,1.01432,12.679,1.63819,0.75271,0.459459,117.512,117.61,-7.47435,2.14808,2.14808,2.14808,579.71,108.136,0.186535,0.838446,1
Design_00002_Results.csv,1.02029,12.7536,1.65295,0.760794,0.460264,118.078,117.884,-7.63773,2.16988,2.16988,2.16988,582.715,109.491,0.187899,0.840097,1
Design_00002_Results.csv,1.02625,12.8282,1.66749,0.768809,0.46104,118.559,118.293,-7.91447,2.18133,2.18133,2.18133,589.694,110.435,0.187276,0.841144,1
Design_00002_Results.csv,1.03222,12.9027,1.68204,0.776824,0.461817,119.023,118.82,-7.71529,2.16513,2.16513,2.16513,591.603,111.098,0.187791,0.84207,1
Design_00002_Results.csv,1.03819,12.9773,1.69659,0.784839,0.462593,119.622,119.542,-7.66681,2.10478,2.10478,2.10478,596.563,111.487,0.186882,0.843954,1
Design_00002_Results.csv,1.04415,13.0519,1.71082,0.792631,0.463293,120.964,120.092,-7.84476,2.02642,2.02642,2.02642,604.865,110.905,0.183355,0.851067,1
Design_00002_Results.csv,1.05012,13.1265,1.72493,0.800326,0.463961,120.76,120.606,-7.81889,1.93559,1.93559,1.93559,610.227,111.806,0.183221,0.847296,1
Design_00002_Results.csv,1.05609,13.2011,1.73903,0.808021,0.464629,121.077,121.036,-7.91241,1.9117,1.9117,1.9117,621.812,113.954,0.183261,0.847198,1
Design_00002_Results.csv,1.06205,13.2757,1.75307,0.815526,0.465197,121.344,121.14,-8.05123,1.83526,1.83526,1.83526,634.705,114.802,0.180875,0.846761,1
Design_00002_Results.csv,1.06802,13.3502,1.76697,0.822669,0.465574,121.377,121.381,-7.91482,1.77616,1.77616,1.77616,642.93,116.322,0.180925,0.844698,1
