file,z [mm],d_cmd [um],F_n [N],F_t [N],SCOF [-],w0 [um],w0_s [um],h_r [um],h_p [um],h_p_left [um],h_p_right [um],A_groove [um^2],A_pile [um^2],A_ratio [-],k_lateral [-],present
Design_00009_Results.csv,1.42601,14.2601,4.42394,2.01039,0.454409,84.4049,84.3193,-3.91697,4.22429,4.22482,4.22376,193.654,351.035,1.81269,0.569021,1
Design_00009_Results.csv,1.43198,14.3198,4.47058,2.03599,0.455391,84.9853,84.8659,-3.88767,4.30568,4.30622,4.30515,194.286,359.064,1.84812,0.571784,1
Design_00009_Results.csv,1.43795,14.3795,4.51722,2.06159,0.456374,85.9381,85.4659,-3.67643,4.35625,4.35678,4.35572,198.737,365.616,1.8397,0.577038,1
Design_00009_Results.csv,1.44391,14.4391,4.56389,2.0866,0.457185,86.5352,86.0582,-3.81721,4.36465,4.3652,4.36411,202.974,371.321,1.82941,0.57989,1
Design_00009_Results.csv,1.44988,14.4988,4.61059,2.1113,0.457904,86.7742,86.8584,-4.02958,4.40179,4.40233,4.40126,207.023,377.432,1.82314,0.580339,1
Design_00009_Results.csv,1.45585,14.5585,4.65728,2.136,0.458624,88.1861,87.1661,-3.94314,4.458,4.45854,4.45746,206.507,383.808,1.85858,0.588617,1
Design_00009_Results.csv,1.46181,14.6181,4.70255,2.1592,0.459155,87.1691,87.0858,-3.75311,4.51845,4.51899,4.51791,204.289,393.074,1.92411,0.580685,1
Design_00009_Results.csv,1.46778,14.6778,4.74456,2.17899,0.459258,86.2139,86.9714,-3.75544,4.55374,4.5543,4.55319,203.903,402.55,1.97422,0.573198,1
Design_00009_Results.csv,1.47375,14.7375,4.78658,2.19878,0.459361,86.3164,86.6132,-3.51923,4.58905,4.58963,4.58847,204.79,409.01,1.99722,0.572761,1
Design_00009_Results.csv,1.47971,14.7971,4.8286,2.21856,0.459463,86.7531,86.5489,-3.48737,4.69757,4.69819,4.69696,208.72,414.103,1.98401,0.574542,1
Design_00009_Results.csv,1.48568,14.8568,4.87083,2.23921,0.459713,86.9122,86.7435,-3.50727,4.9117,4.91232,4.91108,206.464,427.256,2.0694,0.574483,1
Design_00009_Results.csv,1.49165,14.9165,4.91307,2.25989,0.459969,86.9923,86.9961,-3.52394,5.10383,5.10445,5.10321,202.795,435.329,2.14665,0.573905,1
Design_00009_Results.csv,1.49761,14.9761,4.95532,2.28058,0.460226,87.3266,87.1782,-3.55052,5.26542,5.26604,5.2648,203.848,444.071,2.17845,0.575007,1
Design_00009_Results.csv,1.50358,15.0358,4.99811,2.30046,0.460268,87.4817,87.3798,-3.60115,5.43907,5.4397,5.43845,205.766,452.449,2.19885,0.574928,1
Design_00009_Results.csv,1.50955,15.0955,5.04126,2.31982,0.460168,87.7188,87.3989,-3.9204,5.60925,5.60987,5.60862,206.705,462.558,2.23777,0.575391,1
Design_00009_Results.csv,1.51551,15.1551,5.08442,2.33917,0.460068,87.0685,87.2708,-4.21204,5.72889,5.72951,5.72826,209.005,473.132,2.26374,0.570044,1
Design_00009_Results.csv,1.52148,15.2148,5.12831,2.3598,0.460147,86.8143,87.1952,-3.87137,5.77405,5.77468,5.77342,213.049,482.735,2.26584,0.567308,1
Design_00009_Results.csv,1.52745,15.2745,5.17445,2.38429,0.460768,87.1794,87.5916,-4.07624,5.79952,5.80015,5.79889,211.99,487.017,2.29736,0.568624,1
Design_00009_Results.csv,1.53341,15.3341,5.22058,2.40879,0.461389,89.304,88.3877,-4.17388,5.75788,5.7585,5.75726,225.502,476.972,2.11516,0.581393,1
Design_00009_Results.csv,1.53938,15.3938,5.26671,2.43328,0.46201,90.253,88.9964,-3.88901,5.79444,5.79506,5.79382,219.185,482.705,2.20227,0.586477,1
Design_00009_Results.csv,1.54535,15.4535,5.30627,2.45427,0.462516,89.2491,89.7607,-3.67344,5.90846,5.90909,5.90784,219.238,487.184,2.22217,0.578877,1
Design_00009_Results.csv,1.55131,15.5131,5.34506,2.47486,0.463008,90.2368,89.6551,-3.94173,5.95216,5.95279,5.95154,224.934,498.223,2.21497,0.584203,1
Design_00009_Results.csv,1.55728,15.5728,5.38386,2.49545,0.463501,88.8815,89.2685,-4.22809,6.07583,6.07645,6.0752,234.055,515.926,2.20429,0.574369,1
Design_00009_Results.csv,1.56325,15.6325,5.42695,2.51728,0.463846,88.7067,89.4162,-4.39105,6.18958,6.19021,6.18894,235.203,527.461,2.24258,0.572189,1
Design_00009_Results.csv,1.56921,15.6921,5.47364,2.54016,0.464067,89.8399,89.3144,-4.01182,6.25737,6.258,6.25673,238.155,534.404,2.24393,0.578441,1
Design_00009_Results.csv,1.57518,15.7518,5.52033,2.56304,0.464288,89.8294,89.4642,-3.87388,6.37491,6.37555,6.37427,237.205,542.332,2.28635,0.577321,1
Design_00009_Results.csv,1.58115,15.8115,5.5674,2.58662,0.464598,89.4809,90.3279,-4.08231,6.41103,6.41167,6.41039,237.675,544.697,2.29178,0.57404,1
Design_00009_Results.csv,1.58711,15.8711,5.61606,2.61311,0.465278,92.1613,91.1966,-4.32811,6.43404,6.43468,6.4334,241.236,551.244,2.28508,0.590169,1
Design_00009_Results.csv,1.59308,15.9308,5.66472,2.63961,0.465958,93.3149,91.3575,-4.25442,6.3684,6.36904,6.36776,240.294,556.194,2.31464,0.596482,1
Design_00009_Results.csv,1.59905,15.9905,5.71339,2.6661,0.466638,90.4729,91.4069,-4.21591,6.37735,6.378,6.37671,238.691,566.405,2.37297,0.577281,1
Design_00009_Results.csv,1.60501,16.0501,5.7573,2.68839,0.466949,89.6786,90.7935,-3.96158,6.59493,6.59558,6.59429,236.682,579.184,2.44709,0.571193,1
Design_00009_Results.csv,1.61098,16.1098,5.80031,2.70987,0.46719,89.7076,90.2554,-3.98898,6.66238,6.66303,6.66173,241.133,586.581,2.4326,0.570363,1
Design_00009_Results.csv,1.61695,16.1695,5.84332,2.73136,0.467431,91.1625,90.5545,-4.02635,6.72943,6.73008,6.72878,264.056,598.464,2.26643,0.578587,1
Design_00009_Results.csv,1.62291,16.2291,5.88752,2.75307,0.467609,91.6692,90.9962,-4.04479,6.77098,6.77164,6.77033,265.181,607.243,2.28992,0.580777,1
Design_00009_Results.csv,1.62888,16.2888,5.93298,2.775,0.467722,91.4457,91.3964,-4.26926,6.80078,6.80143,6.80012,260.729,614.453,2.35667,0.578344,1
Design_00009_Results.csv,1.63484,16.3484,5.97844,2.79694,0.467835,91.3082,91.6567,-4.55476,6.8371,6.83777,6.83643,261.709,619.369,2.36663,0.576465,1
Design_00009_Results.csv,1.64081,16.4081,6.02335,2.819,0.468011,92.2039,93.216,-4.3234,6.92546,6.9262,6.92473,257.011,617.399,2.40222,0.581106,1
Design_00009_Results.csv,1.64678,16.4678,6.06469,2.84187,0.468582,97.9061,94.3777,-4.16499,7.09524,7.09597,7.0945,260.505,625.897,2.40263,0.615973,1
Design_00009_Results.csv,1.65274,16.5274,6.10604,2.86473,0.469154,96.0927,95.0894,-4.50766,7.27752,7.27826,7.27679,258.058,640.02,2.48014,0.603518,1
Design_00009_Results.csv,1.65871,16.5871,6.14739,2.8876,0.469726,94.1547,95.908,-4.83307,7.47127,7.47201,7.47053,260.031,655.66,2.52147,0.590328,1
Design_00009_Results.csv,1.66468,16.6468,6.18388,2.90774,0.470208,95.4785,95.2346,-4.66342,7.66905,7.66979,7.66831,254.904,666.478,2.61462,0.597601,1
Design_00009_Results.csv,1.67064,16.7064,6.21903,2.92712,0.470665,95.2122,94.1627,-4.36593,7.85573,7.85648,7.85499,251.977,679.554,2.69688,0.594915,1
Design_00009_Results.csv,1.67661,16.7661,6.25418,2.94651,0.471122,91.8052,93.3287,-4.19381,7.99731,7.99806,7.99657,253.309,688.992,2.71996,0.57265,1
Design_00009_Results.csv,1.68258,16.8258,6.29336,2.96683,0.471422,90.819,92.2209,-5.14558,8.03395,8.0347,8.0332,269.476,690.554,2.56258,0.565537,1
Design_00009_Results.csv,1.68854,16.8854,6.33782,2.98838,0.471515,91.0473,91.2536,-4.38407,8.00842,8.00917,8.00767,260.595,703.33,2.69894,0.566,1
Design_00009_Results.csv,1.69451,16.9451,6.38228,3.00994,0.471607,91.3428,91.0917,-4.65771,8.00548,8.00623,8.00473,260.517,712.696,2.7357,0.566881,1
Design_00009_Results.csv,1.70048,17.0048,6.42659,3.03172,0.471745,91.1577,91.2769,-4.50415,8.0761,8.07684,8.07536,259.574,719.583,2.77217,0.564782,1
Design_00009_Results.csv,1.70644,17.0644,6.46926,3.05617,0.472404,91.5597,91.5446,-4.3447,8.15335,8.1541,8.15261,266.236,719.659,2.70308,0.566325,1
Design_00009_Results.csv,1.71241,17.1241,6.51193,3.08062,0.473063,92.1181,92.2036,-4.58938,8.23493,8.23568,8.23419,273.634,719.968,2.63114,0.568829,1
Design_00009_Results.csv,1.71838,17.1838,6.5546,3.10508,0.473722,93.9788,93.8089,-4.56545,8.26857,8.26931,8.26782,278.22,717.849,2.58015,0.579356,1
Design_00009_Results.csv,1.72434,17.2434,6.59717,3.13099,0.474584,97.5792,94.6616,-4.41919,8.2863,8.28705,8.28555,291.165,717.774,2.46518,0.600557,1
Design_00009_Results.csv,1.73031,17.3031,6.63971,3.15744,0.475522,94.9703,96.5186,-4.34536,8.3968,8.39755,8.39604,277.769,734.659,2.64485,0.583537,1
Design_00009_Results.csv,1.73628,17.3628,6.68224,3.1839,0.476461,99.5461,99.0978,-4.47649,8.48469,8.48545,8.48394,293.247,740.596,2.5255,0.610649,1
Design_00009_Results.csv,1.74224,17.4224,6.72255,3.20902,0.477347,104.296,98.9488,-5.45235,8.56952,8.57028,8.56876,308.213,744.228,2.41466,0.638737,1
Design_00009_Results.csv,1.74821,17.4821,6.75915,3.23195,0.478147,96.9833,100.127,-5.4508,8.63243,8.63319,8.63167,313.078,756.577,2.41657,0.592985,1
Design_00009_Results.csv,1.75418,17.5418,6.79576,3.25487,0.478947,99.6825,100.284,-4.94446,8.64303,8.64379,8.64227,325,764.838,2.35335,0.6085,1
Design_00009_Results.csv,1.76014,17.6014,6.83245,3.27783,0.479744,100.175,98.5583,-5.26206,8.66277,8.66353,8.662,322.042,769.864,2.39057,0.610517,1
Design_00009_Results.csv,1.76611,17.6611,6.87256,3.30206,0.48046,97.3922,98.3427,-5.82017,8.69075,8.69151,8.68998,331.339,785.121,2.36954,0.5926,1
Design_00009_Results.csv,1.77208,17.7208,6.91267,3.32629,0.481176,96.1208,97.3666,-5.17659,8.71441,8.71518,8.71365,311.821,794.962,2.54942,0.583923,1
Design_00009_Results.csv,1.77804,17.7804,6.95279,3.35052,0.481892,95.7784,96.2528,-5.77243,8.65402,8.65479,8.65325,316.378,802.45,2.53637,0.580911,1
Design_00009_Results.csv,1.78401,17.8401,6.99468,3.37395,0.482357,95.7196,95.7928,-5.36834,8.66653,8.66731,8.66576,311.52,797.478,2.55996,0.579628,1
Design_00009_Results.csv,1.78998,17.8998,7.03743,3.39699,0.482698,95.5523,95.8452,-5.01229,8.73509,8.73586,8.73431,308.155,804.22,2.60979,0.577695,1
Design_00009_Results.csv,1.79594,17.9594,7.08018,3.42003,0.483039,96.3306,96.5019,-4.84153,8.85507,8.85584,8.85429,308.983,824.352,2.66796,0.581478,1
Design_00009_Results.csv,1.80191,18.0191,7.12558,3.44289,0.483175,98.405,97.9308,-4.7635,8.95286,8.95364,8.95208,315.383,842.367,2.67093,0.593061,1
Design_00009_Results.csv,1.80788,18.0788,7.17658,3.46535,0.482875,101.435,98.8275,-4.70853,9.05044,9.05122,9.04965,334.248,853.082,2.55225,0.610364,1
Design_00009_Results.csv,1.81384,18.1384,7.22758,3.48781,0.482575,99.1389,99.6786,-5.75511,9.1491,9.14996,9.14823,344.093,867.536,2.52123,0.595609,1
Design_00009_Results.csv,1.81981,18.1981,7.27859,3.51027,0.482275,99.7352,99.6457,-5.18255,9.37279,9.37366,9.37192,333.981,878.146,2.62933,0.598256,1
Design_00009_Results.csv,1.82578,18.2578,7.3262,3.53444,0.482435,98.2731,99.7454,-5.40999,9.57027,9.57114,9.5694,335.493,881.6,2.62777,0.588567,1
Design_00009_Results.csv,1.83174,18.3174,7.3737,3.55866,0.482612,101.834,99.4656,-5.48869,9.7692,9.77007,9.76832,341.083,889.961,2.60922,0.608948,1
Design_00009_Results.csv,1.83771,18.3771,7.4212,3.58288,0.482788,98.0199,100.06,-5.35426,9.95008,9.95096,9.94921,338.636,907.089,2.67865,0.585233,1
Design_00009_Results.csv,1.84368,18.4368,7.46104,3.60387,0.483023,102.114,101.253,-5.44469,10.1481,10.149,10.1473,348.205,916.7,2.63264,0.608734,1
Design_00009_Results.csv,1.84964,18.4964,7.49609,3.62285,0.483295,103.044,100.973,-5.08004,10.3209,10.3218,10.32,347.977,935.434,2.68821,0.613335,1
Design_00009_Results.csv,1.85561,18.5561,7.53115,3.64183,0.483567,100.716,101.916,-5.94141,10.3981,10.399,10.3972,348.278,945.988,2.71619,0.598562,1
Design_00009_Results.csv,1.86158,18.6158,7.56545,3.66111,0.483923,101.792,102.894,-6.26096,10.4157,10.4166,10.4148,349.676,937.428,2.68085,0.604033,1
Design_00009_Results.csv,1.86754,18.6754,7.59767,3.68123,0.484514,106.023,102.88,-5.60057,10.4013,10.4022,10.4005,349.143,940.383,2.6934,0.628185,1
Design_00009_Results.csv,1.87351,18.7351,7.62989,3.70134,0.485104,102.99,103.69,-5.10245,10.4357,10.4366,10.4349,349.857,947.329,2.70776,0.609287,1
Design_00009_Results.csv,1.87947,18.7947,7.66211,3.72145,0.485695,103.955,104.023,-5.41448,10.4378,10.4387,10.4369,364.551,959.903,2.63311,0.614067,1
Design_00009_Results.csv,1.88544,18.8544,7.70152,3.74393,0.486124,103.124,102.636,-6.11444,10.4458,10.4466,10.4449,373.69,967.32,2.58856,0.608245,1
Design_00009_Results.csv,1.89141,18.9141,7.74162,3.76664,0.486538,100.475,101.965,-6.39885,10.5464,10.5473,10.5455,376.163,969.705,2.57789,0.591732,1
Design_00009_Results.csv,1.89737,18.9737,7.78172,3.78934,0.486952,100.307,103.555,-5.45519,10.6973,10.6982,10.6964,357.556,960.104,2.68519,0.589857,1
Design_00009_Results.csv,1.90334,19.0334,7.82153,3.81422,0.48765,110.313,104.783,-5.18811,10.8116,10.8125,10.8108,360.408,960.357,2.66464,0.647734,1
Design_00009_Results.csv,1.90931,19.0931,7.86111,3.84081,0.488571,108.038,106.68,-5.47688,10.8307,10.8316,10.8299,370.376,967.09,2.6111,0.633432,1
Design_00009_Results.csv,1.91527,19.1527,7.9007,3.8674,0.489492,108.061,108.432,-5.46145,10.7685,10.7694,10.7676,380.044,974.215,2.56343,0.632626,1
Design_00009_Results.csv,1.92124,19.2124,7.94033,3.89361,0.490356,107.314,106.329,-5.58132,10.805,10.8059,10.8041,368.53,977.295,2.65187,0.627328,1
Design_00009_Results.csv,1.92721,19.2721,7.98018,3.91833,0.490999,101.901,104.801,-6.37561,10.8597,10.8606,10.8588,383.52,977.277,2.54818,0.594808,1
Design_00009_Results.csv,1.93317,19.3317,8.02003,3.94305,0.491642,101.93,103.157,-6.19521,10.8685,10.8694,10.8676,406.746,988.027,2.4291,0.594104,1
Design_00009_Results.csv,1.93914,19.3914,8.05987,3.96777,0.492286,101.485,101.48,-6.0937,10.8068,10.8077,10.8059,394.683,992.78,2.51538,0.590647,1
Design_00009_Results.csv,1.94511,19.4511,8.0969,3.99458,0.493336,100.602,101.362,-7.09195,10.7889,10.7898,10.788,413.293,1011.05,2.44632,0.584657,1
Design_00009_Results.csv,1.95107,19.5107,8.13345,4.02173,0.494455,101.43,102.856,-6.57802,10.8389,10.8398,10.838,397.086,1022.79,2.57575,0.588608,1
Design_00009_Results.csv,1.95704,19.5704,8.17,4.04889,0.495574,107.908,104.41,-5.89375,10.929,10.9299,10.928,392.874,1022.03,2.60142,0.625299,1
Design_00009_Results.csv,1.96301,19.6301,8.20482,4.07266,0.496371,107.698,104.63,-6.14197,11.0007,11.0016,10.9998,401.954,1027.89,2.55722,0.623179,1
Design_00009_Results.csv,1.96897,19.6897,8.23794,4.09308,0.496852,101.485,104.314,-6.20172,11.0866,11.0876,11.0857,409.509,1051.66,2.5681,0.586386,1
Design_00009_Results.csv,1.97494,19.7494,8.27107,4.1135,0.497332,100.164,103.765,-5.88556,11.3258,11.3267,11.3249,386.761,1084.91,2.80512,0.577923,1
Design_00009_Results.csv,1.98091,19.8091,8.30483,4.1337,0.497746,105.713,100.247,-6.354,11.3981,11.3991,11.3972,366.035,1104.14,3.01649,0.609066,1
Design_00009_Results.csv,1.98687,19.8687,8.34212,4.1526,0.497787,93.6267,97.0517,-5.19468,11.714,11.7149,11.7131,305.443,1145.16,3.74917,0.538664,1
Design_00009_Results.csv,1.99284,19.9284,8.37941,4.17151,0.497828,88.7031,92.9045,-5.03778,11.8232,11.8241,11.8223,264.869,1174.41,4.43391,0.509612,1
Design_00009_Results.csv,1.99881,19.9881,8.4167,4.19041,0.497869,83.5753,85.6328,-4.16207,12.089,12.0899,12.0881,215.1,1217.65,5.66086,0.479473,1
Design_00009_Results.csv,2.00477,20,,,,76.626,79.885,-3.2313,12.3563,12.3573,12.3554,164.946,1261.2,7.64618,0.439481,1
Design_00009_Results.csv,2.01074,20,,,,70.6357,71.9241,-2.51579,12.6357,12.6366,12.6347,118.494,1326.82,11.1974,0.405123,1
Design_00009_Results.csv,2.01671,20,,,,56.8595,61.2674,-1.7371,13.0505,13.0514,13.0495,69.5642,1405.51,20.2044,0.326112,1
Design_00009_Results.csv,2.02267,20,,,,40.9486,44.305,-1.2657,13.3747,13.3757,13.3738,31.2397,1496.17,47.8933,0.234856,1
Design_00009_Results.csv,2.02864,20,,,,8.77624,35.5281,-0.642912,13.4594,13.4604,13.4585,8.7598,1606.39,183.382,0.0503352,1
Design_00009_Results.csv,2.03461,20,,,,,24.8624,0.759466,13.7092,13.7101,13.7083,,,,,0
Design_00009_Results.csv,2.04057,20,,,,,8.77624,2.11201,14.3244,14.3253,14.3235,,,,,0
Design_00009_Results.csv,2.04654,20,,,,,,3.45062,14.3481,14.3489,14.3473,,,,,0
Design_00009_Results.csv,2.05251,20,,,,,,4.88596,14.966,14.9669,14.9652,,,,,0
Design_00009_Results.csv,2.05847,20,,,,,,6.23175,15.3597,15.3605,15.3588,,,,,0
Design_00009_Results.csv,2.06444,20,,,,,,7.74215,15.544,15.5447,15.5432,,,,,0
Design_00009_Results.csv,2.07041,20,,,,,,9.45353,15.9003,15.901,15.8996,,,,,0
Design_00009_Results.csv,2.07637,20,,,,,,11.2694,16.472,16.4726,16.4713,,,,,0
Design_00009_Results.csv,2.08234,20,,,,,,13.2264,17.0619,17.0625,17.0613,,,,,0
Design_00009_Results.csv,2.08831,20,,,,,,15.1558,17.4277,17.2107,17.6446,,,,,0
Design_00009_Results.csv,2.09427,20,,,,,,16.5857,17.2244,16.4388,18.0099,,,,,0
Design_00009_Results.csv,2.10024,20,,,,,,14.8226,15.7021,14.4153,16.9889,,,,,0
Design_00009_Results.csv,2.10621,20,,,,,,12.6891,13.6708,12.2798,15.0618,,,,,0
Design_00009_Results.csv,2.11217,20,,,,,,10.4861,11.4499,10.1755,12.7244,,,,,0
Design_00009_Results.csv,2.11814,20,,,,,,8.52192,9.33853,8.25391,10.4232,,,,,0
Design_00009_Results.csv,2.12411,20,,,,,,6.86953,7.55581,6.66981,8.44181,,,,,0
Design_00009_Results.csv,2.13007,20,,,,,,5.48545,6.04953,5.34087,6.75818,,,,,0
Design_00009_Results.csv,2.13604,20,,,,,,4.38178,4.79364,4.2689,5.31837,,,,,0
Design_00009_Results.csv,2.142,20,,,,,,3.51627,3.81457,3.44047,4.18866,,,,,0
Design_00009_Results.csv,2.14797,20,,,,,,2.82847,3.0515,2.77104,3.33196,,,,,0
Design_00009_Results.csv,2.15394,20,,,,,,2.30137,2.4566,2.25172,2.66147,,,,,0
Design_00009_Results.csv,2.1599,20,,,,,,1.88297,1.99806,1.83918,2.15695,,,,,0
Design_00009_Results.csv,2.16587,20,,,,,,1.53689,1.62538,1.50304,1.74772,,,,,0
Design_00009_Results.csv,2.17184,20,,,,,,1.26047,1.33178,1.23612,1.42745,,,,,0
Design_00009_Results.csv,2.1778,20,,,,,,1.05134,1.10557,1.03545,1.1757,,,,,0
Design_00009_Results.csv,2.18377,20,,,,,,0.897381,0.934922,0.886485,0.98336,,,,,0
Design_00009_Results.csv,2.18974,20,,,,,,0.780122,0.807532,0.771848,0.843217,,,,,0
Design_00009_Results.csv,2.1957,20,,,,,,0.68459,0.705519,0.677322,0.733716,,,,,0
Design_00009_Results.csv,2.20167,20,,,,,,0.602985,0.619092,0.596318,0.641866,,,,,0
Design_00009_Results.csv,2.20764,20,,,,,,0.532004,0.545841,0.526724,0.564957,,,,,0
Design_00009_Results.csv,2.2136,20,,,,,,0.472473,0.483626,0.468032,0.49922,,,,,0
Design_00009_Results.csv,2.21957,20,,,,,,0.421308,0.431017,0.417767,0.444267,,,,,0
Design_00009_Results.csv,2.22554,20,,,,,,0.376771,0.384873,0.373806,0.395941,,,,,0
Design_00009_Results.csv,2.2315,20,,,,,,0.338166,0.344836,0.3356,0.354072,,,,,0
Design_00009_Results.csv,2.23747,20,,,,,,0.304395,0.310131,0.302103,0.318159,,,,,0
Design_00009_Results.csv,2.24344,20,,,,,,0.273922,0.278997,0.271828,0.286167,,,,,0
Design_00009_Results.csv,2.2494,20,,,,,,0.247215,0.251365,0.245228,0.257501,,,,,0
Design_00009_Results.csv,2.25537,20,,,,,,0.223409,0.22719,0.221774,0.232607,,,,,0
Design_00009_Results.csv,2.26134,20,,,,,,0.202588,0.205914,0.201254,0.210575,,,,,0
Design_00009_Results.csv,2.2673,20,,,,,,0.183993,0.186954,0.182689,0.191219,,,,,0
Design_00009_Results.csv,2.27327,20,,,,,,0.167833,0.170331,0.166697,0.173964,,,,,0
Design_00009_Results.csv,2.27924,20,,,,,,0.153166,0.15546,0.152168,0.158753,,,,,0
Design_00009_Results.csv,2.2852,20,,,,,,0.139625,0.141841,0.138758,0.144924,,,,,0
Design_00009_Results.csv,2.29117,20,,,,,,0.128219,0.12984,0.127266,0.132414,,,,,0
Design_00009_Results.csv,2.29714,20,,,,,,0.116952,0.11866,0.11622,0.1211,,,,,0
Design_00009_Results.csv,2.3031,20,,,,,,0.107504,0.10886,0.106798,0.110923,,,,,0
Design_00009_Results.csv,2.30907,20,,,,,,0.0989069,0.100138,0.0982114,0.102064,,,,,0
Design_00009_Results.csv,2.31504,20,,,,,,0.0911839,0.0923138,0.0906269,0.0940006,,,,,0
Design_00009_Results.csv,2.321,20,,,,,,0.0837277,0.0847599,0.0831756,0.0863441,,,,,0
Design_00009_Results.csv,2.32697,20,,,,,,0.0770585,0.0779173,0.0765137,0.079321,,,,,0
Design_00009_Results.csv,2.33294,20,,,,,,0.071031,0.0718495,0.0705623,0.0731367,,,,,0
Design_00009_Results.csv,2.3389,20,,,,,,0.0653061,0.0660838,0.064849,0.0673186,,,,,0
Design_00009_Results.csv,2.34487,20,,,,,,0.0601068,0.0606874,0.0596756,0.0616992,,,,,0
Design_00009_Results.csv,2.35084,20,,,,,,0.0555091,0.0561989,0.0551525,0.0572454,,,,,0
Design_00009_Results.csv,2.3568,20,,,,,,0.0513292,0.051733,0.0509751,0.0524909,,,,,0
Design_00009_Results.csv,2.36277,20,,,,,,0.0474902,0.0478386,0.0471589,0.0485182,,,,,0
Design_00009_Results.csv,2.36874,20,,,,,,0.0439975,0.0443598,0.0437078,0.0450119,,,,,0
Design_00009_Results.csv,2.3747,20,,,,,,0.0411382,0.0412534,0.0408314,0.0416753,,,,,0
Design_00009_Results.csv,2.38067,20,,,,,,0.0381957,0.038465,0.0379934,0.0389367,,,,,0
Design_00009_Results.csv,2.38663,20,,,,,,0.0356001,0.0357554,0.0353059,0.036205,,,,,0
Design_00009_Results.csv,2.3926,20,,,,,,0.0339056,0.0339837,0.0337357,0.0342316,,,,,0
Design_00009_Results.csv,2.39857,20,,,,,,0.0320943,0.0321772,0.0319041,0.0324502,,,,,0
Design_00009_Results.csv,2.40453,20,,,,,,0.0304614,0.0304826,0.0302798,0.0306854,,,,,0
Design_00009_Results.csv,2.4105,20,,,,,,0.0290719,0.0290678,0.0289262,0.0292095,,,,,0
Design_00009_Results.csv,2.41647,20,,,,,,0.0283273,0.0282439,0.028153,0.0283347,,,,,0
Design_00009_Results.csv,2.42243,20,,,,,,0.0276544,0.0275997,0.0275493,0.02765,,,,,0
Design_00009_Results.csv,2.4284,20,,,,,,0.0267582,0.0265997,0.026567,0.0266323,,,,,0
Design_00009_Results.csv,2.43437,20,,,,,,0.0266831,0.0266206,0.0266957,0.0265455,,,,,0
Design_00009_Results.csv,2.44033,20,,,,,,0.026988,0.026887,0.0269236,0.0268503,,,,,0
Design_00009_Results.csv,2.4463,20,,,,,,0.0272625,0.0272062,0.0272607,0.0271517,,,,,0
Design_00009_Results.csv,2.45227,20,,,,,,0.0277023,0.0276013,0.0276282,0.0275745,,,,,0
Design_00009_Results.csv,2.45823,20,,,,,,0.028526,0.0283985,0.028397,0.0284,,,,,0
Design_00009_Results.csv,2.4642,20,,,,,,0.0296018,0.0295597,0.0296656,0.0294537,,,,,0
Design_00009_Results.csv,2.47017,20,,,,,,0.0310072,0.0309749,0.0310532,0.0308966,,,,,0
Design_00009_Results.csv,2.47613,20,,,,,,0.0321527,0.0322437,0.0324212,0.0320663,,,,,0
Design_00009_Results.csv,2.4821,20,,,,,,0.0340446,0.0340886,0.0342988,0.0338785,,,,,0
Design_00009_Results.csv,2.48807,20,,,,,,0.036081,0.0360851,0.0362394,0.0359307,,,,,0
Design_00009_Results.csv,2.49403,20,,,,,,0.0380882,0.0381367,0.0383071,0.0379662,,,,,0
Design_00009_Results.csv,2.5,20,,,,,,0.0038188,0.0119365,0.0143032,0.00956985,,,,,0
Design_00010_Results.csv,0,0,0,0,,,,,,,,,,,,0
Design_00010_Results.csv,0.00596659,0.0596659,0.000913115,0.000545614,,,,-0.0493952,-0.0437733,-0.0433602,-0.0441865,,,,,0
Design_00010_Results.csv,0.0119332,0.119332,0.00182623,0.00109123,,,,-0.0485469,-0.042428,-0.0419431,-0.0429129,,,,,0
Design_00010_Results.csv,0.0178998,0.178998,0.00273935,0.00163684,,,,-0.04734,-0.0411439,-0.0405943,-0.0416935,,,,,0
Design_00010_Results.csv,0.0238663,0.238663,0.00459061,0.00274939,0.59811,,,-0.0469208,-0.0400522,-0.0395706,-0.0405339,,,,,0
Design_00010_Results.csv,0.0298329,0.298329,0.00695148,0.00416991,0.599005,,,-0.0460465,-0.0389783,-0.0385057,-0.039451,,,,,0
Design_00010_Results.csv,0.0357995,0.357995,0.00931235,0.00559043,0.599901,,,-0.0462422,-0.037656,-0.037144,-0.0381679,,,,,0
Design_00010_Results.csv,0.0417661,0.417661,0.0118981,0.00714748,0.600637,,,-0.0446535,-0.0365914,-0.0360278,-0.0371549,,,,,0
Design_00010_Results.csv,0.0477327,0.477327,0.0150188,0.00902925,0.600996,,,-0.0457823,-0.0358425,-0.0352492,-0.0364359,,,,,0
Design_00010_Results.csv,0.0536993,0.536993,0.0181395,0.010911,0.601355,,,-0.0434594,-0.0348966,-0.0343437,-0.0354496,,,,,0
Design_00010_Results.csv,0.0596659,0.596659,0.0212602,0.0127928,0.601714,,,-0.0438986,-0.033854,-0.0332001,-0.0345078,,,,,0
Design_00010_Results.csv,0.0656325,0.656325,0.0254322,0.0151276,0.596799,,,-0.0447748,-0.0328217,-0.0322038,-0.0334396,,,,,0
Design_00010_Results.csv,0.071599,0.71599,0.0296665,0.0174892,0.591571,,,-0.0413549,-0.0321261,-0.0313954,-0.0328567,,,,,0
