id,family,campaign,method,traj,step,moved,sign,status,file,fine_size_x,mass_scale,force_source,n_window,Fn_half_N,Fn_cv_pct,Ft_half_N,scof,contact_radius_mm,H_MPa,residual_depth_mm,residual_rel_pct,pile_up_mm,pile_up_max_mm,pile_up_ratio,profile_method,profile_n_fail_flags,profile_n_warn_flags,AE_over_IE_pct,KE_over_IE_pct,PW_over_IE_pct,MW_over_IE_pct,ETOTAL_drift_pct,wallclock_s,family_resolved,q_quasi_static,q_hourglass,q_energy_total,q_artificial_energy,q_force_magnitude,q_strain_level,q_friction_physics,q_steady_state,q_settling,q_recovery,parse_error,u_X,u_h,u_w,u_eps_c,u_beta,u_K,u_mu_eff,u_phi,g_X,g_h,g_w,g_eps_c,g_beta,g_K,g_mu_eff,g_phi,p_E,p_E_star,p_Q,p_X,p_alpha,p_attack_angle_deg,p_b,p_branch,p_dilation_angle,p_eps_c,p_eps_max,p_eps_soft,p_flow_stress_ratio,p_friction_angle,p_h,p_mu_eff,p_n_points,p_nu,p_p_ref_MPa,p_phi,p_rho,p_sigma_y0,p_soft_drop,p_tau0,p_w
00011,glassy_pc,CDP_drucker_prager_unified,morris,1,1,X,-1,WARN,Design_00011_Results.csv,0.01,20000.0,RF2,11,1.0413085438988425,3.198348147156988,0.016222548925063827,0.015579002995907195,0.12287187078897964,87.81821574472816,0.0006342988344840705,1.5857470862101763,0.00014283212658483535,nan,0.22518112728523762,at_final_position,0,0,0.6847738954566484,0.16369130295668496,13.432434125496062,0.0,116.52399348943008,901.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,0.6666666667,0,0.3333333333,0.6666666667,0,1,5,0,0.1166666667,0.02,12.33333333,0.926,0.05,1,367.1514699,433.0127019,5.833333333,5,0.05,30,50,1,0,0.02,2.5,0.02,0.926,12.33333333,0,0.05,60,0.39,140,1,1.1e-09,50,0,0,0.1166666667
00012,glassy_pc,CDP_drucker_prager_unified,morris,1,2,w,-1,FAIL,Design_00012_Results.csv,0.01,20000.0,RF2,11,0.8931802727959373,3.5834543986188785,0.04854619333689863,0.05435206622391431,0.12287187078897964,75.32589486075372,0.004256776999682188,10.64194249920547,0.0037050945684313774,nan,0.8703990292909403,at_final_position,0,0,8.631874818860691,0.6234228695471635,5.436391138720861,0.0,46.324087891918,493.0,1,PASS,WARN,FAIL,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0,0,0,0,0.3333333333,0.6666666667,0,1,5,0,-0.35,0.02,12.33333333,0.926,0.05,1,367.1514699,433.0127019,0,5,0.05,30,50,-1,0,0.02,2.5,0.02,0.926,12.33333333,0,0.05,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00013,glassy_pc,CDP_drucker_prager_unified,morris,1,3,mu_eff,1,FAIL,Design_00013_Results.csv,0.01,20000.0,RF2,11,0.8870369575240395,3.6149384717366244,0.38202653418887744,0.43067713351562825,0.12287187078897964,74.8078015548874,3.0224964575609192e-05,0.07556241143902298,0.017249006778001785,nan,570.6874108934875,at_final_position,0,0,4.328647415137022,0.13911278554668866,8.617317835767308,0.0,14.138577684539197,1586.0,1,FAIL,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,0,0,0.3333333333,0.6666666667,0.6666666667,1,5,0,-0.35,0.02,12.33333333,0.926,0.3166666667,1,367.1514699,433.0127019,0,5,0.3166666667,30,50,-1,0,0.02,2.5,0.02,0.926,12.33333333,0,0.3166666667,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00014,glassy_pc,CDP_drucker_prager_unified,morris,1,4,beta,1,FAIL,Design_00014_Results.csv,0.01,20000.0,RF2,11,0.9604151140559803,3.073416818795047,0.3329803455959667,0.34670460795826047,0.12287187078897964,80.99611031219882,0.0002457842347212136,0.614460586803034,0.004004729446023703,nan,16.293679090386572,at_final_position,0,0,2.469228369958456,0.22209409077278452,42.407374804493756,0.0,42.08353451264455,729.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,WARN,SKIP,PASS,WARN,,0,0,0,0,1,0.6666666667,0.6666666667,1,5,0,-0.35,0.02,35,0.926,0.3166666667,1,367.1514699,433.0127019,0,5,0.3166666667,30,50,-1,0,0.02,2.5,0.02,0.926,35,0,0.3166666667,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00017,glassy_pc,CDP_drucker_prager_unified,morris,1,7,eps_c,1,FAIL,Design_00017_Results.csv,0.01,20000.0,RF2,11,0.9854402813044462,3.6888940406652186,0.5957763520154086,0.6045788500007002,0.12287187078897964,83.10659480726042,6.402095459634438e-05,0.16005238649086095,0.030519340187311172,nan,476.7086086069363,at_final_position,0,0,4.886750069783155,0.0769820563604903,14.0630130702992,0.0,10.513900908963828,2107.0,1,FAIL,PASS,FAIL,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0,0,0.6666666667,1,0,0.6666666667,0.3333333333,5,0,-0.35,0.08666666667,35,0.778,0.3166666667,0.3333333333,367.1514699,433.0127019,0,5,0.1055555556,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,35,0,0.3166666667,60,0.39,140,0.3333333333,1.1e-09,50,17.5,29.55555556,-0.35
00018,glassy_pc,CDP_drucker_prager_unified,morris,1,8,h,1,FAIL,Design_00018_Results.csv,0.01,20000.0,RF2,11,1.031725742600181,3.6387617276089883,0.5677356719970703,0.5502777032259064,0.12287187078897964,87.01005516944484,0.0004168305022176355,1.0420762555440888,0.0075600845739245415,nan,18.137071384419155,at_final_position,0,0,2.264855274306211,0.07840753302960837,19.430128871568424,0.0,15.2719508118625,648.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0.6666666667,0,0.6666666667,1,0,0.6666666667,0.3333333333,5,0.3,-0.35,0.08666666667,35,0.778,0.3166666667,0.3333333333,367.1514699,433.0127019,0,5,0.1055555556,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,35,0.3,0.3166666667,60,0.39,140,0.3333333333,1.1e-09,50,17.5,29.55555556,-0.35
00019,glassy_pc,CDP_drucker_prager_unified,morris,2,0,,0,WARN,Design_00019_Results.csv,0.01,20000.0,RF2,11,1.9665175676345825,2.53639102273159,0.9255074479363181,0.4706326875327948,0.12287187078897964,165.84523869719473,0.003069037338718772,7.67259334679693,0.009974775835871696,nan,3.250131795410432,at_final_position,0,0,0.6661208591987546,0.020143275057950685,6.898363888635879,0.0,6.842021270215233,1036.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,1,1,1,0,1,0.6666666667,1,11.44714243,0.45,0.35,0.12,1,1,0.3166666667,1,840.5670336,991.3516141,17.5,11.44714243,0.3166666667,30,8.333333333,1,0,0.12,2.5,0.12,1,1,0.45,0.3166666667,60,0.39,140,1,1.1e-09,50,0,0,0.35
00020,glassy_pc,CDP_drucker_prager_unified,morris,2,1,X,1,WARN,Design_00020_Results.csv,0.01,20000.0,RF2,11,3.8790991089560767,2.52007329932382,2.5271718502044678,0.6514842181705863,0.12287187078897964,327.1418106011241,0.016646085307002068,41.61521326750517,0.020905135199427605,nan,1.255858949048759,at_final_position,0,0,1.2109468709726612,0.012300467429564574,3.477755955115104,0.0,1.5610190957467582,2935.0,1,PASS,PASS,PASS,WARN,WARN,PASS,WARN,SKIP,PASS,PASS,,1,1,1,1,0,1,0.6666666667,1,60,0.45,0.35,0.12,1,1,0.3166666667,1,4405.817639,5196.152423,17.5,60,0.3166666667,30,8.333333333,1,0,0.12,2.5,0.12,1,1,0.45,0.3166666667,60,0.39,140,1,1.1e-09,50,0,0,0.35
00021,glassy_pc,CDP_drucker_prager_unified,morris,2,2,phi,-1,WARN,Design_00021_Results.csv,0.01,20000.0,RF2,11,3.933166655627164,2.478185611493846,2.2814794453707608,0.5800617276429562,0.12287187078897964,331.7015690955392,0.016541464254260063,41.35366063565016,0.02081627957522869,nan,1.2584302849651112,at_final_position,0,0,1.0055198531370282,0.009614981792434578,2.197321778451258,0.0,1.650935595877387,2557.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,1,0,1,0.6666666667,0.3333333333,60,0.45,0.35,0.12,1,1,0.3166666667,0.3333333333,4405.817639,5196.152423,17.5,60,0.1055555556,30,8.333333333,1,0,0.12,2.5,0.12,1,1,0.45,0.3166666667,60,0.39,140,0.3333333333,1.1e-09,50,0,29.55555556,0.35
00022,glassy_pc,CDP_drucker_prager_unified,morris,2,3,w,-1,WARN,Design_00022_Results.csv,0.01,20000.0,RF2,11,3.333798560229215,2.5369786841031265,2.1526010903445156,0.6456902093678131,0.12287187078897964,281.15417176497704,0.023450078442692757,58.62519610673189,0.02411944419145584,nan,1.0285442861267555,at_final_position,0,0,1.5339797046775328,0.013118547169116247,2.837433449109776,0.0,1.725815409063054,4272.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,1,0,1,0.6666666667,0.3333333333,60,0.45,-0.1166666667,0.12,1,1,0.3166666667,0.3333333333,4405.817639,5196.152423,0,60,0.1055555556,30,8.333333333,-1,0,0.12,2.5,0.12,1,1,0.45,0.3166666667,60,0.39,140,0.3333333333,1.1e-09,50,5.833333333,29.55555556,-0.1166666667
00023,glassy_pc,CDP_drucker_prager_unified,morris,2,4,mu_eff,-1,WARN,Design_00023_Results.csv,0.01,20000.0,RF2,11,3.228397932919589,2.315216377333853,0.9728629534894769,0.30134542695908373,0.12287187078897964,272.26526455016636,0.02202310785651207,55.057769641280174,0.023866675794124603,nan,1.0837106165770969,at_final_position,0,0,1.3172485763869737,0.012180471319937011,2.0170439437960077,0.0,2.739142234706354,3084.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,1,0,1,0,0.3333333333,60,0.45,-0.1166666667,0.12,1,1,0.05,0.3333333333,4405.817639,5196.152423,0,60,0.01666666667,30,8.333333333,-1,0,0.12,2.5,0.12,1,1,0.45,0.05,60,0.39,140,0.3333333333,1.1e-09,50,5.833333333,4.666666667,-0.1166666667
00024,glassy_pc,CDP_drucker_prager_unified,morris,2,5,h,-1,WARN,Design_00024_Results.csv,0.01,20000.0,RF2,11,2.8701044646176426,2.818075772187335,0.9181593331423673,0.31990449980526586,0.12287187078897964,242.0487708090722,0.023213274776935577,58.03318694233894,0.027584191411733627,nan,1.1882938394862297,at_final_position,0,0,2.1362545575998264,0.016365205207608917,2.565228372873432,0.0,2.969930603445766,2769.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,0.3333333333,1,0,1,0,0.3333333333,60,0.15,-0.1166666667,0.12,1,1,0.05,0.3333333333,4405.817639,5196.152423,0,60,0.01666666667,30,8.333333333,-1,0,0.12,2.5,0.12,1,1,0.15,0.05,60,0.39,140,0.3333333333,1.1e-09,50,5.833333333,4.666666667,-0.1166666667
00025,glassy_pc,CDP_drucker_prager_unified,morris,2,6,K,-1,WARN,Design_00025_Results.csv,0.01,20000.0,RF2,11,2.8991211327639492,3.2150535158578464,0.9357321641661904,0.3227640796347433,0.12287187078897964,244.49587646127847,0.025508174672722816,63.77043668180704,0.025610076263546944,nan,1.0039948601627342,at_final_position,0,0,2.4368662634543363,0.018081219085616666,3.1902165216654668,0.0,3.141927520817109,5258.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,0.3333333333,1,0,0.3333333333,0,0.3333333333,60,0.15,-0.1166666667,0.12,1,0.852,0.05,0.3333333333,4405.817639,5196.152423,0,60,0.01666666667,30,8.333333333,-1,0,0.12,2.5,0.12,0.852,1,0.15,0.05,60,0.39,140,0.3333333333,1.1e-09,50,5.833333333,4.666666667,-0.1166666667
00026,glassy_pc,CDP_drucker_prager_unified,morris,2,7,eps_c,-1,WARN,Design_00026_Results.csv,0.01,20000.0,RF2,11,2.886726574464278,2.7379250731776943,0.9427691156213934,0.3265876040914452,0.12287187078897964,243.45058781825463,0.02369159646332264,59.2289911583066,0.0273829884827137,nan,1.1558101846410294,at_final_position,0,0,2.257919785470089,0.018583640687052417,2.6281036934060062,0.0,3.063838666651844,4286.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,0.3333333333,0.3333333333,0,0.3333333333,0,0.3333333333,60,0.15,-0.1166666667,0.05333333333,1,0.852,0.05,0.3333333333,4405.817639,5196.152423,0,60,0.01666666667,30,18.75,-1,0,0.05333333333,2.5,0.05333333333,0.852,1,0.15,0.05,60,0.39,140,0.3333333333,1.1e-09,50,5.833333333,4.666666667,-0.1166666667
00027,glassy_pc,CDP_drucker_prager_unified,morris,2,8,beta,1,WARN,Design_00027_Results.csv,0.01,20000.0,RF2,11,3.499318491328846,2.873274916778835,1.0615187775004993,0.3033501466445238,0.12287187078897964,295.1132092707444,0.01820060797035694,45.50151992589235,0.024350835010409355,nan,1.337913274659242,at_final_position,0,0,1.5987256143803092,0.011928491520274141,2.16692908051642,0.0,2.5875529450063017,2901.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,0.3333333333,0.3333333333,0.6666666667,0.3333333333,0,0.3333333333,60,0.15,-0.1166666667,0.05333333333,23.66666667,0.852,0.05,0.3333333333,4405.817639,5196.152423,0,60,0.01666666667,30,18.75,-1,0,0.05333333333,2.5,0.05333333333,0.852,23.66666667,0.15,0.05,60,0.39,140,0.3333333333,1.1e-09,50,5.833333333,4.666666667,-0.1166666667
00028,glassy_pc,CDP_drucker_prager_unified,morris,3,0,,0,WARN,Design_00028_Results.csv,0.01,20000.0,RF2,11,1.4014991305091165,11.416615873983703,1.6610412164167925,1.1851889025527924,0.12287187078897964,118.19470197399512,0.007973072119057178,19.932680297642946,0.023968618363142014,nan,3.006196106749417,at_final_position,0,0,7.1894694136746224,0.05897949898445776,4.5110844066374,0.0,1.749627199744321,3953.0,1,PASS,WARN,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,0,0,0,0.6666666667,1,0.3333333333,60,0.15,-0.35,0.02,1,0.926,0.45,0.3333333333,4405.817639,5196.152423,0,60,0.15,30,50,-1,0,0.02,2.5,0.02,0.926,1,0.15,0.45,60,0.39,140,0.3333333333,1.1e-09,50,17.5,42,-0.35
00029,glassy_pc,CDP_drucker_prager_unified,morris,3,1,K,-1,WARN,Design_00029_Results.csv,0.01,20000.0,RF2,11,1.4709662740880793,10.482024233618258,1.7645722085779363,1.1996007248173497,0.12287187078897964,124.05317748322902,0.0017914343625307083,4.478585906326771,0.021558014675974846,nan,12.033940582405963,at_final_position,0,0,8.497486129841006,0.07425423212128218,3.801757128339593,0.0,1.6668754651592843,3591.0,1,PASS,WARN,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,WARN,,1,0.3333333333,0,0,0,0,1,0.3333333333,60,0.15,-0.35,0.02,1,0.778,0.45,0.3333333333,4405.817639,5196.152423,0,60,0.15,30,50,-1,0,0.02,2.5,0.02,0.778,1,0.15,0.45,60,0.39,140,0.3333333333,1.1e-09,50,17.5,42,-0.35
00030,glassy_pc,CDP_drucker_prager_unified,morris,3,2,phi,1,WARN,Design_00030_Results.csv,0.01,20000.0,RF2,11,1.6362263614481145,8.778396337745326,1.5926893841136585,0.97339183724193,0.12287187078897964,137.99030120204299,0.005201337393373251,13.003343483433127,0.02236221730709076,nan,4.299320658487042,at_final_position,0,0,6.594295804239499,0.06010814350051845,3.7430951161224373,0.0,2.512917412902664,2757.0,1,PASS,WARN,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,0,0,0,0,1,1,60,0.15,-0.35,0.02,1,0.778,0.45,1,4405.817639,5196.152423,0,60,0.45,30,50,-1,0,0.02,2.5,0.02,0.778,1,0.15,0.45,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00031,glassy_pc,CDP_drucker_prager_unified,morris,3,3,h,1,WARN,Design_00031_Results.csv,0.01,20000.0,RF2,11,2.8653524138710718,5.146348856609574,2.6329048330133613,0.9188764426559052,0.12287187078897964,241.64800907506228,0.005325113423168659,13.312783557921648,0.023301901295781136,nan,4.375850699141645,at_final_position,0,0,3.003407442645655,0.03800329703854357,5.48869361243626,0.0,1.5156396517718633,2709.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,1,1,0,0,0,0,1,1,60,0.45,-0.35,0.02,1,0.778,0.45,1,4405.817639,5196.152423,0,60,0.45,30,50,-1,0,0.02,2.5,0.02,0.778,1,0.45,0.45,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00032,glassy_pc,CDP_drucker_prager_unified,morris,3,4,eps_c,1,WARN,Design_00032_Results.csv,0.01,20000.0,RF2,11,3.068970571864735,4.80458111259021,2.845572731711648,0.9272075652333973,0.12287187078897964,258.8200407778663,0.0048634642735123634,12.158660683780909,0.022908180952072144,nan,4.710259943068935,at_final_position,0,0,3.20476099250093,0.043443601186112214,5.855228099529327,0.0,1.680092957211321,2887.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,1,1,0,0.6666666667,0,0,1,1,60,0.45,-0.35,0.08666666667,1,0.778,0.45,1,4405.817639,5196.152423,0,60,0.45,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,1,0.45,0.45,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
00033,glassy_pc,CDP_drucker_prager_unified,morris,3,5,mu_eff,-1,WARN,Design_00033_Results.csv,0.01,20000.0,RF2,11,3.0444504997946997,3.1785240759688036,1.4569076841527766,0.47854536779330853,0.12287187078897964,256.75215322259834,0.026546603068709373,66.36650767177343,0.023931322619318962,nan,0.9014834235995695,at_final_position,0,0,2.554188940229852,0.02189681736275418,4.005896554846733,0.0,2.9580056546354547,7053.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,1,0,0.6666666667,0,0,0.3333333333,1,60,0.45,-0.35,0.08666666667,1,0.778,0.1833333333,1,4405.817639,5196.152423,0,60,0.1833333333,30,11.53846154,-1,0,0.08666666667,2.5,0.08666666667,0.778,1,0.45,0.1833333333,60,0.39,140,1,1.1e-09,50,17.5,0,-0.35
