id,family,campaign,method,traj,step,moved,sign,status,file,fine_size_x,mass_scale,force_source,n_window,Fn_half_N,Fn_cv_pct,Ft_half_N,scof,contact_radius_mm,H_MPa,residual_depth_mm,residual_rel_pct,pile_up_mm,pile_up_max_mm,pile_up_ratio,profile_method,profile_n_fail_flags,profile_n_warn_flags,AE_over_IE_pct,KE_over_IE_pct,PW_over_IE_pct,MW_over_IE_pct,ETOTAL_drift_pct,wallclock_s,family_resolved,q_quasi_static,q_hourglass,q_energy_total,q_artificial_energy,q_force_magnitude,q_strain_level,q_friction_physics,q_steady_state,q_settling,q_recovery,parse_error,u_X,u_h,u_q,u_s,u_eps_soft,u_beta,u_K,u_mu_eff,u_phi,g_X,g_h,g_q,g_s,g_eps_soft,g_beta,g_K,g_mu_eff,g_phi,p_E,p_E_star,p_Q,p_X,p_alpha,p_attack_angle_deg,p_b,p_dilation_angle,p_eps_max,p_eps_soft,p_flow_stress_ratio,p_friction_angle,p_h,p_mu_eff,p_n_points,p_nu,p_p_ref_MPa,p_phi,p_rho,p_sigma_y0,p_soft_drop,p_tau0
00035,glassy_pc,CDP_drucker_prager_unified,morris,3,4,h,1,WARN,Design_00035_Results.csv,0.01,20000.0,RF2,11,4.046503652225841,2.3058823166880007,1.2180895805358887,0.3010227310349417,0.12287187078897964,341.25978589638873,0.01952720619738102,48.81801549345255,0.017937812954187393,nan,0.9186062139597422,at_final_position,0,0,1.0349539015748799,0.00768644978041342,2.3946352029837232,0.0,2.3541021184352267,2663.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,0.3333333333,0,0.6666666667,1,0,1,60,0.45,0.35,0.1166666667,0.02,23.66666667,1,0.05,1,4405.817639,5196.152423,17.5,60,0.05,30,8,0,2.5,0.02,1,23.66666667,0.45,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00036,glassy_pc,CDP_drucker_prager_unified,morris,3,5,q,-1,WARN,Design_00036_Results.csv,0.01,20000.0,RF2,11,3.78211725841869,2.307634869329241,1.144145748832009,0.3025146156654007,0.12287187078897964,318.96289655713974,0.020024340599775314,50.060851499438286,0.019676752388477325,nan,0.982641714988513,at_final_position,0,0,1.143200858623644,0.00872741323640148,2.0770831817438355,0.0,2.443658329814384,2942.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,0.3333333333,0,0.6666666667,1,0,1,60,0.45,0.1166666667,0.1166666667,0.02,23.66666667,1,0.05,1,4405.817639,5196.152423,5.833333333,60,0.05,30,8,0,2.5,0.02,1,23.66666667,0.45,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00037,glassy_pc,CDP_drucker_prager_unified,morris,3,6,K,-1,WARN,Design_00037_Results.csv,0.01,20000.0,RF2,11,3.8948621533133765,2.607107203802123,1.1829201524907893,0.3037129700429767,0.12287187078897964,328.4711787680078,0.01900392957031727,47.50982392579317,0.019848424941301346,nan,1.0444379341577394,at_final_position,0,0,1.1895852615455764,0.00947912069658162,2.122626684760249,0.0,2.4108812081725945,3601.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,0.3333333333,0,0.6666666667,0.3333333333,0,1,60,0.45,0.1166666667,0.1166666667,0.02,23.66666667,0.852,0.05,1,4405.817639,5196.152423,5.833333333,60,0.05,30,8,0,2.5,0.02,0.852,23.66666667,0.45,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00038,glassy_pc,CDP_drucker_prager_unified,morris,3,7,s,1,WARN,Design_00038_Results.csv,0.01,20000.0,RF2,11,3.4193600958043877,2.915563137199936,1.0443862188946118,0.305433235936774,0.12287187078897964,288.3699594722953,0.019550036638975143,48.87509159743786,0.023261139169335365,nan,1.1898258606309582,at_final_position,0,0,1.4615892321616692,0.011667824715298921,2.1384101667820867,0.0,2.6695669961183435,3260.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,1,0,0.6666666667,0.3333333333,0,1,60,0.45,0.1166666667,0.35,0.02,23.66666667,0.852,0.05,1,4405.817639,5196.152423,5.833333333,60,0.05,30,8,0,2.5,0.02,0.852,23.66666667,0.45,0.05,60,0.39,140,1,1.1e-09,50,17.5,0
00039,glassy_pc,CDP_drucker_prager_unified,morris,3,8,phi,-1,WARN,Design_00039_Results.csv,0.01,20000.0,RF2,11,3.4269526221535425,2.6940904043944123,1.0393354567614468,0.30328270371835914,0.12287187078897964,289.01027124240824,0.019418194890022278,48.545487225055695,0.023121139034628868,nan,1.1906945607240398,at_final_position,0,0,1.4342335713970622,0.011483763259764048,2.187311166926373,0.0,2.655954964304575,3227.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,1,0,0.6666666667,0.3333333333,0,0.3333333333,60,0.45,0.1166666667,0.35,0.02,23.66666667,0.852,0.05,0.3333333333,4405.817639,5196.152423,5.833333333,60,0.01666666667,30,8,0,2.5,0.02,0.852,23.66666667,0.45,0.05,60,0.39,140,0.3333333333,1.1e-09,50,17.5,4.666666667
00040,glassy_pc,CDP_drucker_prager_unified,morris,3,9,X,-1,WARN,Design_00040_Results.csv,0.01,20000.0,RF2,11,1.695378303527832,2.570353117431791,0.29131092808463355,0.1718265047266787,0.12287187078897964,142.97884954509865,0.00803553219884634,20.08883049711585,0.007884419523179531,nan,0.9811944408998194,at_final_position,0,0,0.6746775152166391,0.026121049681196384,3.565573083708488,0.0,11.672287496451666,1163.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,1,0.3333333333,1,0,0.6666666667,0.3333333333,0,0.3333333333,11.44714243,0.45,0.1166666667,0.35,0.02,23.66666667,0.852,0.05,0.3333333333,840.5670336,991.3516141,5.833333333,11.44714243,0.01666666667,30,8,0,2.5,0.02,0.852,23.66666667,0.45,0.05,60,0.39,140,0.3333333333,1.1e-09,50,17.5,4.666666667
00041,glassy_pc,CDP_drucker_prager_unified,morris,4,0,,0,FAIL,Design_00041_Results.csv,0.01,20000.0,RF2,11,1.0102824839678677,3.1475465870600003,0.3153922341086648,0.31218222538113005,0.12287187078897964,85.20164907897735,0.000504645868204534,1.2616146705113351,0.0012862107250839472,nan,2.5487392370022204,at_final_position,0,0,2.3589220317886634,0.12115155038415024,30.939041824109104,0.0,66.22615965567785,750.0,1,FAIL,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,0,0,1,0.3333333333,0,0.3333333333,0,5,0.45,0,0,0.12,12.33333333,0.778,0.1833333333,0,367.1514699,433.0127019,0,5,0,30,8,0,2.5,0.12,0.778,12.33333333,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,0,25.66666667
00042,glassy_pc,CDP_drucker_prager_unified,morris,4,1,mu_eff,1,FAIL,Design_00042_Results.csv,0.01,20000.0,RF2,11,1.1077096787366,2.628268483473004,0.6824813972819935,0.6161193771100734,0.12287187078897964,93.41812099763604,0.00024045506143011153,0.6011376535752788,0.008319075219333172,nan,34.59721400687221,at_final_position,0,0,5.043588566984432,0.3632778911959284,19.646354090398468,0.0,8.677491843271048,1125.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,0,0,1,0.3333333333,0,1,0,5,0.45,0,0,0.12,12.33333333,0.778,0.45,0,367.1514699,433.0127019,0,5,0,30,8,0,2.5,0.12,0.778,12.33333333,0.45,0.45,60,0.39,140,0,1.1e-09,50,0,63
00043,glassy_pc,CDP_drucker_prager_unified,morris,4,2,beta,1,FAIL,Design_00043_Results.csv,0.01,20000.0,RF2,11,1.0635289766571738,3.2956422112964936,0.6969102133404125,0.6552808890368954,0.12287187078897964,89.69216441186012,0.00027123972540721297,0.6780993135180324,0.006534431129693985,nan,24.090981215542175,at_final_position,0,0,2.122146774628593,0.07341564006156598,31.77615811575951,0.0,12.483211083775698,832.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,0,0,1,1,0,1,0,5,0.45,0,0,0.12,35,0.778,0.45,0,367.1514699,433.0127019,0,5,0,30,8,0,2.5,0.12,0.778,35,0.45,0.45,60,0.39,140,0,1.1e-09,50,0,63
00044,glassy_pc,CDP_drucker_prager_unified,morris,4,3,s,1,FAIL,Design_00044_Results.csv,0.01,20000.0,RF2,11,1.1159370920874856,2.963359453528634,0.6914319504391063,0.6195976057626199,0.12287187078897964,94.11197563361539,0.0003708307340275496,0.9270768350688741,0.00900784507393837,nan,24.290988441290203,at_final_position,0,0,4.04923261419778,0.29674966983992745,17.158103365170692,0.0,7.987906107047131,1110.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,1,0,0.6666666667,1,1,0,1,0,5,0.45,0,0.2333333333,0.12,35,0.778,0.45,0,367.1514699,433.0127019,0,5,0,30,8,0,2.5,0.12,0.778,35,0.45,0.45,60,0.39,140,0,1.1e-09,50,11.66666667,63
00046,glassy_pc,CDP_drucker_prager_unified,morris,4,5,q,1,FAIL,Design_00046_Results.csv,0.01,20000.0,RF2,11,1.0841855027458884,3.150345788759684,0.7527296163819053,0.6942812041624672,0.12287187078897964,91.43422182147604,0.00020564823353197426,0.5141205838299356,0.021489020437002182,nan,104.49406769964334,at_final_position,0,0,2.6391019317560005,0.05869793784544948,14.985177989628356,0.0,7.111923121332149,2729.0,1,FAIL,PASS,FAIL,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0.3333333333,0.6666666667,0.6666666667,1,1,0,1,0,5,0.15,0.2333333333,0.2333333333,0.12,35,0.778,0.45,0,367.1514699,433.0127019,11.66666667,5,0,30,8,0,2.5,0.12,0.778,35,0.15,0.45,60,0.39,140,0,1.1e-09,50,11.66666667,63
00047,glassy_pc,CDP_drucker_prager_unified,morris,4,6,K,1,FAIL,Design_00047_Results.csv,0.01,20000.0,RF2,11,1.0356765497814526,3.055876650748104,0.7168263738805597,0.6921334407270529,0.12287187078897964,87.34324444311744,0.00024800843675620854,0.6200210918905213,0.012830296531319618,nan,51.733306733963076,at_final_position,0,0,2.4636374671098014,0.06911116571260412,28.0361656527554,0.0,10.376889136046877,1235.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0.3333333333,0.6666666667,0.6666666667,1,1,0.6666666667,1,0,5,0.15,0.2333333333,0.2333333333,0.12,35,0.926,0.45,0,367.1514699,433.0127019,11.66666667,5,0,30,8,0,2.5,0.12,0.926,35,0.15,0.45,60,0.39,140,0,1.1e-09,50,11.66666667,63
00048,glassy_pc,CDP_drucker_prager_unified,morris,4,7,eps_soft,-1,FAIL,Design_00048_Results.csv,0.01,20000.0,RF2,11,1.0418167493560098,2.9340945859734435,0.7730997204780579,0.7420688148428627,0.12287187078897964,87.8610749882652,0.0003473397227935493,0.8683493069838732,0.012956141494214535,nan,37.30106476164653,at_final_position,0,0,2.2011034118496924,0.06119800069203131,22.625833327726333,0.0,8.867150632377921,1049.0,1,FAIL,PASS,PASS,FAIL,PASS,PASS,PASS,SKIP,PASS,WARN,,0,0.3333333333,0.6666666667,0.6666666667,0.3333333333,1,0.6666666667,1,0,5,0.15,0.2333333333,0.2333333333,0.05333333333,35,0.926,0.45,0,367.1514699,433.0127019,11.66666667,5,0,30,8,0,2.5,0.05333333333,0.926,35,0.15,0.45,60,0.39,140,0,1.1e-09,50,11.66666667,63
00049,glassy_pc,CDP_drucker_prager_unified,morris,4,8,X,1,WARN,Design_00049_Results.csv,0.01,20000.0,RF2,11,2.095819690010764,5.617304546626945,2.276908441023393,1.08640473790553,0.12287187078897964,176.7498660966467,0.0014294551219791174,3.5736378049477935,0.024926763027906418,nan,17.43794726020826,at_final_position,0,0,2.9464404250378493,0.029213693014565063,3.8442170653699703,0.0,1.3411730913152877,2811.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,WARN,,0.6666666667,0.3333333333,0.6666666667,0.6666666667,0.3333333333,1,0.6666666667,1,0,26.20741394,0.15,0.2333333333,0.2333333333,0.05333333333,35,0.926,0.45,0,1924.41811,2269.628624,11.66666667,26.20741394,0,30,8,0,2.5,0.05333333333,0.926,35,0.15,0.45,60,0.39,140,0,1.1e-09,50,11.66666667,63
00050,glassy_pc,CDP_drucker_prager_unified,morris,4,9,phi,1,WARN,Design_00050_Results.csv,0.01,20000.0,RF2,11,2.157431038943204,5.6349608769044135,2.2241855317896064,1.0309416577593606,0.12287187078897964,181.94582724051142,0.0013812974793836474,3.4532436984591186,0.024208633229136467,nan,17.52600984976724,at_final_position,0,0,2.712438887916322,0.028405260619892885,4.06012035604361,0.0,1.4293734328706675,2645.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,WARN,,0.6666666667,0.3333333333,0.6666666667,0.6666666667,0.3333333333,1,0.6666666667,1,0.6666666667,26.20741394,0.15,0.2333333333,0.2333333333,0.05333333333,35,0.926,0.45,0.6666666667,1924.41811,2269.628624,11.66666667,26.20741394,0.3,30,8,0,2.5,0.05333333333,0.926,35,0.15,0.45,60,0.39,140,0.6666666667,1.1e-09,50,11.66666667,21
00053,glassy_pc,CDP_drucker_prager_unified,morris,5,2,X,-1,FAIL,Design_00053_Results.csv,0.01,20000.0,RF2,11,1.70740667256442,3.771215050775452,0.891650302843614,0.5222249140589394,0.12287187078897964,143.9932558066254,0.0004265390452928841,1.0663476132322103,0.01591200940310955,nan,37.3049304130728,at_final_position,0,0,2.431797480458767,0.032372991177736225,5.688123179426119,0.0,5.034049561415373,1831.0,1,PASS,PASS,FAIL,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0.3333333333,0,1,1,0.6666666667,0.6666666667,0,0.6666666667,1,11.44714243,0,0.35,0.35,0.08666666667,23.66666667,0.778,0.3166666667,1,840.5670336,991.3516141,17.5,11.44714243,0.3166666667,30,8,0,2.5,0.08666666667,0.778,23.66666667,0,0.3166666667,60,0.39,140,1,1.1e-09,50,17.5,0
00054,glassy_pc,CDP_drucker_prager_unified,morris,5,3,eps_soft,-1,WARN,Design_00054_Results.csv,0.01,20000.0,RF2,11,1.657146854834123,3.2792040721433207,0.9083428545431658,0.5481366071410062,0.12287187078897964,139.75462015671116,0.0006485313642770052,1.621328410692513,0.019233474507927895,nan,29.656968910624283,at_final_position,0,0,2.080638767218139,0.031463388889436165,4.614372208643983,0.0,4.679526106235301,1911.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,WARN,,0.3333333333,0,1,1,0,0.6666666667,0,0.6666666667,1,11.44714243,0,0.35,0.35,0.02,23.66666667,0.778,0.3166666667,1,840.5670336,991.3516141,17.5,11.44714243,0.3166666667,30,8,0,2.5,0.02,0.778,23.66666667,0,0.3166666667,60,0.39,140,1,1.1e-09,50,17.5,0
00057,glassy_pc,CDP_drucker_prager_unified,morris,5,6,mu_eff,-1,WARN,Design_00057_Results.csv,0.01,20000.0,RF2,11,1.5378614555705676,2.700591349269847,0.29052596471526404,0.18891556431361037,0.12287187078897964,129.6947479035737,0.00789752695709467,19.743817392736673,0.015464448370039463,nan,1.958138092348912,at_final_position,0,0,0.9275305431486882,0.024431671174176432,2.365196449329326,0.0,9.602164940338337,1654.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,0,0.3333333333,1,0,0,0,0,1,11.44714243,0,0.1166666667,0.35,0.02,1,0.778,0.05,1,840.5670336,991.3516141,5.833333333,11.44714243,0.05,30,8,0,2.5,0.02,0.778,1,0,0.05,60,0.39,140,1,1.1e-09,50,17.5,0
00058,glassy_pc,CDP_drucker_prager_unified,morris,5,7,s,-1,WARN,Design_00058_Results.csv,0.01,20000.0,RF2,11,1.7134299061515115,2.4924624982377788,0.27710282667116687,0.16172405166754678,0.12287187078897964,144.5012220859105,0.008198078721761703,20.49519680440426,0.009971401654183865,nan,1.2163095760125961,at_final_position,0,0,0.6973561288998205,0.02383694465983591,3.521765639110286,0.0,11.25950322226673,1204.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,0,0.3333333333,0.3333333333,0,0,0,0,1,11.44714243,0,0.1166666667,0.1166666667,0.02,1,0.778,0.05,1,840.5670336,991.3516141,5.833333333,11.44714243,0.05,30,8,0,2.5,0.02,0.778,1,0,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00059,glassy_pc,CDP_drucker_prager_unified,morris,5,8,h,1,WARN,Design_00059_Results.csv,0.01,20000.0,RF2,11,1.7336655096574263,2.4497546180293077,0.27213880148800934,0.15697307235568422,0.12287187078897964,146.2077812079106,0.008263966999948025,20.659917499870062,0.009180648252367973,nan,1.1109250862722122,at_final_position,0,0,0.6495879285691747,0.02370559131966428,3.711588391899237,0.0,11.471602992659667,1192.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,0.6666666667,0.3333333333,0.3333333333,0,0,0,0,1,11.44714243,0.3,0.1166666667,0.1166666667,0.02,1,0.778,0.05,1,840.5670336,991.3516141,5.833333333,11.44714243,0.05,30,8,0,2.5,0.02,0.778,1,0.3,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00060,glassy_pc,CDP_drucker_prager_unified,morris,5,9,K,1,WARN,Design_00060_Results.csv,0.01,20000.0,RF2,11,1.7263132442127576,2.4835215180173287,0.2672330913218585,0.15479988479363346,0.12287187078897964,145.58773171651305,0.008553347550332546,21.383368875831366,0.00900134164839983,nan,1.0523764637682549,at_final_position,0,0,0.6407608606171895,0.025196348088936796,3.8279289751096535,0.0,11.616417806763478,1122.0,1,PASS,PASS,PASS,WARN,PASS,PASS,WARN,SKIP,PASS,PASS,,0.3333333333,0.6666666667,0.3333333333,0.3333333333,0,0,0.6666666667,0,1,11.44714243,0.3,0.1166666667,0.1166666667,0.02,1,0.926,0.05,1,840.5670336,991.3516141,5.833333333,11.44714243,0.05,30,8,0,2.5,0.02,0.926,1,0.3,0.05,60,0.39,140,1,1.1e-09,50,5.833333333,0
00061,glassy_pc,CDP_drucker_prager_unified,morris,6,0,,0,WARN,Design_00061_Results.csv,0.01,20000.0,RF2,11,1.9724000150507146,5.770840554159986,2.2291347980499268,1.1301636488745468,0.12287187078897964,166.34133184780185,0.011512747034430504,28.78186758607626,0.02340959571301937,nan,2.0333631619812067,at_final_position,0,0,4.7522948625144865,0.04200857725057243,2.654649882856325,0.0,1.5753829812436024,4391.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,1,0.3333333333,0.3333333333,0.6666666667,1,0.3333333333,0.3333333333,1,0.6666666667,60,0.15,0.1166666667,0.2333333333,0.12,12.33333333,0.852,0.45,0.6666666667,4405.817639,5196.152423,5.833333333,60,0.3,30,8,0,2.5,0.12,0.852,12.33333333,0.15,0.45,60,0.39,140,0.6666666667,1.1e-09,50,11.66666667,21
00062,glassy_pc,CDP_drucker_prager_unified,morris,6,1,h,1,WARN,Design_00062_Results.csv,0.01,20000.0,RF2,11,3.675509821284901,3.135145577290134,3.20602425661954,0.8722665460049741,0.12287187078897964,309.9722136619871,0.009245476685464382,23.113691713660955,0.022838937118649483,nan,2.4702822683611934,at_final_position,0,0,1.9677559732675214,0.018659273566008914,3.8882445900044984,0.0,1.1866858732621695,4080.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,0.6666666667,1,0.3333333333,0.3333333333,1,0.6666666667,60,0.45,0.1166666667,0.2333333333,0.12,12.33333333,0.852,0.45,0.6666666667,4405.817639,5196.152423,5.833333333,60,0.3,30,8,0,2.5,0.12,0.852,12.33333333,0.45,0.45,60,0.39,140,0.6666666667,1.1e-09,50,11.66666667,21
00063,glassy_pc,CDP_drucker_prager_unified,morris,6,2,phi,-1,WARN,Design_00063_Results.csv,0.01,20000.0,RF2,11,3.761097712950273,2.8643918448628356,2.907712936401367,0.7731022053453923,0.12287187078897964,317.1902240964969,0.010754785500466824,26.88696375116706,0.02210722491145134,nan,2.055570974473805,at_final_position,0,0,1.7927966795306245,0.015950705573242994,3.1744002881637456,0.0,1.2463227713142824,3634.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,0.3333333333,0.6666666667,1,0.3333333333,0.3333333333,1,0,60,0.45,0.1166666667,0.2333333333,0.12,12.33333333,0.852,0.45,0,4405.817639,5196.152423,5.833333333,60,0,30,8,0,2.5,0.12,0.852,12.33333333,0.45,0.45,60,0.39,140,0,1.1e-09,50,11.66666667,63
00064,glassy_pc,CDP_drucker_prager_unified,morris,6,3,q,1,WARN,Design_00064_Results.csv,0.01,20000.0,RF2,11,4.095212481238625,2.6229889432463795,2.8846333677118476,0.7043916233717306,0.12287187078897964,345.3676197175749,0.01758991740643978,43.97479351609945,0.021081294864416122,nan,1.1984874276156707,at_final_position,0,0,1.3356509111387753,0.012426519243568428,2.7041132443910563,0.0,1.2790073983900108,3965.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,0.6666666667,1,0.3333333333,0.3333333333,1,0,60,0.45,0.35,0.2333333333,0.12,12.33333333,0.852,0.45,0,4405.817639,5196.152423,17.5,60,0,30,8,0,2.5,0.12,0.852,12.33333333,0.45,0.45,60,0.39,140,0,1.1e-09,50,11.66666667,63
00065,glassy_pc,CDP_drucker_prager_unified,morris,6,4,s,-1,WARN,Design_00065_Results.csv,0.01,20000.0,RF2,11,4.363553740761497,2.732131114875673,2.8381168842315674,0.6504141011762304,0.12287187078897964,367.99804060489345,0.01332166139036417,33.304153475910425,0.021026961505413055,nan,1.578403840876956,at_final_position,0,0,1.103264973780944,0.01011585403466799,2.443607007374032,0.0,1.2992400231816335,3354.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,0,1,0.3333333333,0.3333333333,1,0,60,0.45,0.35,0,0.12,12.33333333,0.852,0.45,0,4405.817639,5196.152423,17.5,60,0,30,8,0,2.5,0.12,0.852,12.33333333,0.45,0.45,60,0.39,140,0,1.1e-09,50,0,63
00066,glassy_pc,CDP_drucker_prager_unified,morris,6,5,eps_soft,-1,WARN,Design_00066_Results.csv,0.01,20000.0,RF2,11,4.363553740761497,2.732131114875673,2.8381168842315674,0.6504141011762304,0.12287187078897964,367.99804060489345,0.01332166139036417,33.304153475910425,0.021026961505413055,nan,1.578403840876956,at_final_position,0,0,1.103264973780944,0.01011585403466799,2.443607007374032,0.0,1.2992400231816335,3603.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,0,0.3333333333,0.3333333333,0.3333333333,1,0,60,0.45,0.35,0,0.05333333333,12.33333333,0.852,0.45,0,4405.817639,5196.152423,17.5,60,0,30,8,0,2.5,0.05333333333,0.852,12.33333333,0.45,0.45,60,0.39,140,0,1.1e-09,50,0,63
00067,glassy_pc,CDP_drucker_prager_unified,morris,6,6,K,1,WARN,Design_00067_Results.csv,0.01,20000.0,RF2,11,4.073551611466841,2.007691902320337,2.6501806649294766,0.6505823216942563,0.12287187078897964,343.54086150457226,0.016069607809185982,40.174019522964954,0.021080350503325462,nan,1.3118148715039053,at_final_position,0,0,1.0618451033779954,0.009264582613365368,2.3057898790020745,0.0,1.4323218894098484,3129.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,0,0.3333333333,0.3333333333,1,1,0,60,0.45,0.35,0,0.05333333333,12.33333333,1,0.45,0,4405.817639,5196.152423,17.5,60,0,30,8,0,2.5,0.05333333333,1,12.33333333,0.45,0.45,60,0.39,140,0,1.1e-09,50,0,63
00068,glassy_pc,CDP_drucker_prager_unified,morris,6,7,mu_eff,-1,WARN,Design_00068_Results.csv,0.01,20000.0,RF2,11,4.042395201596347,2.2354714106691915,1.6218053102493286,0.40119909839811696,0.12287187078897964,340.91330184430694,0.018492378294467926,46.230945736169815,0.01992877386510372,nan,1.0776750046837134,at_final_position,0,0,0.8776595681489893,0.0082809315490609,2.0413028645172204,0.0,1.9953449130088354,2779.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,0,0.3333333333,0.3333333333,1,0.3333333333,0,60,0.45,0.35,0,0.05333333333,12.33333333,1,0.1833333333,0,4405.817639,5196.152423,17.5,60,0,30,8,0,2.5,0.05333333333,1,12.33333333,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,0,25.66666667
00069,glassy_pc,CDP_drucker_prager_unified,morris,6,8,beta,1,WARN,Design_00069_Results.csv,0.01,20000.0,RF2,11,4.573743083260276,1.8354771399927976,1.6605821631171487,0.3630685267816672,0.12287187078897964,385.7242497433383,0.017651846632361412,44.12961658090353,0.015162325464189053,nan,0.8589653977840324,at_final_position,0,0,0.9655214351490712,0.007088041772971416,2.6854505532570174,0.0,2.099204213537087,2693.0,1,PASS,PASS,PASS,WARN,WARN,PASS,PASS,SKIP,PASS,PASS,,1,1,1,0,0.3333333333,1,1,0.3333333333,0,60,0.45,0.35,0,0.05333333333,35,1,0.1833333333,0,4405.817639,5196.152423,17.5,60,0,30,8,0,2.5,0.05333333333,1,35,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,0,25.66666667
00070,glassy_pc,CDP_drucker_prager_unified,morris,6,9,X,-1,WARN,Design_00070_Results.csv,0.01,20000.0,RF2,11,2.070028781890869,2.423322974831304,0.46267504583705554,0.22351140712856404,0.12287187078897964,174.57480324251398,0.002997811883687973,7.494529709219933,0.0025687706656754017,nan,0.8568818742940082,at_final_position,0,0,0.5581644980858835,0.02882222651766754,5.42032564149102,0.0,17.908351177958302,958.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,1,1,0,0.3333333333,1,1,0.3333333333,0,11.44714243,0.45,0.35,0,0.05333333333,35,1,0.1833333333,0,840.5670336,991.3516141,17.5,11.44714243,0,30,8,0,2.5,0.05333333333,1,35,0.45,0.1833333333,60,0.39,140,0,1.1e-09,50,0,25.66666667
00071,glassy_pc,CDP_drucker_prager_unified,morris,7,0,,0,WARN,Design_00071_Results.csv,0.01,20000.0,RF2,11,1.7570010748776523,2.307315647741641,0.2669040140780536,0.15190885076529578,0.12287187078897964,148.1757739926064,0.007109387777745724,17.77346944436431,0.0054171038791537285,nan,0.7619648904383449,at_final_position,0,0,0.586587577456704,0.02485305460149676,3.7524378573985393,0.0,13.824890585420302,1169.0,1,PASS,PASS,PASS,WARN,PASS,PASS,PASS,SKIP,PASS,PASS,,0.3333333333,0,0,1,0.3333333333,1,1,0,0,11.44714243,0,0,0.35,0.05333333333,35,1,0.05,0,840.5670336,991.3516141,0,11.44714243,0,30,8,0,2.5,0.05333333333,1,35,0,0.05,60,0.39,140,0,1.1e-09,50,17.5,7
