# Simulated using Abaqus — Aarhus University
# Made by Peter Thorhauge Moellmann(ft. Jacques Nithart)
# Simulation date and time: 2026-06-09 11:24:35
# ----------------------------
# Indenter type: rockwell with tip radius 0.2mm and cone angle 60 degrees
# Material parameters: rho=1.2e-09, C10=0.3, C01=0.03, D1=0.1, mu_friction=0.3
# WallclockTime=104.00 s
Time,RF1,RF2,RF3,ALLKE,ALLIE,ALLAE,ALLPW,ETOTAL,NodeLabel,x_undeformed,y_undeformed,z_undeformed,x_deformed,y_deformed,z_deformed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.24,0.0,0.0,0.25843152,0.00017559994012117386,-0.007105368655174971
0.00010349711374146864,1.2899729426862905e-06,-7.437370368279517e-05,-2.0318525457696524e-06,1.0410268203031592e-08,3.7256150164921564e-08,1.0351412171871743e-08,0.0,0.0,321,0.2,0.0,0.0,0.21551864,-0.00022089993581175804,-0.006606367416679859
0.00020210591901559383,-2.3977190721780062e-05,-0.00020589974883478135,-1.473293832532363e-05,4.204248682526668e-08,1.597490495441889e-07,4.550084398147192e-08,0.0,0.0,322,0.16,0.0,0.0,0.17136686,0.00017155101522803307,-0.006141806486994028
0.0003004467871505767,-4.132980393478647e-05,-0.00024852226488292217,-1.4832631677563768e-05,8.460059319759239e-08,4.855037332163192e-07,7.61828573558887e-08,0.0,0.0,323,0.12,0.0,0.0,0.1275181,-0.0002993876114487648,-0.005323577206581831
0.00040270164026878774,-3.469910006970167e-05,-0.00044838752364739776,5.693032562703593e-06,1.0969959163276144e-07,1.076187118087546e-06,1.4677247861527576e-07,0.0,0.0,324,0.08,0.0,0.0,0.08440204,0.00013819849118590355,-0.004611801356077194
0.0005039937095716596,-1.1439949048508424e-05,-0.0006069323280826211,7.4466779551585205e-06,1.781261289579561e-07,1.926458025991451e-06,1.8160250192522653e-07,0.0,0.0,325,0.04,0.0,0.0,0.042212963,-0.00023398734629154205,-0.00458383746445179
0.0006043386529199779,1.2249196515767835e-05,-0.0007631745538674295,-2.1525283955270424e-06,2.480426530837576e-07,3.114027094852645e-06,2.3518418856838252e-07,0.0,0.0,12,0.0,0.0,0.0,8.271076e-06,5.293171852827072e-05,-0.004175309557467699
0.0007038616458885372,2.1930500224698335e-05,-0.0009429717320017517,2.2358155547408387e-05,3.011569447153306e-07,4.614790213963715e-06,3.2044755471360986e-07,0.0,0.0,389,0.24,0.0,0.039682537317276,0.25811037,0.00010735960677266121,0.033469936810433865
0.0008025189745239913,4.844587601837702e-05,-0.0010896106250584126,3.50687769241631e-05,3.1710658277006587e-07,6.422817932616454e-06,4.2193323679384775e-07,0.0,0.0,2274,0.2,0.0,0.039682537317276,0.21463624,-0.00016944017261266708,0.03424185514450073
0.0009000701829791069,8.359066123375669e-05,-0.001339104725047946,3.78110671590548e-05,3.2270386896016134e-07,8.511885425832588e-06,5.250041681392759e-07,0.0,0.0,2273,0.16,0.0,0.039682537317276,0.17039903,0.00026353076100349426,0.03502188948914409
0.0010000000474974513,9.314328781329095e-05,-0.0014968038303777575,4.481881478568539e-05,3.470941294381191e-07,1.1094000001321547e-05,6.186919563333504e-07,0.0,0.0,2272,0.12,0.0,0.039682537317276,0.1269186,-7.71903432905674e-05,0.03570360643789172
,,,,,,,,,2271,0.08,0.0,0.039682537317276,0.08388081,-9.941868484020233e-07,0.03641910990700126
,,,,,,,,,2270,0.04,0.0,0.039682537317276,0.04202226,-0.0012951036915183067,0.036695498041808605
,,,,,,,,,388,0.0,0.0,0.039682537317276,1.3537705e-05,-0.001077129039913416,0.03673252905718982
,,,,,,,,,390,0.24,0.0,0.079365074634552,0.2575043,-1.937849447131157e-05,0.07436780305579305
,,,,,,,,,2269,0.2,0.0,0.079365074634552,0.2139184,-1.6023870557546616e-05,0.07513131713494658
,,,,,,,,,2268,0.16,0.0,0.079365074634552,0.16977829,-8.865166455507278e-05,0.07606033515185118
,,,,,,,,,2267,0.12,0.0,0.079365074634552,0.12649068,2.108607441186905e-05,0.07643878506496549
,,,,,,,,,2266,0.08,0.0,0.079365074634552,0.083711274,-0.0002184850163757801,0.07698200386948884
