# Simulated using Abaqus — Aarhus University
# Made by Peter Thorhauge Moellmann(ft. Jacques Nithart)
# Simulation date and time: 2026-06-09 11:36:53
# ----------------------------
# Indenter type: rockwell with tip radius 0.2mm and cone angle 60 degrees
# Material parameters: rho=1.2e-09, C10=0.3, C01=0.03, D1=0.1, mu_friction=0.3
# WallclockTime=347.00 s
Time,RF1,RF2,RF3,ALLKE,ALLIE,ALLAE,ALLPW,ETOTAL,NodeLabel,x_undeformed,y_undeformed,z_undeformed,x_deformed,y_deformed,z_deformed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.24,0.0,0.0,0.25811577,5.460251122713089e-05,-0.0074755107052624226
0.00010093664604937658,-1.1080680451414082e-05,-4.075310789630748e-05,2.740739091677824e-06,1.772779145703396e-09,3.75620032855295e-08,1.2187235221006176e-08,0.0,0.0,321,0.2,0.0,0.0,0.21492307,-0.00010071555152535439,-0.0069985524751245975
0.00020012518507428467,-1.8461943909642287e-05,-8.364023233298212e-05,-3.9358955206125756e-08,7.2160823982869715e-09,1.515167298293818e-07,3.9676027796531343e-08,0.0,0.0,322,0.16,0.0,0.0,0.1704884,-2.659996971487999e-05,-0.006362475920468569
0.0003003958554472774,-3.861009463435039e-05,-0.00023592640354763716,-8.507757229381241e-06,1.501559943051234e-08,4.5650787683371163e-07,6.277197428516956e-08,0.0,0.0,323,0.12,0.0,0.0,0.12710495,-0.00013104453682899475,-0.005772408097982407
0.0004001165507361293,-5.0095746701117605e-05,-0.0003677777713164687,7.10992026142776e-07,1.7903365900906465e-08,1.0126619827133254e-06,1.252454353561916e-07,0.0,0.0,324,0.08,0.0,0.0,0.08422846,-0.0005475273355841637,-0.005084554199129343
0.0005004931590519845,-2.992969712067861e-05,-0.0005532869836315513,4.597171937348321e-06,1.9698530806522285e-08,1.8615156704981928e-06,1.6775541666902427e-07,0.0,0.0,325,0.04,0.0,0.0,0.041760914,-0.0012490544468164444,-0.004578060004860163
0.0006012801313772798,-2.1834082872373983e-05,-0.0007376655121333897,1.3705786841455847e-05,1.910745694999605e-08,3.055180059163831e-06,2.2946758804209821e-07,0.0,0.0,12,0.0,0.0,0.0,4.14066e-05,-0.0014694137498736382,-0.004378082230687141
0.000700967968441546,4.485054887481965e-06,-0.0009060573647730052,2.6915313355857506e-05,1.6080118570016566e-08,4.562445155897876e-06,3.148767575567035e-07,0.0,0.0,389,0.24,0.0,0.039682537317276,0.25748953,-8.256500586867332e-05,0.03304924489930272
0.0008005241397768259,3.378371548024006e-05,-0.001084606978110969,2.347782901779283e-05,1.632549562202712e-08,6.375973043759586e-06,4.192368692201853e-07,0.0,0.0,2274,0.2,0.0,0.039682537317276,0.21397707,-0.00023401807993650436,0.03379271412268281
0.0009011574438773096,0.00011619734868872911,-0.0012895959662273526,3.952834231313318e-05,2.4374818607952875e-08,8.491444532410242e-06,5.248559205028869e-07,0.0,0.0,2273,0.16,0.0,0.039682537317276,0.16980083,0.00018245819956064224,0.03453464852645993
0.0010000000474974513,0.00014872195606585592,-0.0014876008499413729,6.321076944004744e-05,3.4625454503611763e-08,1.1062717021559365e-05,6.477550869021798e-07,0.0,0.0,2272,0.12,0.0,0.039682537317276,0.12645599,-0.00027809105813503265,0.03526975121349096
,,,,,,,,,2271,0.08,0.0,0.039682537317276,0.08356453,-0.0003140559419989586,0.03606279706582427
,,,,,,,,,2270,0.04,0.0,0.039682537317276,0.04138362,-0.0010959738865494728,0.036438744980841875
