# Simulated using Abaqus — Aarhus University
# Made by Peter Thorhauge Moellmann(ft. Jacques Nithart)
# Simulation date and time: 2026-06-09 11:20:47
# ----------------------------
# Indenter type: rockwell with tip radius 0.2mm and cone angle 60 degrees
# Material parameters: rho=1.2e-09, C10=0.3, C01=0.03, D1=0.1, mu_friction=0.3
# WallclockTime=68.00 s
Time,RF1,RF2,RF3,ALLKE,ALLIE,ALLAE,ALLPW,ETOTAL,NodeLabel,x_undeformed,y_undeformed,z_undeformed,x_deformed,y_deformed,z_deformed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0.24,0.0,0.0,0.25823143,-3.2619573175907135e-06,-0.007060560863465071
0.00010148652654606849,-1.4667139680568653e-07,-3.838785289644875e-07,-7.602886142876741e-08,4.3942893768189606e-08,6.236856364694177e-08,1.087371082064692e-08,0.0,0.0,321,0.2,0.0,0.0,0.21505578,-0.00018553994596004486,-0.006487698294222355
0.000202419440029189,-1.2874811545771081e-05,-0.00037903126212768257,-3.566282975953072e-05,6.119731210674217e-08,1.749196769651462e-07,4.19588914724045e-08,0.0,0.0,322,0.16,0.0,0.0,0.17086871,9.242957457900047e-05,-0.006042187102138996
0.0003031007363460958,-8.144726052705664e-06,-0.00021090160589665174,-2.210713500971906e-05,1.2242357172453922e-07,5.955947699476383e-07,8.257796224597769e-08,0.0,0.0,323,0.12,0.0,0.0,0.1275393,-0.0003692726604640484,-0.005278675351291895
0.000403045181883499,-3.9650338294450194e-05,-0.0004969328292645514,1.9086861357209273e-05,2.824753835284355e-07,1.1668312254187185e-06,1.60770056822912e-07,0.0,0.0,324,0.08,0.0,0.0,0.08460302,0.0001753801479935646,-0.004834794905036688
0.0005025027203373611,5.795210017822683e-05,-0.0006533279083669186,-4.019179323222488e-05,3.7061803936921933e-07,2.0549555301840883e-06,2.3441130281298683e-07,0.0,0.0,325,0.04,0.0,0.0,0.042358443,-0.0014915638603270054,-0.004480836912989616
0.000601150852162391,3.359727270435542e-05,-0.0008217213326133788,-2.331224095541984e-05,4.585957356084691e-07,3.260582843722659e-06,2.840812953763816e-07,0.0,0.0,12,0.0,0.0,0.0,8.466188e-06,-0.0008512930944561958,-0.004399031400680542
0.0007063366938382387,3.3431882911827415e-05,-0.0009684787364676595,3.712529723998159e-05,5.958028168606688e-07,4.875240847468376e-06,3.428130810334551e-07,0.0,0.0,389,0.24,0.0,0.039682537317276,0.258148,-1.6103964298963547e-05,0.03348636208102107
0.0008032305631786585,6.0347330872900784e-05,-0.0011292912531644106,2.7626501832855865e-05,6.953083584448905e-07,6.682744697172893e-06,4.2504032649048895e-07,0.0,0.0,2274,0.2,0.0,0.039682537317276,0.21432188,-0.00018519442528486252,0.03438633680343628
0.0009066240745596588,0.00013331545051187277,-0.0014590647770091891,-3.590675078157801e-06,8.977279435384844e-07,8.863579751050565e-06,5.17903174568346e-07,0.0,0.0,2273,0.16,0.0,0.039682537317276,0.1704521,0.00019397074356675148,0.035062968730926514
