# Simulated using Abaqus — Aarhus University
# Made by Peter Thorhauge Moellmann(ft. Jacques Nithart)
# Simulation date and time: 2026-06-16 14:18:59
# ----------------------------
# Indenter type: rockwell with tip radius 0.2mm and cone angle 60 degrees
# Material parameters: rho=1.2e-09, C10=1.0, C01=0.1, D1=0.018, mu_friction=0.3
# WallclockTime=902.00 s
Time,RF1,RF2,RF3,ALLKE,ALLIE,ALLAE,WM_ALLKE,WM_ALLIE,WM_ALLVD,WM_ALLFD,WM_ALLWK,WM_ALLPW,WM_ALLCW,WM_ALLMW,ETOTAL,NodeLabel,x_undeformed,y_undeformed,z_undeformed,x_deformed,y_deformed,z_deformed
1.600000262260437,0.0022411460522562265,-0.013631580397486687,0.004488410893827677,1.0687832840972078e-08,0.00022743659792467952,2.4788701921352185e-05,0.5002000331878662,0.0002274365833727643,1.5914127970972913e-06,0.0025137371849268675,0.0028412649407982826,-9.842753206612542e-05,0.0,0.0,0.5001999735832214,2222,0.12,0.0,0.4365079402923584,0.12034094,4.2520929127931595e-05,0.43670470410143025
1.620000958442688,0.002287334529682994,-0.014063742943108082,0.004757727961987257,9.805623868430757e-09,0.00023767050879541785,2.543115260777995e-05,0.5002000331878662,0.00023767049424350262,1.663683747210598e-06,0.002600276144221425,0.002942631021142006,-0.00010292939259670675,0.0,0.0,0.5001999735832214,2221,0.08,0.0,0.4365079402923584,0.079225585,4.894891753792763e-05,0.4365830288734287
1.6400001049041748,0.0023779619950801134,-0.014239351265132427,0.004696756135672331,9.801798483977109e-09,0.0002442788681946695,2.6091223844559863e-05,0.5002000331878662,0.0002442788681946695,1.6923740986385383e-06,0.0026917585637420416,0.003045029006898403,-0.00010721972648752853,0.0,0.0,0.5001999735832214,2220,0.04,0.0,0.4365079402923584,0.039348703,-0.0005127349868416786,0.4371426374418661
1.6600008010864258,0.002405356615781784,-0.01460769958794117,0.004929463379085064,9.780288579008811e-09,0.00025436634314246476,2.678782766452059e-05,0.5002000331878662,0.00025436634314246476,1.757503241606173e-06,0.002781856805086136,0.003150402335450053,-0.00011231227108510211,0.0,0.0,0.5001999139785767,378,0.0,0.0,0.4365079402923584,2.0227395e-05,-0.0010175760835409164,0.4371954966336489
1.6799999475479126,0.0024799674283713102,-0.01475220825523138,0.004859555047005415,1.1354449824807489e-08,0.0002607455535326153,2.7519334253156558e-05,0.5002000331878662,0.0002607455535326153,1.7916325987243908e-06,0.002875981852412224,0.0032561577390879393,-0.00011758731125155464,0.0,0.0,0.5001999735832214,400,0.24,0.0,0.476190447807312,0.24997455,3.3894553780555725e-05,0.4763893027266022
1.7000001668930054,0.002469149651005864,-0.015067419037222862,0.005071199499070644,1.583572917240872e-08,0.0002708349784370512,2.825432238751091e-05,0.5002000331878662,0.0002708349493332207,1.870878122645081e-06,0.002965252846479416,0.0033613366540521383,-0.00012332931510172784,0.0,0.0,0.5001999735832214,2219,0.2,0.0,0.476190447807312,0.20535327,4.50722873210907e-05,0.4764028315257747
1.7200007438659668,0.002589023672044277,-0.015229733660817146,0.005069335922598839,1.650136915998246e-08,0.00027742498787119985,2.8930189728271216e-05,0.5002000331878662,0.0002774250169750303,1.9242822872911347e-06,0.0030607772059738636,0.003470113268122077,-0.00012986993533559144,0.0,0.0,0.5001999139785767,2218,0.16,0.0,0.476190447807312,0.16210537,3.3280812203884125e-05,0.47640858494560234
1.7400014400482178,0.0025202599354088306,-0.0152702946215868,0.005229239817708731,2.5300808559336474e-08,0.0002883252454921603,2.9732556868111715e-05,0.5001999735832214,0.0002883252454921603,2.0176298676233273e-06,0.0031529960688203573,0.0035825446248054504,-0.00013855655561201274,0.0,0.0,0.5001993179321289,2217,0.12,0.0,0.476190447807312,0.120110154,4.47356142103672e-05,0.4763642457255628
1.7600005865097046,0.0026894588954746723,-0.01565505750477314,0.005394553765654564,1.5977404288491925e-08,0.0002991940709762275,3.0398468879866414e-05,0.5002000331878662,0.000299194100080058,2.0665395368268946e-06,0.0032495143823325634,0.0036959818098694086,-0.00014463797560893,0.0,0.0,0.5001994967460632,2216,0.08,0.0,0.476190447807312,0.078981556,4.559475928544998e-05,0.47619422513525933
1.7800008058547974,0.002706074621528387,-0.015798386186361313,0.005432307254523039,2.4740336002082586e-08,0.0003109824610874057,3.136033774353564e-05,0.5001999735832214,0.0003109824319835752,2.147868144675158e-06,0.003346604062244296,0.003813992952927947,-0.00015365729632321745,0.0,0.0,0.5001993775367737,2215,0.04,0.0,0.476190447807312,0.03928536,-0.0005860594101250172,0.47647115649306215
