Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/2/2026 11:20:26 AM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 15;5;2;0.671141,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.01,2,0.09691998,398.1661,-0.02082421,0.2148598,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.02,2,0.09611395,398.1677,-0.02227992,0.2318073,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.03,2,0.0960158,398.17,-0.02111256,0.2198863,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.04,2,0.09655191,398.1704,-0.0205292,0.2126235,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.05,2,0.09571926,398.1767,-0.02106045,0.2200231,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.06,2,0.09439452,398.1617,-0.02158169,0.2286329,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.07,2,0.09628024,398.1702,-0.02085385,0.2165953,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.08,2,0.09613807,398.1735,-0.02079967,0.216352,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.09,2,0.0959811,398.1669,-0.02015814,0.210022,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.1,2,0.09670016,398.1697,-0.02080854,0.2151862,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.11,2,0.09843748,398.1632,-0.02049236,0.2081764,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.12,2,0.09697007,398.1649,-0.02091013,0.2156349,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.13,2,0.09782564,398.1707,-0.01967609,0.2011343,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.14,2,0.0964958,398.1668,-0.02025669,0.209923,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.15,2,0.09546588,398.172,-0.02035932,0.2132628,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.16,2,0.09714253,398.1682,-0.02238811,0.2304666,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.17,2,0.09614219,398.1773,-0.02002484,0.2082836,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.18,2,0.09730443,398.1719,-0.02056601,0.2113573,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.19,2,0.09462463,398.1757,-0.02047968,0.2164308,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.2,2,0.09646427,398.175,-0.01980054,0.205263,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.21,2,0.09369629,398.1688,-0.02034638,0.2171525,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.22,2,0.09392583,398.1723,-0.02149705,0.2288727,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.23,2,0.09368774,398.175,-0.02121321,0.2264246,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.24,2,0.09358281,398.1792,-0.02201663,0.2352636,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.25,2,0.09409503,398.1715,-0.02208977,0.2347602,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.26,2,0.09312993,398.1735,-0.02237656,0.2402725,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.27,2,0.09256196,398.1846,-0.023417,0.2529873,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.28,2,0.09295579,398.1851,-0.02709135,0.2914434,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.29,2,0.09144013,398.1228,-0.02943239,0.3218761,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.3,2,0.09289964,398.1725,-0.03265893,0.3515506,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.31,2,0.09274337,398.1746,-0.03314827,0.3574193,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.32,2,0.09722152,398.1721,-0.03338234,0.3433636,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.33,2,0.09547967,398.1252,-0.03323023,0.3480347,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.34,2,0.09689774,398.11,-0.0343328,0.3543199,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.35,2,0.09992192,398.1092,-0.0345624,0.3458941,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.36,2,0.1002878,398.1175,-0.03507478,0.3497413,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.37,2,0.09747808,398.1067,-0.03419503,0.3507971,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.38,2,0.09852479,398.1017,-0.03340509,0.3390526,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.39,2,0.1000151,398.0966,-0.03358603,0.3358094,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.4,2,0.1002426,398.1031,-0.03467819,0.3459428,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.41,2,0.0991489,398.1044,-0.03501308,0.3531363,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.42,2,0.1008841,398.095,-0.03627118,0.359533,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.43,2,0.09836104,398.088,-0.03486074,0.3544161,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.44,2,0.09824624,398.0912,-0.03598393,0.3662627,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.45,2,0.09925038,398.0903,-0.03400728,0.3426414,5.9619,-10.1811,-33.6308,-0.006103516,
2,0.46,2,0.09843764,398.0938,-0.0359738,0.3654476,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.47,2,0.09793852,398.0763,-0.0358082,0.3656191,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.48,2,0.09846174,398.0646,-0.03552306,0.3607803,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.49,2,0.09990337,398.0833,-0.03606,0.3609488,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.5,2,0.09729283,398.0768,-0.03774962,0.388,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.51,2,0.09857126,398.0758,-0.03696473,0.3750052,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.52,2,0.1017067,398.0343,-0.03554464,0.3494818,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.53,2,0.1028876,398.0024,-0.0380294,0.3696208,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.54,2,0.1037368,397.9929,-0.03862998,0.3723845,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.55,2,0.1054942,397.9957,-0.03789977,0.3592592,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.56,2,0.1038173,397.9603,-0.03809329,0.3669261,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.57,2,0.1034972,397.9831,-0.03845508,0.3715565,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.58,2,0.1042337,397.982,-0.039889,0.382688,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.59,2,0.103895,397.976,-0.03879127,0.37337,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.6,2,0.1041117,397.974,-0.03732878,0.3585456,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.61,2,0.1049255,397.9741,-0.03773213,0.3596088,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.62,2,0.1056376,397.9775,-0.03875447,0.3668625,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.63,2,0.1044932,397.9737,-0.04048854,0.3874754,5.96058,-10.1811,-33.6311,-0.005802155,
2,0.64,2,0.1040912,397.9721,-0.04046653,0.3887602,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.65,2,0.1050345,397.9848,-0.03939865,0.3751019,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.66,2,0.104306,397.9593,-0.03964412,0.3800752,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.67,2,0.1027125,397.9654,-0.04093658,0.398555,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.68,2,0.1048426,397.9787,-0.04153222,0.3961387,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.69,2,0.1040259,397.9778,-0.04139299,0.3979103,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.7,2,0.1067305,397.9628,-0.04309843,0.4038062,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.71,2,0.1097187,397.931,-0.04057881,0.3698439,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.72,2,0.1085229,397.8869,-0.04368785,0.4025681,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.73,2,0.1123662,397.876,-0.04305011,0.3831234,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.74,2,0.1118099,397.847,-0.04570829,0.4088037,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.75,2,0.1127303,397.8672,-0.04384793,0.3889632,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.76,2,0.1133103,397.8621,-0.04459178,0.3935367,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.77,2,0.1129972,397.8639,-0.04459793,0.3946818,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.78,2,0.1136172,397.8634,-0.04323061,0.3804934,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.79,2,0.1120478,397.8568,-0.04501534,0.4017513,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.8,2,0.1120134,397.8651,-0.04448746,0.3971618,5.95843,-10.1811,-33.6315,-0.005401611,
2,0.81,2,0.1121815,397.8638,-0.04424214,0.3943802,5.95843,-10.1811,-33.6315,-0.005401611,
