Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevsscratch only.Rx,,,,10,1000,Scratch,1,9/2/2026 1:27:57 PM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 20;5;2;0.5025126,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,0.007,2,0.09322705,397.7854,-0.02579606,0.2767015,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.017,2,0.09369493,397.7785,-0.02549602,0.2721174,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.027,2,0.09500787,397.7909,-0.02595048,0.2731403,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.037,2,0.09445266,397.7752,-0.02738345,0.2899172,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.047,2,0.09573182,397.7815,-0.02464025,0.2573882,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.057,2,0.09538099,397.7788,-0.025406,0.2663634,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.067,2,0.09332854,397.7792,-0.02534179,0.2715332,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.077,2,0.0940939,397.7839,-0.02559869,0.2720548,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.087,2,0.09552792,397.785,-0.02449175,0.2563831,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.097,2,0.09486321,397.7768,-0.0257372,0.2713086,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.107,2,0.09477954,397.7818,-0.0253864,0.2678468,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.117,2,0.09353973,397.7805,-0.02404521,0.2570588,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.127,2,0.09334554,397.7776,-0.02388191,0.2558441,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.137,2,0.09349736,397.7823,-0.02480736,0.2653268,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.147,2,0.0964822,397.7847,-0.02348601,0.2434233,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.157,2,0.09456664,397.7776,-0.0263624,0.2787707,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.167,2,0.09359878,397.7776,-0.02429613,0.2595774,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.177,2,0.09125876,397.7844,-0.02403858,0.2634112,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.187,2,0.09029785,397.7789,-0.02367108,0.2621445,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.197,2,0.0901437,397.7884,-0.02486278,0.2758127,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.207,2,0.09379867,397.7823,-0.02547853,0.27163,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.217,2,0.09061036,397.7651,-0.02530452,0.2792674,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.227,2,0.09409507,397.7641,-0.02655535,0.2822183,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.237,2,0.09370158,397.761,-0.02624912,0.2801353,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.247,2,0.09692146,397.7624,-0.02808836,0.2898054,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.257,2,0.0957091,397.7599,-0.02952334,0.3084695,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.267,2,0.09577328,397.7647,-0.03088995,0.322532,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.277,2,0.09471443,397.7609,-0.03143097,0.3318498,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.287,2,0.0921898,397.7606,-0.03373541,0.3659343,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.297,2,0.09353581,397.7643,-0.03323675,0.3553372,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.307,2,0.09514323,397.7627,-0.03192227,0.3355181,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.317,2,0.09343188,397.7843,-0.03489997,0.3735339,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.327,2,0.09209495,397.7366,-0.03431366,0.37259,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.337,2,0.09360608,397.7337,-0.03414477,0.3647708,7.00825,-9.8565,-33.6428,-0.003501892,
2,0.347,2,0.09481505,397.751,-0.03312495,0.3493639,7.00805,-9.8565,-33.643,-0.003299713,
2,0.357,2,0.09253528,397.7445,-0.03214144,0.3473425,7.00805,-9.8565,-33.643,-0.003299713,
2,0.367,2,0.09271397,397.7337,-0.03328091,0.3589633,7.00805,-9.8565,-33.643,-0.003299713,
2,0.377,2,0.09224535,397.7405,-0.03382077,0.3666393,7.00805,-9.8565,-33.643,-0.003299713,
2,0.387,2,0.09398489,397.7391,-0.03176622,0.3379929,7.00805,-9.8565,-33.643,-0.003299713,
2,0.397,2,0.09290081,397.7263,-0.03348713,0.3604611,7.00805,-9.8565,-33.643,-0.003299713,
2,0.407,2,0.09834044,397.7054,-0.03458462,0.3516826,7.00805,-9.8565,-33.643,-0.003299713,
2,0.417,2,0.09706065,397.6813,-0.03456256,0.3560924,7.00805,-9.8565,-33.643,-0.003299713,
2,0.427,2,0.09939601,397.6825,-0.03461702,0.3482738,7.00805,-9.8565,-33.643,-0.003299713,
2,0.437,2,0.09798998,397.6925,-0.03518625,0.3590801,7.00805,-9.8565,-33.643,-0.003299713,
2,0.447,2,0.09913685,397.66,-0.03366837,0.339615,7.00805,-9.8565,-33.643,-0.003299713,
2,0.457,2,0.100315,397.675,-0.0335218,0.3341653,7.00805,-9.8565,-33.643,-0.003299713,
2,0.467,2,0.1005076,397.6506,-0.03290098,0.3273482,7.00805,-9.8565,-33.643,-0.003299713,
2,0.477,2,0.09815716,397.6636,-0.03263999,0.3325279,7.00805,-9.8565,-33.643,-0.003299713,
2,0.487,2,0.1004448,397.6607,-0.03432785,0.3417583,7.00805,-9.8565,-33.643,-0.003299713,
2,0.497,2,0.09782135,397.6528,-0.03551739,0.3630843,7.00805,-9.8565,-33.643,-0.003299713,
2,0.507,2,0.1011636,397.6484,-0.03489257,0.3449125,7.00805,-9.8565,-33.643,-0.003299713,
2,0.517,2,0.1000482,397.643,-0.03602628,0.3600894,7.00805,-9.8565,-33.643,-0.003299713,
2,0.527,2,0.09913236,397.6411,-0.0360005,0.3631559,7.00805,-9.8565,-33.643,-0.003299713,
2,0.537,2,0.09928133,397.6203,-0.0342562,0.3450418,7.00805,-9.8565,-33.643,-0.003299713,
2,0.547,2,0.09935822,397.6383,-0.03444264,0.3466511,7.00805,-9.8565,-33.643,-0.003299713,
2,0.557,2,0.09784198,397.6111,-0.03475938,0.3552604,7.00805,-9.8565,-33.643,-0.003299713,
2,0.567,2,0.09850463,397.6325,-0.03652595,0.3708045,7.00805,-9.8565,-33.643,-0.003299713,
2,0.577,2,0.0966218,397.6252,-0.03564686,0.3689319,7.00805,-9.8565,-33.643,-0.003299713,
2,0.587,2,0.09905885,397.6145,-0.03470039,0.3503008,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.597,2,0.1003751,397.6248,-0.03445182,0.3432308,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.607,2,0.1000136,397.6177,-0.03409287,0.3408823,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.617,2,0.09849568,397.6294,-0.03388618,0.3440371,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.627,2,0.1035173,397.6104,-0.03114392,0.3008572,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.637,2,0.1027948,397.553,-0.03479417,0.338482,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.647,2,0.1040128,397.5349,-0.03514572,0.3378981,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.657,2,0.1082351,397.5259,-0.03569189,0.3297626,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.667,2,0.1078593,397.5164,-0.03781278,0.350575,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.677,2,0.106838,397.4898,-0.03624544,0.3392561,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.687,2,0.1055626,397.5237,-0.03642241,0.3450314,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.697,2,0.106025,397.5073,-0.03656027,0.344827,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.707,2,0.1085425,397.5079,-0.03683651,0.3393741,7.00628,-9.8565,-33.6433,-0.003002167,
2,0.717,2,0.1079367,397.4966,-0.03782959,0.3504795,7.00628,-9.8565,-33.6433,-0.003002167,
