Recipe, UpperSample, LowerSample, OtherInfo, Averaging, LogFrequency, Type, Radius,TestDate, Operator, Customer, RefStd, Temperature, RH, Liquid, LastCalibDate, LCFz, LCFx, Tip, OtherData, samplevs scratch only.Rx,,,,10,1000,Scratch,1,9/9/2026 1:10:00 PM,,,ASTM/ISO,,,N/A,N/A,,,,Linear: 0.1 to 10;2;2;0.4040404,0.3,
Step, Timestamp, RecipeStep, DAQ.Fz (N),DAQ.CAP (um),DAQ.Fx (N),DAQ.COF (),XYZ.X Position (mm),XYZ.Y Position (mm),XYZ.Z Position (mm),XYZ.Z Depth (mm),
2,180.797,2,6.091354,361.4949,-2.559864,0.4202454,6.32207,-3.7025,-34.2503,0.2916031,
2,180.807,2,6.092294,361.4882,-2.561659,0.4204753,6.32207,-3.7025,-34.2503,0.2916031,
2,180.817,2,6.091439,361.4915,-2.563806,0.4208868,6.32207,-3.7025,-34.2503,0.2916031,
2,180.827,2,6.088829,361.4862,-2.565321,0.4213159,6.32207,-3.7025,-34.2503,0.2916031,
2,180.837,2,6.089725,361.4995,-2.56296,0.4208663,6.32207,-3.7025,-34.2503,0.2916031,
2,180.847,2,6.090743,361.5727,-2.563431,0.4208733,6.32207,-3.7025,-34.2503,0.2916031,
2,180.857,2,6.090862,361.4782,-2.564322,0.4210114,6.32207,-3.7025,-34.2503,0.2916031,
2,180.867,2,6.090893,361.4748,-2.563895,0.4209391,6.32207,-3.7025,-34.2503,0.2916031,
2,180.877,2,6.091262,361.4942,-2.561221,0.4204746,6.32207,-3.7025,-34.2503,0.2916031,
2,180.887,2,6.092437,361.4877,-2.563082,0.420699,6.32207,-3.7025,-34.2503,0.2916031,
2,180.897,2,6.092794,361.4886,-2.559752,0.4201277,6.32035,-3.7025,-34.2507,0.2920036,
2,180.907,2,6.090477,361.4808,-2.559525,0.4202503,6.32035,-3.7025,-34.2507,0.2920036,
2,180.917,2,6.090217,361.4834,-2.561672,0.4206208,6.32035,-3.7025,-34.2507,0.2920036,
2,180.927,2,6.091132,361.4785,-2.566073,0.4212802,6.32035,-3.7025,-34.2507,0.2920036,
2,180.937,2,6.090645,361.4738,-2.566167,0.4213293,6.32035,-3.7025,-34.2507,0.2920036,
2,180.947,2,6.091333,361.4761,-2.565209,0.4211244,6.32035,-3.7025,-34.2507,0.2920036,
2,180.957,2,6.089557,361.4724,-2.569104,0.4218869,6.32035,-3.7025,-34.2507,0.2920036,
2,180.967,2,6.091003,361.4674,-2.568623,0.4217078,6.32035,-3.7025,-34.2507,0.2920036,
2,180.977,2,6.09345,361.4509,-2.567274,0.4213171,6.32035,-3.7025,-34.2507,0.2920036,
2,180.987,2,6.094938,361.4546,-2.566535,0.4210929,6.32035,-3.7025,-34.2507,0.2920036,
2,180.997,2,6.097599,361.4409,-2.567055,0.4209943,6.32035,-3.7025,-34.2507,0.2920036,
2,181.007,2,6.096789,361.4538,-2.567965,0.4211996,6.32035,-3.7025,-34.2507,0.2920036,
2,181.017,2,6.098967,361.4462,-2.56812,0.4210747,6.32035,-3.7025,-34.2507,0.2920036,
2,181.027,2,6.101206,361.4478,-2.566437,0.4206443,6.32035,-3.7025,-34.2507,0.2920036,
2,181.037,2,6.099357,361.4486,-2.56562,0.4206378,6.32035,-3.7025,-34.2507,0.2920036,
2,181.047,2,6.097282,361.4444,-2.566285,0.4208899,6.32035,-3.7025,-34.2507,0.2920036,
2,181.057,2,6.09895,361.4448,-2.566046,0.4207357,6.32035,-3.7025,-34.2507,0.2920036,
2,181.067,2,6.09845,361.4471,-2.567365,0.4209865,6.32035,-3.7025,-34.2507,0.2920036,
2,181.077,2,6.097206,361.4319,-2.567656,0.4211201,6.32035,-3.7025,-34.2507,0.2920036,
2,181.087,2,6.098325,361.4396,-2.57153,0.4216781,6.32035,-3.7025,-34.2507,0.2920036,
2,181.097,2,6.09852,361.4391,-2.572641,0.4218467,6.32035,-3.7025,-34.2507,0.2920036,
2,181.107,2,6.100444,361.4366,-2.571633,0.4215485,6.32035,-3.7025,-34.2507,0.2920036,
2,181.117,2,6.097209,361.4427,-2.573099,0.4220127,6.32035,-3.7025,-34.2507,0.2920036,
2,181.127,2,6.097974,361.4323,-2.573099,0.4219596,6.31892,-3.7025,-34.2511,0.2924004,
2,181.137,2,6.100304,361.4281,-2.573102,0.421799,6.31892,-3.7025,-34.2511,0.2924004,
2,181.147,2,6.099299,361.4067,-2.570364,0.4214195,6.31892,-3.7025,-34.2511,0.2924004,
2,181.157,2,6.099855,361.4323,-2.569187,0.4211882,6.31892,-3.7025,-34.2511,0.2924004,
2,181.167,2,6.099136,361.4237,-2.572315,0.4217506,6.31892,-3.7025,-34.2511,0.2924004,
2,181.177,2,6.096766,361.4221,-2.569452,0.421445,6.31892,-3.7025,-34.2511,0.2924004,
2,181.187,2,6.098893,361.4166,-2.568002,0.4210604,6.31892,-3.7025,-34.2511,0.2924004,
2,181.197,2,6.097832,361.4188,-2.567121,0.4209891,6.31892,-3.7025,-34.2511,0.2924004,
2,181.207,2,6.097667,361.4154,-2.56526,0.4206954,6.31892,-3.7025,-34.2511,0.2924004,
2,181.217,2,6.096745,361.4111,-2.566673,0.4209908,6.31892,-3.7025,-34.2511,0.2924004,
2,181.227,2,6.102035,361.4098,-2.565463,0.4204275,6.31892,-3.7025,-34.2511,0.2924004,
2,181.237,2,6.103059,361.4003,-2.564188,0.420148,6.31892,-3.7025,-34.2511,0.2924004,
2,181.247,2,6.106103,361.4017,-2.566757,0.4203592,6.31892,-3.7025,-34.2511,0.2924004,
2,181.257,2,6.108759,361.3957,-2.567862,0.4203574,6.31892,-3.7025,-34.2511,0.2924004,
2,181.267,2,6.110827,361.3958,-2.567126,0.4200946,6.31892,-3.7025,-34.2511,0.2924004,
2,181.277,2,6.105719,361.3962,-2.568086,0.4206034,6.31892,-3.7025,-34.2511,0.2924004,
2,181.287,2,6.108689,361.387,-2.567332,0.4202754,6.31892,-3.7025,-34.2511,0.2924004,
